tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,Y
,,,,2.76155204854159,-0.6740337043353011,,-1.19096837509932,0.9526303110887232,0.545124497274839,0.32614449200508194,0.537233495187021,,0.0
5.781347530022138,4.183736176865049,4.37742872617765,6.42529774644041,2.84972664089823,-0.927868498780241,-1.3888682956788898,-0.5329898464391011,,0.558443757095929,0.7559006464393531,0.27591620740552697,0.0263743586499127,0.0
0.6736639474026391,6.886771564606731,7.087872408539599,,3.31055442700535,-1.8533762363707096,-0.575758251681854,-0.88141993895279,,0.827883414083569,0.5076700394137221,0.574004663055547,-0.008457072322788741,1.0
,,4.59327760476362,2.8607829383037595,2.97919675077321,-1.03990391321749,,,,0.8593035583136579,0.152492219541802,,-0.0181033982005171,1.0
,,,6.06980873827189,4.1014393151591095,-1.68667649965031,,-1.17321740331992,,0.269156740820564,,0.7436850027227341,0.0464892771716911,0.0
3.91731258814242,5.6670875699984515,2.50457588680544,,3.50401546918117,-1.94475085383145,-0.5300304547556789,,0.8835037694026681,0.898087693119297,0.395695798755214,0.0607152081101609,,
,7.360333095104459,2.1686726295302297,2.17648928520452,4.15759045044131,-1.6826352363957,,,0.4481435287268271,0.280112234181729,0.6834504529576899,0.8475680333182309,-0.0108130611062882,1.0
2.11302968606285,4.54375325988944,6.137010827999951,9.169310379896599,3.6475730882425696,-1.75421725321996,-1.1956407287184498,-0.6977151063041639,0.8046822110317511,0.894516988926633,0.8192353018828309,0.305555584070899,0.0490495260637953,0.0
8.70252189351496,,8.401992885141599,4.279058664661259,4.00117505530981,-1.52117941929376,-1.27679726945972,,0.806461630570841,0.212390164894045,0.08373331131432901,0.835595987799638,,0.0
0.713541472736234,5.47151960035859,3.15173799622332,,4.76546473635747,-0.963669829920528,-1.95016105361544,-1.8516338528215,,,0.985108560461768,0.864379822155715,,
2.36626327164024,,6.95878696624173,9.99228117305826,,-1.3930018199072,-1.46835283624871,-1.87172603526928,0.103329994402075,,0.15715289291864498,0.483919217762396,,1.0
2.87809786034271,6.14730706296422,6.74397796951743,5.0054111566405,4.026525384150241,,,-1.75947092512674,,0.626162895381106,0.6027509190797421,0.642425768157417,0.055112771623887,0.0
,,1.4673483737485098,9.89566656222639,2.63022249175448,-0.539829368961277,-1.1084251589145402,-0.981967963878659,0.3866243909465461,0.550498485629666,,0.201584923342162,,1.0
1.25026944232882,,7.19061559987382,,3.71176799217093,,-0.7138457905619641,,0.3892477281215949,0.117856467099343,0.32845032949346803,0.854536107342284,,
5.49822927523942,8.53059923913654,7.75169397846813,,4.12312257072462,,-1.16168646465269,-1.4714858811798,0.3224536157312169,0.0857692664533597,,0.8479667837006079,0.0340002613838295,0.0
,8.72144192173925,,5.009399702489491,3.9783614150139504,,-0.552625931130908,-1.55560716917899,0.291804853161974,0.8248609599307389,,0.23143106571522304,0.0565868368683675,
,3.3122364517314904,0.6389227942567429,,,-0.593385066897923,-1.55748472819687,-1.7224735552108503,0.604779880107146,,,0.0518965333551017,-0.0513155577283149,1.0
8.26492657723726,5.20686055496734,8.0393726163522,,,-0.554690875984682,,-0.973888885453716,0.710696390963385,,0.883023731294534,0.6914932106840141,,
5.94214352578266,,,,4.05573606493649,-1.13855743317693,-1.5979911883252902,,0.7419338759969799,,0.925068873389395,0.765132855235613,0.0982049372157855,0.0
,,2.10117457450189,6.000813025351241,3.9788386380378,-0.949530349502282,,,0.62048862243395,,0.1184447591714,,-0.022847680300682,1.0
9.466881814112153,,7.256288485477389,,3.64428048657652,-1.49089074119598,-1.16366986878045,-0.989719876600092,,,0.0953472577019036,,,0.0
5.977266096793362,6.00612371797762,3.80940811694376,7.33609666316244,,-1.18432032660693,-1.8976467745966297,,,0.6017988550569771,0.7115696991733779,0.266251156808682,,0.0
2.4437651429301,,2.45257806133183,9.08883390505124,,,-1.57365375755904,-1.7950485846854498,0.351046004791367,,,0.787214887931662,-0.00490934793504064,
,8.5901617134665,6.83073989345838,7.64082905181227,2.71727951561222,,-0.850636330713879,,0.5448817945818559,0.7938393540140072,0.5637818208929929,,,0.0
5.11767454700221,3.08895990695651,2.97681956144546,2.4668686182005803,4.1177342818202005,-1.6157229458156002,-1.68681821419194,-0.8151931218126559,,0.131288047558623,,,0.0224689256543333,0.0
2.2666345992980803,2.61331761868261,4.34105630107963,,3.3202204858468995,,,-0.861755973453307,0.0798414375160285,0.76051335856687,0.9200346565613572,0.514706815791741,0.0315360492639601,0.0
,2.04230434657532,2.3726664198752,3.51816929407846,,-1.7870439949186598,-1.48052577846041,,0.7053448537008721,0.0787338854298182,0.201340496478131,,,1.0
,8.453342557460031,,,4.11210459945627,-1.15415757612057,-1.15840304162763,-1.79954398170807,0.0633621937780536,0.9875073049444708,,0.292634388226655,0.0212336270954038,0.0
2.22637002269458,6.88992668090201,2.26100132678406,,3.4280957953906697,,-1.3595212366091,-1.43834204824155,,0.38058624770913,,,-0.0141451745738754,1.0
8.50158492008253,,5.81584935526188,8.67013683366263,,,-1.08349788734735,-0.8200942101687769,0.242129684288276,0.499773922749155,0.507040160467487,0.165685809056764,0.0230359978603926,
5.62637618010693,5.8032520185264405,,,4.1204675983177115,-1.10379940904438,,-1.77257783501033,0.3793824365697071,,0.665407978910771,0.129072632646534,0.0496526313364334,0.0
6.659480294832702,,2.7796757496767097,6.1774758827220095,3.7165480375111697,-0.522687488944514,,-1.4194804463044302,0.937918070263862,0.27911048528402,,,0.0147857583513866,0.0
,5.2738791724802585,,1.85770053793547,,-0.82894527562689,-1.31625212817452,,0.907093080305512,0.673195318759595,0.9676506452366,0.267293728856216,0.0734435968404944,
7.594018736186169,6.38650603980561,2.05861259598383,5.75420956838097,3.64773353817493,,-1.07667611883739,-1.80257031681195,0.975995944660233,0.26518190221995896,,0.718716219315514,,
,,2.8230842686633904,,4.931511493593138,-1.86766367116104,-1.9218701264590297,-1.14197769597307,,0.6608066458072149,,0.667937688511016,0.0370411289814244,0.0
4.24670624707961,,5.82698875293509,,4.58657244648251,,,,,0.0812307583439397,0.8294615731174201,,,0.0
,2.3593284914614703,8.22703927539523,,,-1.60355533290885,-1.53943466481192,-1.73466060357802,,0.787629218524621,,0.13567952875311698,,0.0
,7.491734511310459,2.8491049323677897,2.37395265105602,3.2292924923871,,-1.643077529416,-1.08201079394165,0.268143944641773,0.885512908663933,0.0649529118554888,0.7141511309153679,,1.0
2.70730530104704,1.2820609558857,,6.02900148031543,,-1.8363578840512,-1.73349652333638,-1.61759088512204,0.682095566680713,0.6921360866998729,0.0876883191004116,0.565264781621095,,1.0
7.8265394310299685,,9.47926861073615,,4.506956370125518,-1.61958743096103,-1.3003194838236298,-1.5870494553408605,0.816946641633278,0.32150418565918104,0.507260975672723,0.5664162077374351,,0.0
2.20212422515502,4.35036991250685,6.82264214322462,8.42695104449326,3.11331547333806,-0.5734466696827211,,,,0.258250556499338,,0.7185257288216249,0.00118870926006599,
9.25672049939622,4.65352940167066,,5.15509033637985,4.5929863311510815,-1.7943439474180098,,-1.8187454561206,0.069218955577754,0.6498977083260079,0.3879196542740681,0.16341007718927694,-0.00717319440467347,
0.911235723701736,,9.464767653441973,4.6959385722482505,5.55949596156646,-1.73143700169651,-1.97218326757981,-1.85587569229014,0.151153906189392,0.773194128229225,0.330065335184067,,0.0106956010253907,
9.81898357598544,5.2760772838667895,1.08948140698194,4.4508977190397,4.53626337242543,-1.7125902312431598,-1.07931801409852,-1.74435512708375,0.8228267292531111,0.664465159117114,0.344952344782475,,0.023998136766678,
,8.00185265250887,0.923445920921222,1.95235225563818,2.7444767536098795,-0.775057948792365,-0.8879389405752759,-1.08147986424224,,,,0.297848578873458,,
,,1.8498827869877696,,3.3416031619270803,-0.743131052243838,-0.854826501522399,-1.74364560816084,0.5418860577118779,0.6205500199721441,0.212141924467998,,-0.00967029148980553,1.0
2.2078195451380296,4.22543572920453,7.18987089775334,,4.31289296782217,,-1.21073108116293,-1.5511507675546,0.145644475393381,0.26704855561607,0.569496243165703,0.21616837299637806,-0.03069468985758,1.0
0.934403320331778,,3.69576397343794,9.87641494883532,4.63831066730706,,-1.58386215749305,,0.989165617614994,,0.329620940813703,0.35103820636749605,,
1.3962669445686695,4.85210690985982,,0.763938377961854,4.560261688921192,-1.8888817583573505,-1.89352007764212,,0.345340855162779,,0.358840169590056,0.580376893406479,-0.0154745701227914,1.0
8.22355648618084,,4.14714268428457,8.2713581970813,4.0025363081535295,-1.5967235833703202,-1.38568057405641,-1.0201321507268002,0.514299016713577,0.831154294423631,0.290953991544755,,0.0416351586613869,
4.46895547775032,,8.30435477660416,,,-1.72450929543233,,-1.92298097204032,0.577262279717746,0.221281564110408,0.651908614523642,0.481068244499251,0.0392600190666848,0.0
7.57247291349297,6.69190972174569,8.48292112754878,,4.90505782666958,-1.67251301207533,,-1.3083996584469,0.148311034219501,0.598183990967496,0.134831304454387,,0.00865880173966491,0.0
,9.68651604962924,2.01404150146191,2.6343409089330696,,-1.54760080689571,-0.6861354651907919,-1.6862494806368402,0.8595182761122379,0.723106243471836,0.41159187875133096,,,
7.5001190820412384,2.14816036591084,9.7372386043623,,3.93533895818201,,,-1.7557123988761898,0.6479408341728929,0.562516191458587,0.956485581690785,0.618469826477775,0.0182814225985574,0.0
,2.4130829661378903,,2.8227575145963697,,-0.7326543450998491,-0.593950607456768,-1.76686411852794,0.137886578846492,0.12253424866360603,0.215336784423665,,-0.0388828088858491,1.0
,8.46165176494576,,2.19749815259115,3.36028858902524,,-1.0641920901330502,-1.10688562961778,0.96183583313983,0.68639210691642,0.44410853501206704,,,
,,8.78540711346818,6.25670728269151,4.63862957620873,-1.85739659655663,-1.83730438663203,-0.9439285930200708,0.527512528242671,,,0.8248524693506859,,0.0
8.48972664357347,0.5086447498126421,8.32012049487011,,3.2926622646011903,-0.5303592254255901,,,,0.7486707366589549,,0.976200152924338,,
9.07072666233684,5.402185739481831,6.412526646940888,0.94319131785864,5.2644478421966,-1.98802169393174,-1.4244004550330298,-1.85202569323183,0.530803346089349,0.922254996689865,0.990944352441889,0.5695971395882529,0.0570714869251557,0.0
3.23432495972292,,7.65342645348485,3.4025769762503795,,-1.10574293591944,,-1.03261107960272,0.7384551343380491,,,,-0.0110945098680936,1.0
1.03207231969085,3.3244450223685003,3.58857965782358,,2.79353319443164,-1.00391287261724,,,0.396466194455906,,,0.5404568671212999,-0.041924726537809986,1.0
,,4.845903711888,1.52377524303708,4.26621986252381,-1.52010091692287,-0.9002329976806529,-1.84588594792029,,,0.278852959523147,0.20001915751056,-0.0319874653462468,
,,3.39247733012571,5.58536264815588,3.40615658904322,-0.912766079106112,-1.85235139336286,-0.6410391165742529,0.341327323608239,0.353469868979105,0.3989525966457271,0.428254483506508,0.00996066225314389,0.0
2.7106798567129906,9.62345382237771,8.799859996911499,6.69358771610577,,-1.53884159025006,-1.3971286791758302,,0.6621135672911961,0.6292049565421489,0.710019707324061,0.5920545682920489,0.0530349247753428,0.0
1.17184296892629,,0.708432944364962,4.84068821537903,,-1.2076261122738,-0.690140390771814,-0.619724619506556,0.0986592835018621,,0.9306206817751328,,-0.0398472937806612,1.0
,5.811074560508598,,7.0272640773324415,,-1.12738127103705,-1.05393020508848,-0.673015832370729,,,0.677628935759964,,,
,1.121395379594,,1.47968919542294,3.0981755199232697,-0.584861527445715,-1.23069951444472,,0.5884730185480379,0.77411226213103,0.851991090799987,,0.0101895283689989,0.0
7.00211354475702,3.90369702417167,9.75195211756383,0.963229431568168,,,-0.8883465894705149,-0.5889745146634411,0.6279634718522271,0.9538996889945192,0.8168113467222451,0.41240312339991,0.0355363665658748,
1.6201369663184395,,6.7005445026942505,0.6512391021261109,2.53204209292867,,,-0.6859696976925601,0.34339315870707804,0.631824692330506,0.492454745728064,,-0.027709017710419,1.0
,2.89708700496329,3.7223975686884,,,-1.22702833976987,,,0.547643316522302,0.113831528131529,0.95295167132969,,-0.0008136161790140389,1.0
5.056023487447611,6.28701021360663,5.76603888223781,,3.9899377984256,-1.30870592164802,,-0.932013283264916,0.218505627803678,,,0.389041785966596,0.00202601086326937,0.0
2.678574319982069,5.70614023358037,9.5029719528944,,4.6943766020408,-1.71194350648808,-1.7090781830187902,-1.27335491253393,,,0.166179163800986,0.357342846053526,-0.0276002800525307,1.0
4.9295424411489694,9.94174594281636,,1.5614374307650802,3.2008573297660297,-0.87435621608604,-1.3454724077206002,-0.9810287059593952,0.055272764397033,0.884223935359897,,0.6512898416624999,,0.0
8.854113936414189,6.99228335634351,,5.15181990115193,3.711009248023181,-1.8849109044177697,-0.867813081763859,-0.9582852618415492,0.578654522464105,0.536680163570925,0.42202927133977103,0.252034346053991,,0.0
8.82041319631892,8.27141507608184,2.99180076862338,,,-1.4101450499788002,,-1.57854155524714,0.474898465351927,,0.318280948730464,0.0713700568724831,0.0308485014564135,
1.29508036369759,,4.57078061829143,0.585604615668952,3.97316549842931,-1.5231639359445102,-0.742930146456766,,,0.875204160906272,0.0697237939742708,0.473844238148873,-0.0398624141380681,1.0
9.20453105331096,8.01688589860154,9.66595956995588,,3.5430342702180497,-1.3520673760898998,,-0.890297461462393,0.666826217590001,,,0.0927103158972797,,
,,,,3.52112974583442,-0.6901311327963481,-1.4281110490365498,-1.40288756400152,0.263299938467189,,,0.474022125730541,0.0014912727292821,0.0
4.79075611993588,4.7697940163748695,,3.85223363517692,4.64675528454735,-1.94929108216276,-0.7718868584215991,-1.92557734396299,0.845139853410315,0.9504455280912107,0.207973679142117,0.58326678120453,0.0765989641488516,0.0
4.16894404408784,8.591114254862589,7.2931069326556095,,3.4433450843682496,,,-1.02828579796946,0.7342613388272691,0.242787698787276,,0.56588534533749,,0.0
0.941925920363888,2.44448895843994,7.65813913323766,1.50487805455603,2.5209139762067,,-0.8783545320276991,-1.1245750452303798,,,,,-0.0459268058287467,
6.441866513135119,4.70081202936333,7.25260979623615,3.77472537718373,2.43950050044515,,-1.15205373280119,,0.28706365772875103,0.269473625972253,0.9002281269988341,0.415433609885888,0.0381823335773195,0.0
8.91277881982153,3.73987053733463,1.07938869457829,1.39773644563941,4.18928769664132,-0.8643005076619209,-1.88716859048132,-1.43781859849808,0.31342246794688394,0.373940198172939,,,,
2.88547868747837,6.02310635082186,9.858465574632259,3.6108644497116695,2.56435087659806,-0.570641600125364,,-1.3063903791278,0.5028765292061039,,0.177217044610487,0.4880377550137151,,1.0
7.20958658842375,1.62308891747722,,1.92635885579236,,-1.74701130674529,-1.85817278343309,-0.672150985556201,,0.668761368074704,,0.213787846787821,-0.0248444507373749,1.0
9.43733228359127,,,,2.88974304306821,-0.837643605688342,-1.46448503409732,-0.587614403282548,,,,,-0.0186147721938885,1.0
6.54759097291661,,6.438867265608518,,,-1.11560819691597,-0.682391723625129,-1.57525438943679,0.572288873956609,,0.36243182545831104,,,0.0
6.99271740523127,6.94753232190345,,7.10741310105011,,,,-1.3779534464016203,,0.367738498291564,0.9502314441411288,0.135055411488679,,0.0
6.538944409223862,8.7773225319069,2.71606929721313,7.37731331942909,3.33381916059328,,,,0.20332418601514105,0.264525074263139,0.585446180034496,0.333992737523101,-0.0143620561535563,
5.395242060457902,2.52500279672829,6.7588937786180905,1.8503111627807,3.51371542555432,-1.64873360589055,-0.84755205117513,-1.01742976848864,0.902785634480676,,0.4516207899323089,0.684521455922141,0.0369202636684662,0.0
,9.61025231912085,8.09793259524194,,3.98290466616426,-1.60117855732288,-0.8439989136575601,-1.53772719518382,0.7069049314554019,0.457582099170713,,0.754215168354249,,0.0
0.620791458329698,3.8861153839885,,,3.0015985750440604,,-1.3966798303393502,,0.518754881332715,0.23781404395501105,,0.464412863023081,,1.0
6.1391004612681295,7.601942013270509,,6.83651487704095,4.70787581395631,-1.75574090675294,,-1.69626292050572,0.616898432364127,0.87206610941584,0.797200041095022,,0.0698650664749898,0.0
,,9.70856548262372,7.36663263625831,4.27099699334098,,,,0.746109413643949,0.606405174883716,0.22780139710086605,0.216937708037529,,
,9.86622778926545,1.61047705652755,2.16008863222918,3.9035102055018,-1.37929817478408,-1.95808811050324,-0.566123920214479,,0.6003243013014999,0.304135251399593,,-0.0103194226311273,1.0
,,1.41764811441001,7.0186155200403295,4.82504711472541,-1.78615312672522,-1.39035780577785,-1.64853618222234,,0.570393952160335,0.2867437072669769,0.6779373220923289,,0.0
0.963012897252594,2.34084207519351,,,3.3802639315403096,-1.11195316531814,-1.45519533762748,-0.813115428594686,,0.6725596486472769,0.213265232755212,0.8953844848337551,-0.00836198213825432,
1.77073545009691,,3.54282271155692,,4.2039256447191296,,-1.08421365977415,-1.76718842288967,,,0.99590436051356,0.07339755180143401,,1.0
7.202260023744861,5.90602229146981,2.41094795340126,,4.354517649171201,-1.99523220578704,-0.8551791108129659,-1.50410633257119,0.44252560116247497,,,0.12587352647896902,0.00524848371222765,
,,0.9418726952024272,4.75580184763938,5.8141286321860814,-1.8658638617603505,-1.99515651150157,-1.95310825892416,0.492671094780592,0.624345134103742,0.106596212917292,0.228592564714857,0.00920795925684947,
4.6049905967153,4.68717755219956,,,,-1.84687797295182,,,0.352202471286878,,,0.60561942269127,0.0208877280751195,0.0
5.597963360110412,5.858636880653338,7.35216762189282,6.1676915017292,3.3055557082950697,-1.901450586593,-0.5416016357323039,-0.862503485969768,0.956428547928758,0.165869057577095,0.186680340706228,,0.0223952505773172,
,5.40194926032665,4.576657506621999,1.72143659980415,4.77065024141962,,,,0.6909583021570539,0.52825103511007,0.14801388076134395,,0.00777877311643515,0.0
3.70273254082326,4.98283967752448,9.70630303644806,8.65210817911638,,-0.7739880880640819,-1.83024891200468,-1.77192495552569,0.4055603428655421,0.23878782859231895,,,-0.00815432244364289,
,6.94345236222883,3.64955524099794,3.52748735528139,3.31221913607911,-1.7084693933646298,,,0.520336739742599,0.9546239727474408,0.663749189943449,,0.0572080351393311,0.0
2.81969534496395,2.20759266874621,3.26247212717941,,,-1.9126008967935,,,0.44850425118411,,,0.5105933494690179,-0.0276399169331657,1.0
6.2156681072224105,6.31489934836146,1.03329450896942,9.19110842685499,2.76800179277418,-0.8041314631568042,,-1.38757108675345,0.317001667652714,0.953945870880473,,0.574981527627123,0.029481110742975,0.0
7.158135734757191,6.869981127417389,,5.599287997307769,3.2654499072398697,-1.98492830461384,-0.7033132062339219,-0.577208396392106,0.8639898323854591,0.45587337759923,,,0.0681265857035239,
,6.37004285632804,,6.20882583026391,3.46433920465145,-0.971222970948974,-1.25702597980165,-1.23609025390083,,0.3102763816164569,,0.15993959219647594,-0.0160816593720254,1.0
4.37148062785161,2.2471303927729105,9.102732921742929,6.0966331594283,3.93272059601844,-1.22092801641405,-1.78628067237454,-0.925511907229852,0.918833787661843,0.35713792961795204,,0.429529908101734,,0.0
,,4.43764562574171,6.28267488738219,2.59883437469276,,-0.8045939311227991,-0.6992117882648249,0.362145060335182,,0.911797438890418,0.383977724228906,-0.00796309855008259,1.0
2.14767387029224,,,,,-1.46623175019693,,,0.0993781126234878,0.638987534236332,0.626108875535099,0.7188581597634649,0.00314269466865717,
,8.50112731491516,,6.94344302555618,,-0.5359940111666099,-1.37581686678932,,0.6623823774153621,0.30035604082699896,,,0.0278322527418192,0.0
4.975686512295732,,,8.685735794664051,,-1.71026473501591,,,,,0.9148007432670152,0.5207774354129939,0.0688618828935464,0.0
,0.612039444556623,2.3698371897039703,9.015251675144214,2.84270963106444,-0.921580664112524,-1.3983206825474297,,0.992675230398754,0.17361678400139202,0.0543131673757161,0.8158906607027142,0.0146893999439179,
8.80344620060989,4.75802817413148,8.75167758709114,1.90873167189655,4.14540764832309,-1.19071577782265,,-1.57611717423821,0.639702575442621,0.886680967976063,0.531459323177665,,0.0372419993803172,0.0
0.7857901649163921,6.9326780125726,,8.60247962497949,4.493907996526099,,-1.28139300869954,-1.87887699304391,0.974400805531656,,0.53491911305815,,0.0105955384354867,0.0
,8.804027957897521,3.8742828620757903,,3.61402677475396,-1.03923627329074,-0.953566120708885,-1.62122438075434,0.908352828399126,0.923594204394413,,0.6601561950943671,,
1.63644636946904,7.111274929384838,,7.86896678608176,3.95238762440008,-0.7964614355039319,-1.89250526680967,-1.26342092208648,0.368937147277124,0.458115110561628,,0.7805664356900609,0.0371536475253607,0.0
8.78947744334902,,5.74326648878667,5.74181966922159,,,,-1.31044697302057,,0.260672922581385,0.7548157913750121,0.223061223762002,0.0474572227958994,
0.750007042626152,,6.1506335549967,7.37880891867785,2.5565195297933703,-1.0267005327841,,,0.101587564930458,0.174953985530254,0.370865151582001,0.0944584545677365,-0.0520844960857753,1.0
8.830767394764221,,2.10802818127054,4.88765508975091,3.7394939797580897,-0.918592066788638,,,,0.6652229321508331,,0.447363789374534,-0.0282675925196785,
3.07635054208305,1.6122024145725802,7.18164976388397,,3.7038568836120898,,-1.31991807589707,-0.547142364813958,0.5341403839777221,0.972637000993475,0.726987891109106,,-0.0386691441979954,1.0
6.0081285764206385,5.02065394830251,1.57164321212149,4.36205450275495,3.79604278753597,,-1.30297450302967,,0.7646253077329959,0.8148948415786479,0.639914445319027,0.8565075911744321,0.0740483881950178,
1.97388496586615,,0.571905498388584,,4.30954714733477,-1.48053166952595,-1.95635636743777,,,0.13441108877818198,0.9709745074794032,0.642528491901297,,1.0
5.26746726493972,0.840980711283896,4.83293547598019,,4.1081308379353185,,-1.16085332338921,,0.561743975405835,0.419678569032367,0.7742993122259,0.65181725559719,-0.0070877960709793296,1.0
9.5148513464445,2.64519863619292,,5.05903517381595,3.03127021051763,-1.25571180704102,,-0.589781598007306,,,,,,
1.83349020392286,7.41508078242061,,0.8069959485496161,4.87812452734576,,,-1.7473332344939598,0.392591389729677,0.902210497059914,,0.5320195023681761,,1.0
4.33384032651633,1.4066761020187102,,1.01434438585527,,-0.509663645018206,,-1.14744341631819,0.317821504225308,0.79585295503149,0.42875333715738495,,-0.0422034693941762,1.0
6.07455688030437,,,4.49927159880941,,-1.11499250690039,-1.04835855631194,,0.6701741470672049,,0.254634415895776,0.690921989321514,0.0165548674343182,0.0
,6.7972065962459896,3.97026192988839,2.56211739096695,,,-1.36795054858783,-1.51888018658282,0.14630703873654902,0.213721495221556,,,,1.0
5.59638245632263,6.8604795134097305,2.9687574876836003,4.506310891061442,,-1.63425696845587,,,,0.150412974092896,0.783237441981084,0.985416675142605,,0.0
6.29273154368286,9.641042086004232,4.37582518197253,,1.7228367500373,-0.6238090390107359,-0.5367058096900229,,,,0.638622418599064,0.680593055118957,,0.0
2.4967816571512,7.96972411975466,3.54681849795228,6.02712105081105,3.26518563465335,-1.16772874381907,-0.843216368165985,,0.568965949671541,,0.8228662059246609,,0.0610096646562165,0.0
2.97406026182804,,,1.89459241985225,,-1.61104366897513,-0.6463371235501371,-1.4487881005331902,0.32516855517292403,0.235628307815264,,0.893719383457723,-0.0344925322817297,
1.00270385664341,8.288354133831051,,,3.9180624451530295,,,,,0.8257256012315061,0.460935785477598,,0.00790812611724719,0.0
5.544606689738458,,4.99071554401829,9.741201880546619,4.80162976844025,-1.86300677719313,-1.50914759232305,-1.42947539892407,0.2013272872534,0.8436346965190209,0.640253795668724,,0.0493167471559029,0.0
3.83626333174546,6.12270266228174,2.82580169260759,6.61030936121526,3.02652027421557,,,,0.3762872466942821,0.397493373806238,0.261722272770746,0.796869087197909,0.0291536187436593,0.0
,9.25959487738564,6.81290776030939,9.740368662404359,4.7675460491319015,,-1.7094167115777,-1.1082183696814198,,0.936244005700479,0.405062383355745,0.980082744831218,0.0905876787011647,
2.3826293577377595,2.28431240399777,6.1857990257559,6.827513020374651,,-0.8631654643300342,-1.9999446691773104,-1.33998513878069,0.29326910016119,,0.0728111503370258,0.394783892949119,-0.0225246156791688,
3.1749528996226,5.48740446533739,,,3.25087829783856,-1.27749450969873,,,0.199442613025502,,,0.9396218745866,,0.0
