tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,Y
,1.2820609558857,,,5.18744529250962,,,,0.682095566680713,,,,-0.039406143912757985,1.0
,,,,,,-1.3003194838236298,-1.5870494553408605,,,,,,
,,,,,-0.5734466696827211,,,0.692300572188974,,,,,
,,,,,,,,,,0.3879196542740681,,,
0.911235723701736,,,4.6959385722482505,,-1.73143700169651,,,,,,0.111770160847765,,
,,,,,,-1.07931801409852,,,0.664465159117114,,,,
,,,,,-0.775057948792365,-0.8879389405752759,-1.08147986424224,0.236834798962254,,,,,1.0
,,,,3.3416031619270803,,,,,,,,,
,4.22543572920453,,1.7938226731233895,,,,,,,,,,1.0
,,,,,,,-1.41354530042547,,,0.329620940813703,0.35103820636749605,,
,,,,4.560261688921192,,-1.89352007764212,,,,0.358840169590056,,,
,,,8.2713581970813,,,,-1.0201321507268002,,,,,,
,,8.30435477660416,,,-1.72450929543233,,,0.577262279717746,,,0.481068244499251,,
,,,7.56363011247281,,,,-1.3083996584469,,,,,,
,,,,,,,,,,,,,
,,,,,,,-1.7557123988761898,,,,0.618469826477775,,0.0
,,9.21098727387566,,,,,-1.76686411852794,,,0.215336784423665,,,
,,,,,,,,,,,,,
0.8564624748806929,8.21954794630576,,,,,,-0.9439285930200708,,,,,,
,,8.32012049487011,,,,,,0.7987509403077709,0.7486707366589549,,,-0.0441059869154466,
,,,,,,,-1.85202569323183,,0.922254996689865,,,,
3.23432495972292,,,,,,-1.28201494917176,-1.03261107960272,,,,,,1.0
,,,,2.79353319443164,,,,,,,,,
,,,,,,,,0.279257718651001,0.31187654717544394,0.278852959523147,,,1.0
,,,,3.40615658904322,,,,0.341327323608239,0.353469868979105,,0.428254483506508,,0.0
,,,6.69358771610577,,,,,,,,,,
,,,,2.51749112255217,-1.2076261122738,,,0.0986592835018621,0.497139103883781,,,,
,,,7.0272640773324415,2.85432730849626,-1.12738127103705,,,,,,0.8367445334241271,,
,1.121395379594,,,3.0981755199232697,,,,,0.77411226213103,,,,
,3.90369702417167,,,,-1.0460080234683,-0.8883465894705149,,,,,,,
,,,,2.53204209292867,,-0.822820236304425,,,,,,,
,,,,,-1.22702833976987,-0.839738755245996,,,,0.95295167132969,0.131668156578534,,
5.056023487447611,,,,3.9899377984256,,,-0.932013283264916,,,,,,
,,,9.21129606247002,,,,,,,,,,
4.9295424411489694,,,,,-0.87435621608604,-1.3454724077206002,,,,,0.6512898416624999,,0.0
,6.99228335634351,,,,,,,0.578654522464105,,,,,
8.82041319631892,,,,,,,,0.474898465351927,,,,0.0308485014564135,
,4.01764947399421,,,3.97316549842931,,,,,,,,,
,,,,,,,,,,0.6385849140531489,,,
,,1.73972139847992,,3.52112974583442,,-1.4281110490365498,,0.263299938467189,,,,,
,,,3.85223363517692,,-1.94929108216276,,,,,0.207973679142117,0.58326678120453,0.0765989641488516,
4.16894404408784,,,,,-1.29317630431692,,-1.02828579796946,,0.242787698787276,,,,
,2.44448895843994,,,,-0.517984398948622,,,,0.0543114702879475,,,,
,,,,2.43950050044515,-0.5216183466071149,,,,,,,,
8.91277881982153,3.73987053733463,,,4.18928769664132,-0.8643005076619209,,,,0.373940198172939,,,,
,,,,,,,,,,,,,
,1.62308891747722,,,4.27733507573458,,,,,,,,,
,,,,,,,,,,,0.329806606289132,,
,,,,,,,,,,,,0.0462279554904722,
,,,,,,,,,0.367738498291564,0.9502314441411288,,,
,,,,3.33381916059328,,,,,,,,,
,,,,,-1.64873360589055,,,0.902785634480676,,,,,
,,,,,,-0.8439989136575601,,,,0.7018243952839901,,,
,,3.48139666200285,,,,,,,0.23781404395501105,,,,
,,9.714983206143499,,,,,,,,,,,
,,,,,,,,,,,,-0.0336259191240166,
,,,2.16008863222918,,,,,0.42773174595783,,,,,
,,,,,-1.78615312672522,,,,0.570393952160335,,,,
,2.34084207519351,,,,,-1.45519533762748,,,,,,,1.0
,,3.54282271155692,6.45002259388071,,,,,,,,,,
,,,,,,,,,0.5859689617363921,,,,
7.75644778266184,,0.9418726952024272,,,,,,,,,0.228592564714857,,0.0
,4.68717755219956,,4.34275113440043,,,-1.48689717449822,,,,,,,
,5.858636880653338,7.35216762189282,,,-1.901450586593,,,,,0.186680340706228,,0.0223952505773172,
4.9281467253312,,,,,,-1.64621098484539,,,,0.14801388076134395,,,
3.70273254082326,,9.70630303644806,,,,,,0.4055603428655421,,,0.276557875647505,,1.0
,,,,,-1.7084693933646298,-0.8500562336252769,,,,0.663749189943449,,0.0572080351393311,
,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,
,6.869981127417389,,,,-1.98492830461384,-0.7033132062339219,,0.8639898323854591,,,,,
,,,,,,,,0.142058635645678,,,0.15993959219647594,,
,2.2471303927729105,,,,,,,,0.35713792961795204,,,0.0275809571512761,
,,,,,,,-0.6992117882648249,,0.276871591155467,0.911797438890418,,-0.00796309855008259,
,,,,,,-1.26087387099348,,,,,,,0.0
,,,6.94344302555618,2.95298555237203,,,,,,,,,
,,,,,,-0.951161049342551,-1.18555276281766,0.7739649892451859,,0.9148007432670152,,,
,0.612039444556623,,9.015251675144214,,,,-0.52280828440449,,,,0.8158906607027142,,
,,,,,,,-1.57611717423821,,,,,,0.0
,,,,,,,,,,0.53491911305815,,,0.0
,,,,,,,-1.62122438075434,,,,,,
,,8.43229663338632,,,,,,,,,,,
,7.13571173010435,,5.74181966922159,4.22577011534477,,-1.20927245840771,,,,0.7548157913750121,,,
,,,,,,-0.970573854243895,-0.559245142765378,,,,,-0.0520844960857753,
,,,4.88765508975091,,,,,,,,,,
,1.6122024145725802,,,,,-1.31991807589707,,0.5341403839777221,,,,,
6.0081285764206385,5.02065394830251,1.57164321212149,4.36205450275495,3.79604278753597,,,,,,,,,
,,,,,,,,,,,,,1.0
,,4.83293547598019,,,-1.52145447213756,,,,,0.7742993122259,0.65181725559719,,
,,,5.05903517381595,,,,,,0.364221199366051,,0.136396711684557,0.0229413354494778,
1.83349020392286,,3.7848027225223,,4.87812452734576,,-1.7169889193026702,,,0.902210497059914,,,,
,,,,2.3173012786535097,-0.509663645018206,,,,,0.42875333715738495,,,
,,3.96740367913396,,,,-1.04835855631194,-1.4786425793121298,,,,,,
,,,,,,-1.36795054858783,-1.51888018658282,,,,,,
,,,,,,-0.528460441062809,,,,0.783237441981084,,0.0800690337852217,0.0
6.29273154368286,,,,,,,,,0.164659539168375,0.638622418599064,0.680593055118957,,0.0
2.4967816571512,,3.54681849795228,,,,-0.843216368165985,,0.568965949671541,,,,,0.0
,,,,,,-0.6463371235501371,-1.4487881005331902,,,0.177919439190642,,,
1.00270385664341,,5.26561944913103,,,,-0.916893123482086,,0.164656543712908,,,0.486679838731333,0.00790812611724719,
,,,,,,,,,,,,0.0493167471559029,
3.83626333174546,6.12270266228174,,,,,,-1.5815875357618303,,,,,,0.0
,,,,,,,,,,0.405062383355745,,,
2.3826293577377595,,6.1857990257559,,,,,,,,,,,1.0
,,3.0099696138497203,,,,,-0.831787155034125,,,,,,
9.21054259426229,,,,,,,,,,,,0.0545208920132883,
,,,,,-1.64977648946497,,,,,,,,
1.4799391626222398,,,,,,,,,,,,,
,,3.39859435821096,2.30893491725938,,,,-1.9826778562966696,,,,,0.043384036820306,
,,,8.939061871323071,4.87899895965879,,,,,,,,-0.0238989427150115,
,,,,,,,,0.521892629756595,,,,0.0318923300110715,
,6.38451978160398,7.90458672597496,2.6974579977015605,4.14268391292006,-0.749062189849897,,,,,,0.339602766006987,,
,,,,,,-1.10427925625845,,,,,,,
5.27749114685258,,,4.77823800981326,,,,,,,,,,0.0
,,,,3.24655520414917,,,-1.34075368744113,,0.437903285349146,,,,0.0
,5.894494058226861,,,,,-1.50021223041123,,,,,0.43284869131876297,,
8.30843529078506,,,,,,,-1.61746386308518,,0.0676045046450628,,0.204973864943613,,
,4.26974195130139,,,,,,-1.66104608503388,,0.514331430072252,0.705491981477104,,,
,,,8.948209067389929,,,,,,,,,,0.0
,,,,3.2613551816695803,-1.51041546491338,,,,,,,,
7.93597584958184,,,,,,,,,,,0.23541902232033304,,
3.40905549655607,4.41027879739956,,4.6293164698625,,,,,,,,,,
4.61856215030721,,,,,,,,,0.300451475044847,0.999126849308927,,0.036214872274372,
5.9813658748690415,,8.40523746397906,,4.15026728412826,,,-1.17235576673117,,,,,,0.0
,,5.30199525812296,4.12882976891136,,,-1.14729064673978,-1.30331214069115,,,0.0830680659609265,,,
,,,,,,,-1.80018192138007,,,,,,
,,,,,,,,,0.319328096985162,,,,1.0
,,,1.82021054830742,,-1.70061725620565,,-1.99944919706375,,0.7067689198949442,0.341924230327466,,,
,,,,3.8000578945756,,,,,0.3785940122785549,,0.0556343908549659,-0.0254847002959309,
,,6.22890078024846,,,-0.581826397603773,,,0.7127764265686309,,,0.7102601264864259,,
,,,5.2611471727752805,,,,,,,,,,
,,,4.491600567807692,,,,,,,0.21635423535057705,,-0.0280445969214645,
5.3367334757569,,,8.161721966933511,5.06167284929302,,,,,,,,,
,,,,,,-1.28596420809143,,,,,,,
,,,,,,-0.7164444473664742,,,0.422428759253351,,,,1.0
,5.42317517697811,,,4.94440120448956,,,-1.56912875020192,0.28870532458000003,,0.539599349505249,0.0656878039053502,,
,,9.28242806928405,,4.20040335226475,,,,,,,0.581576896780215,,0.0
,,,,,-1.90665579546764,,-1.1247872748765,0.627516247115114,0.801045989734581,0.0896463984523446,,,
,9.50289034718211,,,,,,,0.809183913439688,,,,,
,,,,,,,,0.0813468811882287,,,,,
,0.682375493277411,,,,,,,,,,,,1.0
,,,4.93257527791876,3.9216681991342206,,,,,,,,-0.0332046669694023,1.0
5.002147007481059,7.1344523860649804,,,,-0.912086323394324,,,0.834366847676151,,0.5920991486088281,0.6281481976778239,,
2.6600446246537097,,,,3.37344834495072,,,,,0.948085068899985,,,,
,,,,,-1.45033175899636,-1.87043530857429,,,,,,,
,9.98004009191648,7.90696945637293,,,-1.22771733907618,,,,,,,,0.0
,,2.953979984947241,,,-1.1703437070062,,,,0.567797338644069,,,,0.0
,,,,3.56821524550145,,,-0.8524285075923079,,,,,-0.0100299836372822,
,,1.1878734318703998,,,,-1.62667530635099,-0.954905876301322,,0.635128434998039,,0.8316085877581569,,
,3.39082856592861,,,,,,,,,0.702327954732417,,,
,,,,,,,-1.03705324041299,,,0.20349958823022,,,
,,,,,-0.563887748322799,-1.07186674881987,,,,,,0.0173926840764459,
,,,,,,,,0.7602588741733121,,,,0.0416083819986652,
,,,7.9907722865282595,,,-0.591217530913127,,0.977582622377739,,0.736570238608411,,,0.0
,,,0.829932393707952,,-1.18123226261623,-1.62000399263629,,,,,,-0.0342276044588031,
,1.5467368679931497,,1.9358443808884704,3.27809987529132,,,,,,0.75449523279735,,0.00468894929185965,
,,,,3.46796139620558,,,,,0.7501195718254999,,,,
,,2.88219149577292,,,,,,,,,0.3690146125332941,,1.0
,,,,,,,,,,,,,
,,,,,,,-1.56058990849439,0.357513758183081,,,,,1.0
,,,,,,-1.5041034538025302,,,,,,,1.0
,,,,,,,,,,,,-0.0109270217246054,
,,9.146949327334198,,,-0.852728246577747,,,,,,,,
9.73126818120556,,,,,-1.79960640851675,,-1.8902202380093,,0.29286391955398905,,,,
,,,7.250024970721482,,,,,,,,0.320115187271909,,
,1.87631629297809,,8.46422622292421,,,,,,,0.5001774652336439,0.6587107696769311,0.0440649371750104,
,,,,,,-1.43358519381725,,,,,,,
,,,,,,,,,,,,,0.0
2.56195170284741,,9.7821418492071,,,,,-0.901998365312594,,,,,,
,,,,2.99371770923854,,,,,,,0.933573608043037,,
,,,1.09907213885589,,,-1.08360203130336,,,,,,-0.0221407259391815,
6.93623114979212,,,,,-1.67458414333115,-1.81567307681976,,0.40690032579486,,,,,
,,2.7322143214464,,,,,,,0.407920307088755,,0.598635668821225,,
,,,,,-1.0358066257585998,,,0.0581226697128976,,0.33209913917502504,,,
,,,,,,-1.91936138476729,-0.7873618560420931,,,,,,
,,0.773565006625326,9.92067793694902,4.08068986570809,,,,0.0759425513923727,,0.81975563041887,,,
2.16042473189051,,,1.55558288111474,,,,,0.433182087759192,,,,,
,,,,,-0.6168868805963891,-1.25243902302453,,0.6959094869744771,0.167666040341719,,,,0.0
,,5.82489497025185,,,-0.717692514948267,,,0.17395475975372698,,,,,
3.652198567903,,,1.34957242435748,4.18693217598311,,-1.71986196632312,,,,,0.899241267122895,,
,,,,,,,,,0.61827127442803,,0.064695685223781,,
,,,2.7932337534685,,-0.7165331828511321,-0.8814446441749929,,,,,,,
2.14979894549025,,,,,,,,,,,,,
,,,,,,,,,0.147028347622819,,,,
,,,,,-0.7856042709293659,,,,,,0.981956595141368,0.0061348671701282895,
,,1.47181324171228,,,,,,,,0.495771986166744,,,
,,,6.1208548393733215,,,,,,,,,,0.0
,,,,4.5805141005987,-1.9751057890274,,,,,,0.496476196093382,,
,,,0.6302168046599721,4.63793093966396,,,,,,0.19042602706018694,,,
,,,,,,,,,0.343884837871143,,,,
,,,,3.5559463104663505,,,-1.87983005286278,,,,,-0.0216031068475381,
,,,9.817401504941133,,-0.664328158105328,,,,,,,,0.0
7.567717822999429,,,,,,,,,0.101025715733666,,,,
2.28699797957608,,,,,,-0.902011056094128,,,,,,-0.0156552448151755,1.0
,,,5.0788788785581,,,,-1.61501589783989,0.649353625776868,,,0.14946014527265802,,
,,,,,,-0.760712359901925,,,,,,,
,,,,,,,,,,,,,
1.63207276322579,,1.63922892691736,,4.13796685855875,-1.45490808364677,,,,,,,-0.0378098561860047,1.0
5.74364237992478,,,,,,-1.27206552012487,,,0.133041673387187,,,,0.0
,,,,,,,,,,,,,
,,,,,,,,0.520862092042216,,0.46178047213437,,,
,,,,,-1.4188729153734498,-1.11413519684275,-0.7684116431413449,,,,,,0.0
7.256380224841862,,3.3027091182649304,,,,-1.25036654397269,-0.873231314918422,,,,,0.0523859141099331,
,,,2.3471472342064,4.01927840910607,-0.951482489327143,,,,,,,,
,,,,,,,,,,,,,
8.875621043830417,,6.3624912780750895,,4.20805488594639,,,-1.1150112316784098,0.954816079694586,,,0.3730554932842229,,0.0
,,,,,,,,,,,0.842241098549697,,0.0
,,,,,,,-1.4019760720523402,,,,,-0.0589216697088588,
,1.19780239785583,,,,-1.35513637539549,,,,,,,,
,,,6.66174403727101,4.04056610416362,,,-1.19970743055483,,,,0.367838097487288,,
,,,3.70441674022648,,-1.37998708326158,,,,,,0.813448048761764,,1.0
,,,9.25815532756323,,,,,0.964713139654971,0.119435863702795,,,,0.0
,,,2.07695318839157,,,,,,0.0978495595062617,,,,
,7.309691859816541,,,,,,,,0.6709320972136371,,,,
,,1.1722662211848898,,,,-0.617411364847375,-1.0587669454549,,,0.36210351338882496,,,
,,,,,,,,,,,,,
,,,,,,,,,,,0.8069940805213051,-0.0124363915718916,
8.37138103156873,,,,,,,,,,,0.6770441755522729,,
,,,,,-1.71526746350053,-1.91779369660678,-0.846625322574075,,,,0.15379092480131498,-0.0018014041026627,1.0
,,,,3.7595454496115,,,,,0.8715749640596241,,0.7128408929071189,,
8.03200040888189,6.850009640080558,,,3.9926768932894703,,,,,0.5109766808116301,0.210598785406768,,,
3.3076912954987003,0.58063797352988,,,,,-0.6970885823190561,,0.628883443577487,,,,,
,,,,,-1.4732260205892,,,,0.0736564831900678,,,0.0165521488266506,
3.5017425099796404,,5.717389805857018,,,-1.50919506543953,-0.93023811149745,,,,0.143154524529708,,,
,,,,4.03780192943285,,-1.46082504064853,,,,,,,
,,,,,,,-1.3565833372011498,,,,0.104891162738765,,
,,,,,,,-1.54478663510375,,,,,,
,,,,,,,-1.82698427306816,,0.0902770448047784,0.708498952378639,,,
,,,,,-1.19236398068838,,,,,,,0.0549459636896976,
4.61615292578191,,4.33761800993821,,5.09944270779941,,,,,,,,,
,2.0929160604391,6.86649849503803,,,,,,0.5420000277414351,,,,,
1.65378293815251,,,,,,,,,,,,,
,,,4.22138726394366,2.41637042057449,,,,,,,,,
,,,,,,,,,,,,0.00189837911947515,
,7.258396137787808,,,,,,,,,,,,
,,,2.7990221475575696,4.335833357722351,,,,,,0.659155711287028,,,
,,,,3.76342860504888,-0.795165412458009,,,0.505116014720662,,,,,
,,,,,-0.591929617704684,,,0.540046329762656,0.0650363837664563,,,-0.0187155769203622,
,,,3.48769821296391,4.57662587486801,,,,,,,,,
,,7.466352512410362,,,,-1.90494101344546,,,,,,,
,,,4.95947693181701,,-0.625019285184646,,,,0.0684635848496668,,,0.0286453386201042,
,,,,4.38289575013151,,,,,,,,,0.0
,2.87621560585718,9.76487084740425,,,,-1.11649581949108,,,,0.7280377601962671,0.399485961235794,,
,,,,,,,,,,,,,
,,,,,,,-1.53302265544487,,,,,,
,,,,,,-1.72757696771274,,,,,,-0.0170356517416686,
3.67375848409684,,,,3.4095861111160897,,-0.714229517248645,,,,,,,1.0
1.07801463615904,,,,,,,,0.145169141218063,,,,,
,,,,,,,,,,0.903972158683677,,,0.0
,,1.24715007394223,,,,,-0.7726806438776199,,,,,,
,,,,,-0.7043251720759781,-0.617636880273232,,,0.5122573014860861,0.171182943837725,,,
,8.31676479488337,0.8921325987677671,,4.254822752970879,-1.68190690766976,,-1.32773279046852,,,,,0.0523904860122417,
,,,,3.45340342689789,,-1.2114354200489,,,,,,,
,3.63508501015733,0.946378322940122,,3.3292861728983,,,-1.5913189747393102,,,,0.4909317192755761,,
5.74302628053657,,4.17550491917646,,,-0.940607722577453,,-1.37873800226424,,,,,-0.0189489878798378,
5.1560219021402185,,,,,-1.2464550675141002,,,,0.75305352033373,,,,0.0
6.89222249480417,8.54482104339297,,,,,-1.44193031130757,,,,,,0.0509821415468525,0.0
6.3362695691205895,,,,,-0.703350091655599,,,,,,,0.0649884848266647,
,,,2.41759656008947,,,,-0.713869144043338,0.986566011551302,,,,0.00868774714757733,0.0
,,,,,,-1.39384855275262,,,0.39269905890108703,,,,0.0
,,,,,,,-1.61625281622382,,,,,,
,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,
,,6.64139967434199,6.887750117852058,,,-1.33039628418571,,,0.0577349549489201,,,,
2.1105485699343403,6.1113168817082215,,6.52302276957276,4.0918993581677015,-1.91014523451827,,-1.1148714421383898,0.260752558550402,0.347433470065432,0.146031550152615,,-0.0416810543506876,
1.86516329895109,,,1.45709542113217,3.83032372400636,,-1.0035515482505,,,,0.6529087992775071,,-0.0641559026794624,1.0
2.8983169417457204,,,,,,,,,,,,,
8.52971402678804,,,,,,,-0.9882300088675692,0.25353830051980203,,,,,
,9.69197342257468,2.78057064364691,,,,,-1.61915561974397,,0.739809695959996,,,,
,,,3.6612804082531696,,-0.692041634568968,,,,,,,,
,,,,3.35323417260518,,-1.15486531018479,,,,,0.859479884876375,0.0807155357180333,
,,3.3835750633328505,,2.2693751232249904,,,,0.265255721109172,0.122954825103144,,0.6541719016609311,,
6.03928569628099,,,5.65795292040551,3.649853121864509,,,,,,,0.5626734851933929,,
,,7.023974121275151,,,,-1.4801359595628,,,,,,,0.0
,,,,3.84257326167236,,,-1.3588141258410502,0.131293587798334,,,,,
,8.888423026796811,,,4.211620978459391,-0.978469414873631,-1.64163018252925,,0.107279176153115,,,0.15312511328193398,,0.0
,,,,,-1.26957035149632,,,,,,0.18156157387541294,,
,,,,,,,-0.905254701213609,,,,,-0.0139276234197183,1.0
,,5.9728818440964115,,2.8769415671371097,,,,,,,,,
,,,,,-1.05914860958526,,,,0.8434973422066819,,,,0.0
,,,,,,-1.78385978964793,,,,0.252296324925221,,,
,,,,,,,-0.90286173880155,,,,,,
,,,,,-0.896296783504833,,,,,,,,
3.2249570219139505,,,,,,,,,0.402649901155682,,0.127923505764554,,
,3.98505720465693,,9.139492875608813,,,,-1.83768878613034,,0.4983127951160321,,,,
,,9.98743274569175,,,-0.839852561311424,,-1.18236721205711,,,,0.685056413496459,,1.0
8.278704708746881,,7.84440269362514,,,,,,,,,,,
,,0.542723237191606,,,,,,,,,,-0.0218191935283591,
,,8.30791793077162,,3.26862867446076,,-0.768315950999304,-1.06203370923174,,,,,,
,3.6867541418811696,,4.54952715206124,,,,,,0.535266074329708,,,,
1.98495907540392,,9.794560374458019,,,,,,,,,,-0.00598599882468348,
8.44079033178713,,1.22203791298203,9.624333678499381,,,,,,,,,,
,2.35350612425264,,7.7917747100774095,,,-1.80834951956474,,0.874053851196208,,0.5751230952104179,,,0.0
,,9.16801718458856,,,,,-1.27124233119375,0.136871641327575,,,,-0.0075806929176414906,
9.95071435950562,,,,,-0.541551084733941,,,,,,,,
,,,,,,-0.887445188146853,,,0.296901153248139,,,,
,,,,,-1.82474297050186,,,0.239079906876909,,,0.792772406596728,,
,,0.64138119983637,,,,,,,,,0.944653797195122,,
,,,,,,,,,,,,,
,,,3.0406692700639097,,,,,,,,,,
,,,,,,,,,,,0.8549452658634141,-0.0300486177931007,
,,,,,,,,0.861961442184024,,,,,
,,7.593874446510428,,,,,,,0.0511733580860146,,,-0.00435460619188047,1.0
,,7.54153776537576,5.6154674246208,,,-1.8306916636346495,,,0.17113459999067002,0.34771294313924794,,,
4.37345414362125,,3.8639671823285098,,,,,-0.637959206890326,,,,0.6157879324972421,-0.0216356751968225,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,0.920899470721304,,,,,
0.8173167637062141,,6.3204908895516105,,,-0.754448505154229,-1.38228034914671,,,,0.851948605116888,,,
,,,,,,,,0.3477010120316,,,0.7404128977286569,,
,,,,,,,,,,,0.158384446007354,0.0166150305262062,
,,,,,,,,,,,,,1.0
,,,9.435345163694368,4.155957031098451,,,,,,,,,0.0
,,,,,,,,0.170439775135682,,,,-0.0163537156816588,
,,,,,,,,,,,,,
,,,,,,,,,,0.7404288127197092,,,
7.88944576181861,,7.20465686699111,,,,,,,0.938756254162393,0.483224438997026,,,
,,,,,,-1.9380198154027,,,,0.550963723405564,,,
,3.958236144797541,3.10740847727204,9.676560168937561,3.1520337024122296,,,-0.683485216013249,,,,,0.028220128653324,0.0
,,,,2.4903229005607,,,,0.47282776123569,,,,,
,,1.58322304302438,,,,,,,,,,,
,,3.6531072354684704,,,,,,0.978940321761016,,,,0.0647717618369685,
,,,,,-1.04447922564644,,,,0.14470532127556196,,,,0.0
,2.67169509945393,,,3.625931803743201,,,,,,,,,
2.98636298706111,,,,,-1.041090089718,-1.90074271208406,,,,,,,
,,8.76832385416608,2.9263762838744,4.23127796833223,,,,,,,0.7443053575304591,,
,,,,,,,,,,,0.12873549672552198,0.0764171163954282,
5.28954082523076,,,6.01764029366676,,-0.910442235071142,,,,,,0.35452670732959496,,
,,,6.56781955179365,,,,,,,,,,
6.512506176917241,,3.4218399507649098,7.39013513652751,,,,,,0.633888460939393,,,,0.0
5.99910068828054,,9.59869443759297,,,,,,,,,0.139557949113934,,
,8.67019413800519,,,,-0.9163986699644592,,,,0.208551154831786,,0.8600633068219921,,
6.855594255061929,9.058188525816439,,,,-1.14199498522765,-1.1123144182568898,,,,,,,
1.0458570534163,,4.84820475996837,4.14229422658242,,,,,,,,,,
,,4.409065318159559,,,,-1.3852805158742902,,,0.284676001238291,,,-0.025312925000885,
,,,,,,-1.23863061274289,,,,,,,
,,,,,,,,,,,0.3657656890285,-0.0318738092498536,
,,3.142085684462,,,,,,,,,,,0.0
,,,,,,-1.86965936804243,-0.859260625532805,,,0.112702213227606,,,
,,,,,,,,,,,,,1.0
,,5.312961598040982,9.058898886645,,,,,,,0.429596005061415,,0.0704106968424784,
