number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
,,,,35.0658536780134,,,,,,,,,,,,,,,,,,,139.59529898460102,,1.50121758487734,,,,,,,2959.112616692429,,,,,,,,,,,,,,,,,,,,,4.54968458544814,,,1.07507185143315,12.878,,,,,95.7638690262751,,,,,,,,165.630243599776,,,,,,,,,,,73.9
,,,,55.4586036910867,,,,,,,,,,,,1.47345483902153,,253.4475,,,,,,,,,,47.7,,,,,,,,,,1968.4576,,,,,,,,,,,,,,,,,,0.969071250381966,,,,,,,,,,,,19.7493075,,,,,,,1.49440321137961,,,,,,28.5
,,,,,,,,,,,,,765.715174475879,,,,772.0,,,,,,133.375254778514,,,,,49.94,,,,2933.75942857143,,,,,,,,3568.01918386582,,,,96.39315465741129,,,,,,,6.9944,,4.04080998930699,1.04012691433401,,,,,,,,,,,,,,,149.17316219025298,137.81973760588198,,,,,,,,,,,11.0
2.0,,,,,,,,,,,,,,,0.688141356099516,,157.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63561487108465,,,,,,,,22.671568097509304,,,0.0602275333830371,,,,,,,,,,0.0481829295189847,,,,,,,,,,,,,0.0,,0.43
,146.6435,,,,,0.546903191409266,,,,,,,,,,,,,,,,178.28,,,,,,127.88,1.0,,,,,,,,,,,,,,,,,,49.7,,,17.2452554634601,,,,,,,,,0.15,0.104096109437385,,,,,,0.454427816627478,,,,10.4096109437385,,,,,,,0.0,4.32,,,0.28
,,,,,,,,,,,,,,,,,,,,,,,,,1.51211289120002,1.4703889187874195,,33.346153846153896,,,,,,,1.28282751912466,,,,,,,,,,,,135.97,,,,,4.42338461538462,,,,,,,,5.02645064462392,,,,,0.663423372512817,,,,,,,,,2.09579219117311,,,,,0.489897948556636,,82.0
,,,,35.707127382549,,,192.981,,,,,,,,,,764.1,,,,,,,,,,,,,,,,,,1.1617743565100702,,,1284.54832947825,4004.27323147741,3964.0228510130896,,,33.1487827641917,,,,,,,,,,,,,,12.878,,4.36102637460495,,,71.37721346037591,,,,,399.97342,,,,,,,,,,,0.948613484032067,,,70.0
,,,,,,,10.97906928,,,,994.266666666667,1062.9734375,,,1.02097230820292,,,,,131.774421648071,,,,,,,,,,26.072446393415,,,,,,,,,925.311639635354,,72.7333333333333,,,,0.714275470431841,,,,,,,,,,,0.0101292737823099,104.64,,,,93.3419433333333,137.81290359375,,122.400792289168,,,,,65.9844565319724,,,3.84375,,,,,,,1.24721912892465,,14.7
,,,71.42633437760641,,,,,,,,,,,,,,,,,,,,,,,1.5241557540373898,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44280690861445,1.3161447747078998,,1.1526019780568,,,,,,,,,,,,,,,,,,,,,,,,,76.8
,,,58.637101736491786,,,,121.3276,,,,787.02,,,,,,,,,,,114.96153846153798,,,1.50445986331947,,,,69.4244913557168,,,2910.6925384615397,,,,,,1722.30746153846,,,,,,80.3118271982122,,,,,,52.442045075644906,,,,,1.3901973606151203,,,,,,,,,,,,,76.9087646153846,,,,,,2.09579219117311,,,,,0.489897948556636,0.319485533189157,73.0
,,,,,,1.54886891774144,,,,,,,,,,0.924384674990706,,,,347.781217243622,,,,,,,,,,,,,,,,,9064.571,,3168.01395834732,3852.3779040072804,,,,,,,,,,47.2166412720955,,,,,,,,,,6.12618499006881,,,,,,,399.97342,,,,,,,,,,,,,,52.1
,,,,,,,,,,63.9301794588185,,,,,,,,,,,,,,,,,,24.470588235294105,,,,,,,1.41713512335629,,,,,,,,,,,,,,,51.4892875727718,,4.9176862745098,,,,1.48803602248593,,,,5.29693160219276,,,,,,,399.97342,52.273162483660094,,135.556686749691,,,,2.27248521967608,,,,,1.10554159678513,,86.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.11320692789829,,3276.79514285714,,,,,8958.571,,3383.43990732918,,,,,,,,,,,,6.4805,,,,,,,,,4.75122164311883,,,,,,,,,,,,,,,,,2.0,,,,22.7
,,,104.30737296394899,,,,,63.9491508629442,,,,,,785.9855865562331,,,,433.74538071066,,,,,126.68523119713998,,,,,,,11.049495647646301,,,,,,,,,,,,,,,,,,,,,17.4,,,,,0.640432430259574,,,,5.32965200621547,,,,,,,,,27.0678160675491,31.9478864606565,,,,,,0.6944198255490689,,,,,0.022
,,,,,,,,,,,,,,,,,,,,,,,,,,1.4762760062443798,,,,,,5743.181,,,,,,,,,84.5866666666667,,,24.8287275935709,,1.06503441278199,,,,,,,,,,,,,,,,,,,1.17631559112708,0.8139804036166359,,,,169.164147000742,,,,,,,,,,,130.9
,,,,,,,,,,,,,,,1.74819616037296,,764.1,,,335.403457301427,,,,,,,,,,,,3231.7645,,,1.50897571103239,,,,,,,,,,,,,,,62.7497958358232,,,,,,1.31678995281168,,,,,,,,1.18837450479239,,,,,,126.92355808452801,,,,2.09135227292572,,,,,,,
,,,,,1.7844280362275702,,,28.468825,,,,,,,,,,162.196875,,,,,154.71430774926,,,,,,,,,,,,,,,2239.821375,,4578.40757810898,,,,31.3768129025248,,,,,,,,,5.2762949444854,,,,34.778,,10.7653058991392,,90.76094,,,18.0224841494124,,,,,,,,,,,,,4.0,,,,71.0
,,,58.445392200349104,,,1.32074565256808,,,,,,,,,,,,,,335.43903781869096,,,,,1.50528313780229,,,,,,,3148.28213333333,,,,,,,3136.8226897430104,3787.09861213339,,,,,,,,,,,,5.43893333333333,,,,,12.978,,,,,108.121909333333,,,,,,,,,,,,,1.5649572502428002,,,1.04533333333333,,,41.6
,,,,,,1.5146989326182,,34.6312807692308,,,,,,,1.7437527918880302,,,,,,,,136.652833253888,,1.71713704316059,,,,,47.2900686372517,,,,,1.4121187311810202,,,,4438.544853922679,,,,,,,,,,,,,,,,,,,,,,,,,39.672804865643286,1.03022355465281,,399.97342,,,164.21903425065202,,,,,,1.63923999178753,3.0,,,,107.5
,,,,33.9744656284389,,,,14.348109567901199,,,,,,,,,,684.3075617283952,,,,,,,1.70708701045859,,,,,75.258146588106,,,,,,0.970565432047043,,,2932.36892672027,,,,,,,,,,,,,,,,,1.2405427827786002,,,,,,,,1.20438151714843,,,399.97342,,,167.06282040485598,,,,,1.77213938843753,1.36424037988825,,,,,82.5
,,,,,,,,,,,,,,,,1.01863073143556,,563.425,,344.998391300597,,,,,,,,,,85.85998777078879,,,,,,,,1691.0355,,,,,,,,,,,,62.1148168213511,,,2.70170194138684,,,,,,,,106.581645,,,,0.270717616788772,,,49.98671,,,,,,,,,,,0.0,,50.0
,,,37.2902598429013,,,,,12.815858333333301,,35.7341488629865,,,,,,1.51702811454454,,,154.562725131255,,,,125.487531961617,,,1.51912948715686,,,,,,,,,1.40894581146231,,,,3836.2468950785706,,,,,56.7904242829782,,,127.2,,,,,,,,,,,,,,,63.7,,48.21669121913701,,,,,44.714203559942796,,,,,,,,2.0,,,,10.1
,50.9415,,,,,,,,,0.0,,,,,,0.0,,,,,,171.0,,,,0.0,,,,0.0,,6110.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,5.24
,,,,68.2886190170713,,,192.981,,,,,,,,,1.65618225808108,,,,211.334585856173,,159.83,,,,,,,53.5249163162976,,,,,,,,,2687.8571,,,,,,,,,,,,55.4374152626184,,,,,,1.37990340680444,,,,,113.00443,,,,,,399.97342,119.997342,,,,,,,1.70747543516624,,,,,,110.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.36,,,,18156.4,,,,,16600.0,,6996.603938102161,,,,,,,,,,,50.7953834122748,8.82,12.0584,,,,0.21266569600742705,9.24,,,1.83021677404618,,,,299.318285312711,,,,,,,,,,,,,2.0,4.48,,,0.0555
,,,,,,,,22.50925,,,,,,,,,,,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.65,,,28.649607327152,,,,,,,,,,,65.64297372910531,0.4749426720843461,,,,54.0,,,,,5.47722557505166,0.689009238476659,,,,,,0.11
,100.351275,,,,,1.06098491876813,,,,,,,,,,,,,,366.988906307543,,,,,,,,,,,,,,,,,,,,,,,,,1.1673183400818898,,,,,,,,,,1.00028587914423,0.934251153844539,,,,4.4304862053745095,,,,,,0.760283475459873,,9.83533395255328,,,,,,,,,,,,,22.2
,,,78.7745405292964,,,,,,,62.76981195540999,,724.62,,,,,,,,,,,,,1.87998617782424,1.56099498011202,,,,,,,,,,,,,4123.77569003942,,72.4,,,,,,,,,,9.31885714285714,,5.7328295972755,,,1.43760255958917,,,,3.86556529371837,,169.302658,,38.9315660750971,,,,,,,,,,,,,,,1.3552618543578798,,116.0
,,,,,,,,12.475423076923098,,,,,,,,,810.6,,,,,,151.35898934674802,,,,,,72.1204547961256,76.6175856959081,,,,,,,,,,,,,,,,,135.97,,,,,,,,,,12.878,,,,,,,1.124695911163,,,,,,,,,,,1.59416669911802,,,1.0,,,56.4
,,,,,,0.9779812213152048,,,,,,,,,,,,,,,,,136.126003095455,,,,,,,67.8268673729861,,,,,,0.7615173566338441,,,3306.1628967555,,,,,,,,,,,,,,,,1.08857534188499,0.92907521142921,,,,,,,,0.61915224745971,,0.2507584911324189,,,,,,,,,,,,,,,29.0
,,,,44.5768382412485,,1.19986419834701,,26.3555555555556,,,,,,931.0304096421048,1.32808458174503,,,,,344.958999238135,,,131.729022092529,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1034045350398,,,,,0.96371978217008,,,,,,,,,,,,,49.92427143570539,,,,,,2.0,,,,,,,68.0
,,,64.1647175626195,,,1.3822412237063602,,,,41.2248975474242,,,,,1.53933747965549,,,,,334.4236308769,,111.68,,,,,,35.746666666666705,,,,3144.49546666667,,,,,8958.571,,,,,,,,,,,,,47.0748739937654,,,,,,,,,,5.78014621268355,,,,1.27907355863919,,,399.97342,,,,,,,2.0547993181274298,1.59416669911802,,,,,,79.8
7.0,,,,,,,,,,,,,,,,1.03958747261465,,,,345.463189072751,175.85714285714297,,,,,,,,,73.7017431706827,,,,,1.66125568803129,,,,,,,,40.8908367602386,,,,138.63,,,,,,,,,1.48733733012918,,,,,,,19.7588038060775,,,,,,,,,,,,,,,,1.3552618543578798,,50.0
,,,68.4059348164343,,,,,51.38680625,,,,,,,,1.58738162005272,,,,,,,,,,,,,,,,,,,,,9778.571,,,,,,,36.3271518200123,,,138.63,,,,,9.09525,,,,,,,,3.87350460661918,,,14.8483860351049,,,,,,,164.06245932720802,,,,,,,,,,1.29903810567666,88.3
,,,,,,,,,,,,,,,,0.98684371065202,,,,,,112.4,,,,1.56195207452127,,,,,,,,,,,11848.571000000002,,,,,,,,,,,,,,,,,,,,,,,4.70773784977692,,,,,,,,,,,,,,,,,,,0.4,,102.0
,,,,35.029092089567,,,,,,,,,,,,0.83068758764498,,,324.037449824691,,,,115.084751639856,,,,,,,,,,322.922764907566,,,,,,,,89.6433333333333,,,,,,135.97,,,,,,,,,,,,,,145.00886,77.0626881967213,,,0.28052770372212393,,,,,,,,,,,,0.0,,0.0,,70.0
,,,,,,1.37400232959951,,,,,,,,,1.55321870407659,,,,,332.89236155492,,,,,1.51953736136792,,,,,,,,874.164786339504,61.5226937909927,1.1617743565100702,,,,,3965.343785230879,,,,,,,138.63,,,52.4964970589313,,,4.6464334920886,,,,12.878,,,5.24666381581325,,,,,,,,,,136.932945807238,,,,,,,,,,,85.0
,,,,,,0.293124466472516,,,,,,,,862.3783050421962,,0.347658076203728,181.1,,,,,,158.839541676498,,,,,,,,,17681.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.755,,,,,,,0.6869615765973229,,1.0,,0.5,,0.435
,50.4954666666667,,,,0.91811971417452,,,,,,,,,,,,,,,349.37877096354896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4732,,,,,,,,,,,,,,,,,,14.5422334996773,,,,,1.03972077083992,,2.0,0.8,,,0.12
,97.8903692,,,177.854564898886,,,,180.669612708,,,,,,,,,,,,,,,,,,0.26435025065505,,,23.342855200015503,,,,,,0.8095925759083571,0.116301488663777,,,,3871.487851253061,,,,,,,,,,51.7081889065939,,,,,,0.215818803061231,,,,,,,,,,0.115954112490016,,,,69.7011793300515,,,,4.79978853882912,1.06708951878208,,,,,,0.158
5.0,,,,,,,,,,44.362165928345796,,,696.313849401554,,1.53852655655114,,810.6,689.1296875,296.615154029594,,,,,,,,,,70.4062497225921,,,3039.75915625,,,,,,,,,,,,,,,127.05,,,,,,,,,,,,,5.6485431110458695,89.605316,,,,,,,,,,,,,2.0774881306482103,,,,,,,47.2
,,,,,,,,,,47.2007523706106,,,,,,,,,,287.267309911431,,124.85,,,,,,,,,,,,,,,,,,3163.51623224976,,,,,,,,,,,,,,,,,,,,,,,,1.94754064822141,0.925028078771244,,,,31.1843809264995,,,,,,,,3.0,,,,11.67
5.0,,61.5342,,,,,,,,,,,,,,,810.6,,295.541543611046,339.337643636672,,120.75,,,,,,,,79.4786396880738,,3336.04783333333,,,1.13937944437554,,,,,,,,,,,,,,,,,4.53016666666667,,,,,,,,,,,,,0.810628981234087,,,,156.163948300238,,,,,,,,,,,,92.0
,,,,,,,,21.0920261538462,,44.1924205641059,,,,,1.55250636371223,,,,282.395259167005,342.350918685953,,,,,,,,,,,,2951.4817692307697,,,,,8958.571,,,,,,,,,,,,,,,,,,,1.04897684741466,,,,,111.005316,,,,,,,,,,,,,,,,,,,,84.0
,,,,,,,,,,,,,,,1.5494145458324098,,,,,,,,,,,,,,,,,,,,,,9064.571,,3501.27608828646,3975.17905508896,,,,,,,,,,,,,,,,,,,,,,,,,0.7756436708128621,,399.97342,,,,,,,,,,,,,,81.0
,,,,,,0.678373316815239,,11.5575,,11.5575,,849.75,,,0.687446194319475,,181.3,,90.65,90.65,,,126.75961501992701,,,,,26.5,,26.5,,,,,,,3055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.24,,,,,,,,,3.0,1.5,1.5,,8.2
,,,,,,,,,,,,,,,1.5335937465209195,,1148.5,,,318.193071444421,,,,,,,,,,58.327361450266196,,5153.11893125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5115511749518005,,,,,,,,,,,,,4.0,,,,53.0
,,,,,,,0.0,,,,519.9,,,,0.0,,,,0.0,0.0,,,167.0,,0.0,,,,,,,,,,,,,,0.0,,,,,61.1,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,1.0,,,0.0,,,,13.8
,80.1453333333333,,70.1956335768552,,,,,,,,,,,,1.08695498813704,,,,,,,133.13333333333298,,,1.0512264839017,0.890396474358133,,,43.366653856006295,,,,,,0.936048078354656,,,,3599.92901164577,,,,,,,,,,,,,,,,,,,13.98,,,,,,,,,138.795,,,,,,,,,,,3.06666666666667,1.8856180831641296,,1.8
,,,,,,,,,,,,,,,,,230.8,,,,,,,,,,,,,,,7520.47619047619,,,,0.976966920653342,,,,,,,,,,,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9047619047619,,,2.6
,49.324472866666696,,,,,,,66.871235,,,,,,,,,208.8,,,,,,,,1.06199359142503,,,,,35.8944285370306,,,,,,0.362493945038781,,,,,,,,,,,,,,,,,,,,,39.5,,,9.676356494052909,,,123.93223838498,,,,181.0,,,,,,,,,,,,,,15.4
,,,,,,,,9.10214000000001,,40.7347966993135,,,,,,,,,,46.787558004238704,,,,,,0.637502526762371,,,6.0,,,,16770.3756666331,,,,,,,,,,,110.035084716702,0.6930118175611191,,,,,,26.35,,,24.323628462225297,,0.673818259628098,,,,,,129.84,,126.00512717074801,,,,,,,,,,6.0,,,0.0,,0.0,,0.0376
,,,,,,,,26.778367,,,,,,,,,,,,,,,201.96039215648202,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4636320318813,,23.03,23.72340616353389,,,0.675858823369163,,,,2.76642368410914,,,,,,,,,,,,,,4.3249241561503,,,,0.85,0.5,,9.45
,103.903966666667,,,,,,,,,,,,736.1386151884669,,,1.60354102829707,,,,,,,,,,,,,,51.4890054840164,,5736.46525641026,,,,,,2507.5091025641,,,,,,,1.3964750196118998,,138.63,,,,,,,,,,,,,,,136.221356410256,,,,,,,,165.52817126296,,,,2.55226199895692,,,,,1.21335164821342,,70.0
,,,,70.6255153660297,,,,,,12.240584624913499,,776.727272727273,,,,,,,,,,151.727272727273,162.08241500806201,,,,,,,,,,,,,,,,,,,,,62.813951776291,,,,,,,7.13,,,,,,,,,4.6288511328317,,39.5090909090909,,7.61342541135054,,,,,,,,,,,,,,,2.05480466765633,,32.4
,,,70.560646546108,,,,,19.0179375,,45.34845634012,740.52,,,,1.53695955961142,,,,,,,,155.938199338429,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0532197177089,,,,,,,12.878,,,5.601972750115322,,,,1.10437200237345,,,,92.5783181481481,,166.64102246695,,,,,,,,,,,70.0
,,,,55.9514444460795,,,,,,,,,,,1.37443085515974,,,,,,,,,,,,,,,,,5317.09375,,,,,,,,,,,117.630568860998,,,,,,,,,,,,,,,,,10.5518312197383,,,,,,,70.795,,,29.1646831047516,,,,,,,,,,,
,,,59.3698572619084,,,,,27.7857954666667,,,,,,,,,764.1,,,,,,,,,,,29.001333333333307,53.502855583188804,66.3225811587242,,,,,,1.12206204877684,9778.571,,,,,,,,,,,,,,,,,,,,,,,,,72.002176,,,,,,,,,,,,2.2598970929242403,1.7094727765842102,,,,1.1180339887498898,,78.0
,,,,39.2038831811798,,,,,,,,,,,,,,,,332.685267792582,168.428571428571,,,,1.87144279943113,,,27.4933333333333,,,,,,,,,,,,,,,,,1.34165480357705,,,,,,6.8217142857142905,,4.16617389304167,,1.6883778116760302,,12.878,,,4.855255844500428,,,,0.8791855728415451,,,,,,,,,,,,,1.0,1.0,,,84.3
,,,71.7541455596818,,,,50.1285,,,,,,679.533685699245,,0.6921677546958379,,,44.72200000000011,30.1,,,174.115,,,,,,,3.5,,,8895.7,,,,,,,3130.0,,,,,,,,,,,,,,,,,0.6918695616194449,,,,,,,,,,,,,44.5,,,,,5.42257614050605,,0.692961237594104,,0.105,,,3.48
,,,,150.991919093874,,,,,,51.676359576752006,584.775,,,,1.36187663147455,1.2612874191011498,,168.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2840424338032,,,,,,,,,,2.70609160552632,,,,,,,,,,24.968968240598198,,,,,,,,,,,22.8
,,,,,,1.05423087253514,64.054,,,,851.466666666667,851.466666666667,,,,,195.4,,,,,,,,1.08897253659815,,,14.0,17.152907107024802,,,6673.0,,,,,4141.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,0.0537014345515705,,,,,,,,,,,4.0,1.33333333333333,,,1.6
,,,,,,,,,,,,1005.62370030581,,,,0.911478665281995,,,,342.11917952810904,,,,,,,,,,,,,,,,,21018.571,,7296.5265401344595,3928.07768638383,,,,,,,127.05,,,,,,,,,,32.778,,,,,,,1.0544056925562602,,,,,152.482172931262,,,,,2.08282207418414,1.45533303519283,,,,,,90.0
,,,,,,,,,,,,,,,,,786.5,,,,,,,,1.70540512031327,,,,,74.21838238619641,,3127.8463846153804,,,,1.29009683111395,,,,4145.31427053502,,,,,,,,,,56.100506710365494,,,,,,,,,,4.86466420935942,,74.35277384615391,,,1.08154952987922,0.673806500617509,399.97342,,,,,,,2.15327947105574,,,,,,,38.0
