number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
,86.302014,,,,1.511231502784,,,29.547555900000006,,,,,,,,,,,,,,,155.004207280895,,1.58829877681492,,,,,,,,,,,,6324.0,,,2222.6129680176,50.95399999999999,,,,1.29276552500353,,,,37.5815282286391,,,,,,1.47941820727723,,,,,,73.2,87.84,,,,,,,,,,,,,,,,,1.2,,47.2
,,,,,,,,,,,,,,,1.02822685528886,,,,,,148.333333333333,,123.22583929828,,,,,,,,,,,,0.465175934385867,,,,,,83.9433333333333,,45.73412629747229,,,,,,,,,,,,0.583900351482061,,25.478,,,,,,,,,,,,,,,,,,,,,,,,1.242
,,,,,,,,,,44.1921252152174,,,,,,,,,,,,114.53846153846202,,,,,,,,,,,,,,,,,,,,,,,,,,74.35384615384609,,,,,,,,,,,,,108.756645,,7.55238461047956,,,,,,,,,2.07692307692308,,2.06336223306145,,,,,,,92.7
,,,,,,,,,,,,,,,,,,,,,,190.5,,,,,,82.5,7.5,,,11070.2,,9078.55058423723,,,,,,,,,,,,,,,51.5,,16.15,,,,,,,3.39,,,,54.1,,,0.278169613313276,,,,,,,,,,,,,0.3,,,2.32
,,,,,,,,,,,,,,,,,,,,,,104.388714285714,135.907214936949,,,,,,,67.1233356361137,,2959.76714285714,,,,0.7931366784741422,,,,,,,,,,,,81.4015428571429,54.66532999991861,,,3.83581428571429,,,1.36230099879096,,,1.82915714285714,,,,,13.075270767942099,0.6278386936925561,,,399.97342,,,,,,,2.22764054936399,,,,,0.489897948556636,,17.7
,,,,78.3652009323741,,,,,,22.304818338845802,,,,,,,,,167.7,,,,,173.58885567899503,,,,152.4,55.5,40.6932721712079,,,,6768.070311811031,,,,,,,144.55,,,,,,,,,,,,,,,,,,,,27.1025,,3.32716095192282,,,0.00594852178151454,,,,,,,,5.14800551756373,,,,,,,
,,,,,,,,10.626313846153801,,,,,,,,,781.6,,,,160.285714285714,,146.717219915078,,,,,,,,,2848.9079230769207,,,1.61538258785919,,,,,,,,,,1.50099357592701,,,,,,,,4.32399765168298,,,,,,,,,,,1.21907699837014,,,,,,,,,,2.09675694500228,,,,,0.7284313590846841,,102.0
,,,116.02346744606899,97.2116170159285,,,,,48.736341735118195,,,,,,1.09255401881817,,220.9,,91.9577560018125,,,,,,,,,,,,,9253.33333333333,,7339.79925046947,0.94100130782326,,,,,7039.838707310229,,,,,,,,,,30.118260882337108,,,14.4969157133912,,,1.06339801780625,20.6,2.47210884353742,,,,48.312925170068,,3.1809882499077404,,,,,,69.71314623591479,,,,,,,0.0,,,,9.6
5.0,89.33718,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,,,,,3106.36757142857,1059.40848225352,,,,,,,3698.2582506842296,,,,,,,,,,,,,,,,,,,,,,,,,0.457810241617619,,,,,,,,,,,,2.0,,0.8,,
,,,,,0.65773927706534,0.14804544868001202,,61.82418000000001,,,,905.028,,,,,,,,,151.5,,,,,,,,9.5,2.66,,,,,,,,,,,,,,,,,,,0.0,,,,6.804777733328249,,,0.086899715344875,,,,,108.0,119.52,,,,,,,,,,,2.0,2.0,,,,,,,0.675
,90.97585,,,67.744056141684,,,,,,54.7311063303984,,,,,,,,,,,,150.4625,,130.56742497840202,,,,,,,,,880.2476272724001,,,,,,,,,91.35,,,,,,33.69375,,,,,3.26445981654133,3.4464870791355096,,,,3.22825,,,107.006645,108.281645,6.67750379658988,,0.28610720353774605,,,,,,,,,,,,,,,,20.0
,,,,,,,,36.80958819525,,,,,,,,,,,,152.536704825093,,144.5058,159.199564654376,,,,,,,,,5460.6373,,,,,,,,,,,,,,,,39.02954,28.5100765344466,,14.508,,12.721386808041899,,,,,13.67099,7.48840810853682,8.61495767659946,,,,69.3307921583262,1.3530466147208702,,,,,59.3918257237265,,,,,,,,,,,
,,,,,,0.132613825704477,,108.00113,,0.410603441169213,,,,,,,,,,,,,158.48028268526002,,,,,,,,,7350.2,,,,,,,,,15.95,,,,,,,,,,,,4.53188702418761,,,,3.04,,,,89.0,,,,,,,,,2.38822109529248,,,,,,,,,0.5,,3.2755
6.0,,,27.6380828282511,,1.19180877560469,,,,,,,1047.79034090909,,,,,817.5,,,,,,104.405516494633,,,1.59487003406771,,,,,,,,,,,,,,5916.668127131689,90.2833333333333,,,,,,,,,,,,,,,,35.778,5.08525568181818,,,38.7353466666667,,,,,,,,,,,,,,,,,,,,3.7
,,,,,1.1995407452483,,,,,,,,,,,,,,,,,,,,1.25670056650299,,,21.759941089837998,,,,3156.2678438880707,,,,,,,,,,,,,,,,,,,,,,,1.11209819664271,,,,,,,,,1.33274229626835,,,,,,,,,,,,,,,,,34.0
2.0,,,,,,0.656625790312162,,,,,,,,,,,,,,72.15,,,,189.69449122207,,0.6889217729587479,,,,17.5,,,,,,,,,,,56.35,,,12.9151074327704,,,,,,54.85,,,,,,0.68990286326844,,,,,,,,,,,,,,,,,,,,,,,,,1.73
,,,59.356672474542506,,,,,12.38321,,42.226979929457706,,,,,1.31500430814302,,,,,,,112.133333333333,,,,,,,,,,,,,1.01540712310099,,,,,,,,,,,,,,,,,5.4384,4.03556899860879,,,,,,,,,,7.55238461047956,,,,,,,,,,,,,,,,,,79.8
,,,,,,,,18.80385,,,,,,,,,,,,339.102090125821,,,,,,,,45.6233333333333,,,,,1365.55315861849,,,1.3558957971912,,,,,,,,64.9681202646501,,,,,,,25.1703333333333,,,,,,,,,,,63.45032222222221,,,1.23553386975548,,,,,,,,,,,,,,,,77.0
,,,,,,1.2167144046323102,,34.6544648241206,,,,,,,,,,,,,116.166666666667,,,,,,,,,,,4959.14868844221,,,,,,,,2945.299431327949,,,,,,,,,,57.8583977043645,,,,,,0.9811684084321448,,,,,,,,,1.18611944289306,,,,,,,,,,,,,,,,0.2
,,,,,,,,27.4184285714286,,,,,,,,,,,,116.920007540477,,,,,,,,,,,,4764.28571428571,,,,,,,,,,,,,,,,,,34.3655320913029,,,14.820072593669698,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,2.5
,,,71.0174728696398,,,,,,,,,,,,,,,,,,,,,86.5645737293642,,,,28.3893333333333,49.5572231601705,,,,,,,,,,,,,,37.0323220098821,,,,,,,,,4.8892,,1.30887148636284,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
5.0,,,,,,,,,50.4249572386324,,,,,,1.5365695799442198,,,,,,,110.44088482074801,,87.7592313745531,,,,,,,,,,,,,8958.571,,,,66.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4,,77.0
3.0,,,,,1.07557566966885,,,73.2263431,,,,,,,,,,,,,,,,,,,62.0,155.18,,,,,7230.18246470518,,1.08724693685238,,2666.0,,,,39.8333333333333,,,,,,86.1,70.05,35.777491372214605,24.3467261864917,,,,,,,21.21,,,,,,22.931237602192606,,,,,,,,,,3.914867641168859,,,,,,,,7.79
5.0,,,,,1.32088033921455,,,,,48.7545404609324,,,,,,,,,,293.223571270179,,,,,,,,,,,,,,,,,,,,,124.04,,,,,,,29.725,,,,,,5.19266665223292,,,,6.92175,,,28.410856,,,,,,,,,,,,,3.05349879125551,,,,,,,39.0
,,,,,0.983555054384947,,,,,,,,,,,,,,,,,,,,,,,,33.2298393348843,,,,,,1.00543019810284,0.8198054441777409,,,,,,,,,,,,34.99,,,,,,,,,16.1,,,,,,73.2725161515605,,,,,,,,,,,4.4005586839669695,,,,,,,12.5
,,,,36.6230763534998,,,,16.7785831960461,54.3570612802258,49.109029747103,,,,,,,,,,,180.166666666667,,,93.241002119423,,,,,,78.2391608782213,,,,,,,,,,,,,,,,,,,55.3661848514055,,,,,,,,12.878,3.12495222405272,,,,110.903064349259,,,1.08391535387869,,,,,,,,,,,,,,,,47.0
,,,,,,,,,,54.781479894178,,,,,1.535395223864,,,,,355.836107909112,155.8,,,,,,,,57.7006065826002,,,3165.5842688171997,,56.1224012697433,,,,,,,82.98,,74.16017413334559,,,,,,,,,,,,,,,,,,,,,0.642407931156646,,,,,,138.610763143985,,,,,,,2.0,,,,16.8
3.0,71.8816666666667,,64.6013475828118,48.0933944130351,,0.928960176449777,,,,,,,,,,,,,,165.987694856426,165.333333333333,,,,,,,45.6875,,,,,,,,,,,,,93.81,,,,,,,125.529375,,,,,,,,,,10.75,,,,,,,0.510514411428696,,,,,,,,,,,,,,,,5.1
,,,49.1008562357485,,1.17611373027105,1.16309310445312,,,,,,,,,,,,,,,101.0,,,,,,,,,49.4397273310123,,,,783.562381699429,,,,,,,,,,,,,,,,,,,1.43031707288161,,,,,,,,,3.84924613861386,,,,,,,,4.672661598830589,,,2.99255573947769,3.86075177850281,,,,,,,4.0
6.0,,,,,,,,,,30.7967838807797,,,,,,,,,,,159.0,108.33846153846201,,,,,,30.707692307692298,,,,,,,,1.21945478848298,,,,3305.68159903192,,,,,,,,76.67123076923079,,,,4.62861538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
,,,,,,1.2907810825305,,12.38321,,,,,,,,,,,,,,,,,,,,,,76.1077014645839,,,,71.2372358793645,,,,,,3797.7071746611,,,,,,,,,,46.8188596851976,,,,,,,12.878,3.3749333333333302,,,108.756645,,7.55238461047956,,,,,,,,,,,,,,,,,,
6.0,71.375375,,,,,,,,,,,,,,,,773.0,,,,,164.7125,,,,,171.0,,,56.7070749003156,,,,1805.2160327258896,,1.12312171113843,,,,,92.1716666666667,,,,,,,,,,,,3.68981549391874,,1.48327890245032,,12.878,,,,77.2052633333333,,,,0.535968331924935,,,,,,,,,,,,4.0,,1.46249406456535,,
,,103.42692294372299,,,,,,,,,,,,,,,,,162.8,,,,115.75836902790199,,,0.528463250951856,,77.4805194805195,,,,,,,,,14390.0,,,7170.6207443313915,,,,,,,,53.7225108225108,61.45,,,,,,,,69.0,28.7012987012987,,,,,89.3308457365092,,,,,,,,,,,4.5133651852010095,,,1.0,,,,2.04
,,57.91521757142861,,,,,,,,,,1011.4685714285699,,,,,,,,,,,,,,,,,,,,3091.54514285714,,,1.30896893789833,,,,,,,,,,,,,81.242,49.9154483501851,,,4.12971428571429,4.16001356187585,,,,,,,4.86931141257705,92.205316,,,,,,,,,,,,,2.21978342968743,,,,,,,34.0
,97.4467833333333,,,,,,,,,,,998.800769230769,,,,,,,,,,,,,1.71196416049815,,,,,69.2345832282747,,2853.0002307692303,,,1.4074933647499202,,,,,,57.5,,,,,,,,,,,,,1.20781017598371,,,12.878,,,,,,,,,,,,,,,,,,,,,,0.471404520791032,,68.55
,,,,,,,,,40.2258142313831,,,890.27,,,1.55067588490331,,,,,,,129.45,129.523891048687,,,,,,,,,,,,,,,,,2988.32113930342,,,,,,,,,,,11.2044,,,,,,,6.8695,,,,,,,,,,,,,,,,3.01825594277952,,1.41945068137913,,,,,24.9
,,,,,,,,113.9006,,0.427000000000002,,,,,0.689850512047207,,125.1,,62.55,17.514,,144.76,138.870443219571,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.7430830704717,,0.575316817558156,,12.7,6.466,,,,,,65.6383312809741,,,,,,,,,,,,,,,,,2.64
,,,106.01467841659401,120.240067268634,,,,,,,,,,,1.3740774946461498,,,,,,,,,,,,,,,12.1802463029284,,,,,,,,,,,,,,,,,,,,,14.89,,,,,,28.54,,,,,35.906,,,,,,,,,,,,4.7875191254834295,,,,,,,2.32
,,,,,1.27473636864704,1.18533438443511,,,,,,,,,,,,262.2325,,,,,,115.472149397845,,,,,,49.622793121933604,,,,,,,,,,2924.9970834624605,,,,,,,,,,,,,,,,,,,,,,,,49.12724495742601,,,,,,,,,,,,,2.0,,,,13.8
4.0,,,,,0.8869459246555609,,,,,,,,,,,,,,,149.346953433942,,,117.83744694291799,,,,,,60.4912183709338,,,,4635.10862858114,,,,,,,,,,,,,,,,,,,,,,,1.18104361010403,,,,,,,,,,,,,,,,,,2.7494592739972097,,,,,0.707106781186548,,10.2
,,,,,,0.8523576222885171,,32.776911111111104,,71.59393487703609,,,,,0.998098350721408,,,,,,166.0,,133.01060838367,,,,,11.666666666666698,,,,,,,,,22588.571,,,9312.050530295379,,,,,,,,,,30.379139203825893,,,,0.8579779959747991,,,,,,,,25.7954977777778,,,0.6746485867827838,,,,,37.287672804454296,,,,2.3637914849384503,,,,,2.16024689946929,,6.28
4.0,64.36242375,,,49.3244507486169,,,,,,,,,,,1.3769530741428,,,,,,,,,,1.35791589703558,,,,,,,5956.97142857143,,,,,,,,,,,115.04338562750401,,,,,,,,13.1825,,,4.7615211907733785,,,,,,,,,33.302457126178304,,,,,,,,,,,,,,,,,,1.0
,,,,,1.444537168109,,,,,45.756228150920286,,,,937.427231602137,,0.89714069536504,,,,,,,,89.45997484606491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38083030099626,,,3.3749333333333302,,,89.605316,110.027509333333,,1.2520105470526202,,,,,,,,,,,,,2.0,,,,
,,,,,,1.30361595819825,,,41.8090108966237,,,,,,,,,,,,170.4,,,,,1.3733933950162198,,,,,,,,,,,,,,3654.09455071158,62.56399999999999,,,,,,,,,,,,4.68830001966416,,,,,,,,,,,,0.85335924532389,,,,,,,,,,,,,,,,75.1
,,,,,,,,,,44.1863323951805,,,,,1.72718695550247,,,694.8835901817108,,,,,,87.6686485305504,,,,,,,,,,,,,,,,,,110.255331383695,34.1014763070624,,,,,,,,,4.95889744685046,,,,,,,,,,,,,0.934516138231404,,,,,,,,,,,,,,,,79.0
,,,,,,,,,,,,,,,,,,,,,158.0,146.56,,146.442012540721,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,6.4426,,,,,23.581772622091,,,,,,,,,,,,,,,,,,5.05
5.0,,,,,,,,,,,,,,,,,1148.5,,,,,,94.11902933281559,,,,,50.45,,,,,,,,,,,,,,,,,,,,,,,,12.20645,,,,,,,,,29.210856,,,,,,,,,,,,,,,1.35826446007278,,,,,53.0
,,,,,,,,,,4.82532750202626,,,,,,,,,,,183.5,,,193.351888125239,,,,,,,,,,,0.6790225400305179,0.498237899287692,,,,,,,69.537903333362,,,,,,,,,25.285,,,,,10.1,20.275,,,62.5,,,,,,,,,,,,,4.8354122053415,,,1.0,,,,2.26
,98.822,,,,,,,,,7.2480300523659515,,,,,,,143.8,,,68.5882285818784,,,,,,,,,,,,,,,,,,,,,,,,46.6439065544342,,,,,,6.00981696892676,,,,,,0.610712107195079,,,,,,,,,,,,,,22.8945408340067,,,,,,,,,,,1.98
4.0,,,,,,,,,,,,1001.05,,,,,,,301.512839693437,,,126.75,,,,,,,,,,,,,,,,,,4732.391838146989,69.8375,,,,,,,,,,,,,,,,12.878,1.889,,,,,,,,,,,,130.398317986177,,,,,,1.2130075659799,,,,,94.0
,,,,,1.04363655999583,,,,,,,,,,,,,,31.995103792090895,,,175.33,171.269845143655,175.312373291647,,,,,4.64279609239471,2.44153640153081,,,8380.64541207659,,1.0228541968383198,0.6380413500170551,,,,,,,,,,,,,,,,,,18.3437521350749,,,,16.452,,,,,112.372695503312,,0.707523445601192,,,,,,,,,,,,5.0,,2.05480466765633,,1.95
,,,,,,,,,,,,689.307,,,1.09533112728002,,135.9,,,,156.666666666667,,,,1.0752148021091,,,,,,,,,5094.789909642921,,,,,,,67.7333333333333,,,,,,,,49.8631683264868,37.7246628104215,,,,,,,,,,,76.3333333333333,,,46.952454795246894,0.875352807147879,0.7925203703857379,,,,51.1843886746731,,,,,,,,,,,4.7
,,,,,,0.615719643369873,,,20.846544084089,,,662.34,,,,,5.80000000000007,,,,,,,,1.09643405875618,,,,12.684198393627,8.52936105461599,,,,,1.06584780498507,,,,,,,,,,,,,,,,,25.005,,,,,,,,,,,,,1.00396389604647,,,,,,,,4.3088693800637685,,,,1.0,,0.471404520791032,,9.7
,,,69.7403618620253,35.78430970993679,,,,,,,,,,,,,937.6,,,,,,,,,,250.0,,,,,,,,1.23874560488327,,,,,3661.180936541671,,108.862301587302,,,,,127.05,73.5238095238095,,,,,,,,,,,,,,,,,0.5805212554009871,,,,,,,,,,,,,,,,93.75
,,,30.737683023754506,,0.847771942608817,,,,,,,,,,,,,,,,,144.142857142857,,,,,53.0,,22.837590843947506,,,,,,,0.7963750797634209,,,,,,,,,,,,22.25,,,,,,,,,,9.03571428571428,,,71.3333333333333,,69.5032864239631,,,,,,,,,,,,,,,,1.63299316185545,,17.6
,,,,96.498562812388,,0.7025329485475689,,,,,,,,,,,,,,,,,,181.87756817628,,,,,,,,,,8112.81023148375,,,,,,,,,104.722503553162,,,,,,,,,,,,0.9555029879616792,,,,,8.14540459400268,,56.9175,60.0998337947587,,,,,,,,,,,,,,1.0,,,,14.3
4.0,,,,,,,,,,,,,,,,,810.6,,,,169.75,,,,,,,,81.1892080266829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.814176,,,,,,,,,,,,,,,,,,,
,,,,,,0.495873604090511,,,47.4915,,,,,,,,,286.16666666666697,,,,,196.79430886080002,,,,,,,8.48528137423857,,,,,,,,,,,,,,,0.586256697515299,,,3.53333333333333,13.3,,,,,,,,,,,5.65685424949238,,,,,0.6298064194363969,0.490940355739406,,,,,,,,,,0.529706199057654,,,,,6.8
,,,,,,1.03074843743912,,,51.96882778610341,,,,718.1528999521298,,,,,,,355.259750358776,,,,,,,,45.474285714285706,,,,,,53.7154824711741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22493250517552,,,,,0.43301270189221897,,28.8
,,,,,,,,36.7748068142857,,,,1011.473,,,,,,,314.505965762178,,,,,,,,,,,,,,674.484751445268,,0.995982779568411,,,,,,,112.147528571429,48.47726468480661,,,,,,,,,,,1.03708543388659,,,,1.7685714285714298,,,112.006645,,,,,,,,,138.48844366513399,,,2.2133638394006403,,,,,,,,30.0
,83.8915416666667,,,,1.5482971140217598,1.4795240849560702,,,,61.74219910187779,,,,,,,,,259.006360389513,326.492744703079,,,,90.3783739209558,,,,21.3125,,,,3615.152,1176.1347697496699,,,1.1264744653294,,,,,,,,,,,,71.1290625,,,,4.786625,,,,,,,,,,90.54454,18.8092579448273,,,,,,,,,,,,,1.46304147123816,,,,,78.4
,,,,,,1.0274261475058102,,,,,,,,,,,,,318.080708115095,,146.0,,,85.0054993107881,,,,49.36142857142861,,,,,880.2476272724001,,1.09060991131509,0.843155211244583,,,,,91.35,,,,,,91.0,,,,,,,,,0.934433947950932,,1.7445714285714298,,,,,6.67750379658988,,,,,,,,,,,,,,,,,,9.9
,,,,,,1.23215147960731,,,,,,,,,,,764.1,,,,,157.18,144.130036670764,,,,,,,,,,,,,,,,,3900.1994792947107,,,,,,,138.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.78
6.0,99.560675,,79.990374632795,,1.64378995714452,1.59649212671222,,,,49.117625882001285,,,,,,,,,,348.339236138102,,,,,1.6996656437335,1.58708852975599,,,72.946898494727,,,,,,,,,,,3706.6262634341997,64.5633333333333,,,,,,,,,,,,4.78104370679142,,,,12.878,,,,,,,,0.66738719854243,,,,,,,,,,,1.36657388753842,,,,,28.0
,,,,36.1213295328185,,,,,51.96882778610341,,,1010.70971428571,,,1.30596703599158,,810.6,,,,,,,,,,,,,68.08851957532329,,2991.628,724.953210852388,,,,,,,,,,,,,,,,,,,,3.4794748493632697,,,,,,,,107.756645,,,,,,,,,,,,,,,,,,,,
,,,,,1.31151037344354,,,26.8277733333333,,65.81741422317529,,,,,,,,,,,149.8,,,,,,,10.468,,65.011449504427,,,,,,1.08125118196939,,,,4037.27784735909,,,,,,,,75.69814000000002,57.64567251754461,,,4.98952,,,,,12.878,,,,,,,0.974008720294072,0.87197627698413,,,,,138.280905386484,,,,,,,,,,,80.0
,87.96575,,,,,,,11.938538461538501,,,,,,,,,,,,,161.857142857143,,,,,,,27.7692307692308,,,,,,,1.6124155183148,1.42916012867897,,,,,,,,,,,,76.6730769230769,53.9043530482559,,,,4.90252046633942,1.23645195920095,,,,,,,111.86094,80.3220046153846,23.7410636510872,,,,,,,,,,,,,,2.0,,,,70.5
,138.90547,,138.90547,,0.0,,,,,,,,,,,,0.0,,,,195.0,,,195.0,,,,0.0,0.0,0.0,,6146.0,6146.0,,,,,,,,,,49.5,49.5,,,,0.0,,,,,6.3,,,,0.0,,,,,,,13.0,,,,,,,,,,,,,,,,,4.94
,52.48458571428571,,,,1.60693799054786,,,22.487476666666694,,,,,,,,,,,278.70829018959597,239.229891501155,144.714285714286,160.111111111111,,,,,,,,63.744183951591395,,,,1585.07376851177,,,,,,,,,,,,,,,,,,,,,,,,4.342,,,117.14665428571399,,,,,,,,,,,,,,,,,,,,117.65
,,,,,,,,,,,,893.6833333333328,,,,,,,15.35,11.4412144848739,,,,,,,,,,,,5300.0,,2804.19464066386,,,,,,,,26.6666666666667,,,,,,,,,,,14.3770650690605,,,,,,,,,183.333333333333,168.819430161341,,,,,,,,,,,2.40187391035201,,,,,,,1.5
5.0,100.003974,,,36.030493660497996,1.44165811364343,,,,,53.7417234811306,,,,,,,,,305.619329231644,,169.4,,,,,,,,,68.7363159540571,,,,,,,,,,,75.77,,58.290125697192494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
