number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
,,,,36.456911553581,,,,,67.28784222789099,,,,,,,,,,,,,,,,,1.61940090163628,185.0,,,,,,1261.65738346952,,,,,,,,,,,,,0.84554550221598,,75.7678,,,,4.96413333333333,,,,,,,4.04016178168922,,,,,,,,,,,,2.6666666666666696,,,2.26601408608457,,,,,,,73.3
,,,,,,,,,,,,,,,,,,,,344.666765029378,169.25,,,,,,,,,,,,,,,,,,,,,,,,,0.8039741207479949,,,,,,,,,,,,,4.6830162021927695,,,,,,0.315454762294996,,,,,171.26089894472602,,2.0714285714285703,2.2133638394006403,,,,,0.857142857142857,,,
,,,,,,,,,,,,832.3,884.9966770803128,,,,349.5,,,,,,,,,,94.0,76.0,,,,,,,,,,4892.8,,2635.29508025192,,,,,,,,,,,42.8333333333333,,,,,,,,,,,,,,,,,,,,2.6666666666666696,,2.51984209978975,,,1.01140426470735,2.0,,,,3.4
,,,,98.3813982379848,,,,110.8556476,,,,,,,1.07508363143552,,,,,,,,149.853545943488,,,,,,,,,,,,,,,,,,,139.35399999999998,,75.6728542244219,,,,,84.27939764062549,85.4075644425012,,,,,,,,,7.94810389687726,,90.412,,14.9646575334795,,,,,,,64.7614968276676,,,,,1.01233083910317,,,,,1.54919333848297,6.6
,,,81.8917627466507,,,,158.9674,,53.4725574679336,,,,,,1.71617084255447,,,,,350.725252747059,,,,,,,,,,,,,,,,,,,,,,,,,,0.8262390516926909,,,,,9.70366666666667,,,1.39483850509621,,,,,,,,,10.5682515516495,,,,,,,166.765641560956,2.5,,,,1.74897075077131,,,,0.763762615825973,,66.0
,,,,,,,,,,,,,,,,0.920389087668149,,,,,,,,,,,,,,,,,,,,,,,,,74.22166666666669,,,,,,,,45.39424721873421,,,,,,,,,,,,,,,,,,,,,138.860517273129,3.1666666666666696,,,2.2301239056212,,,4.0,,1.46249406456535,,31.7
,,,,,,,,,,,,1023.89888888889,,,,,899.0,,,,,,112.33336217826401,,,,205.0,,,,,,,,,,,995.548605555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.97417,,,,2.57142857142857,,,,,,,,,0.484927129564489,61.0
,,,,35.8566753350619,,,122.90607,37.3585587071429,,,,,,940.3574630129939,,,,,,,,,,,,,,,,,,2977.7537142857104,1081.22816694619,,,,,,,,,,,,,,,81.4275,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59416669911802,,,,,,17.64
,,,,,,,,,,,,,,944.604610589401,,0.899392147850568,810.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.63934169279,50.427438518683005,,,,,,,,,,,,80.00443,,,1.0198038634553,,,399.97342,,,,,2.0626959247648897,,,,,,,0.763762615825973,,50.0
,,,,,,,121.3276,,,,,,,,,0.892696480924448,,,311.743492313793,,164.5,,,,,,,,,,,,,67.1326790920917,,,,2073.30664814815,,,,109.06635802469101,,,,0.764411603823123,,,,49.4872223906928,,5.26582716049383,,,,,,,,,,,7.55238461047956,,,,399.97342,,,166.610768581218,,2.07716049382716,2.2133638394006403,,1.36892236074022,,,,,,91.3
,,,,,,,,,76.8179962097786,,,,,945.69945073422,1.7437527918880302,1.05937073502003,764.1,,253.160212777074,333.01915646534303,,,136.652833253888,,,,,,,,,,1339.97470162901,,,,,,,,,,,67.2850065174347,,,,,54.3527462252113,53.5216261794136,,,,,,,,,,,,,,,,,,,,,,,2.6153209720236603,,,,,,,,80.0
,,,,,,,,,,,,,,,,,,,50.2,,,,,,,,,155.25,,,,,,7321.81098375145,,,,,,,,,,,,,,,,,,,,22.463617496858802,,0.495823464093365,,,,,40.0,,,,,,,13.0,,,4.5,,,,,0.425328293373262,1.0,,0.5,,4.14
,,,,98.24819813654207,,,,,,,,,,,,,289.4,,,,,,,,0.6845432316721949,,,,,,,,11253.4794619264,9076.25449224086,,,,,,,,,,,,,,,,,,,,8.54970645230901,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,
,,,,14.607953011408501,,,,,,27.32750486274161,,,,,,,,,,64.6665292094759,,,,,,,,44.28571428571429,,,,,,,,,,,,704.053337497108,,28.6142857142857,,,,,,,1.45,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,2.14285714285714,,,
,,,,,,,,42.152,81.2207345645734,,,,,,,,306.8,,,,,,,,,,,10.75,55.305213738549696,,,,,,,,,,,,,,,,,1.0396858036036,,,,,,,,,,,,19.5,,,,,,,,,,,,,,3.75,3.77976314968462,,,,,,1.4142135623731005,1.29903810567666,2.66
,76.4445625,,,,,,,,,44.7608896849203,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,,,,,77.2375,106.391666666667,,,,,,,,,,,,1.5526898472723898,,,,,,,,,7.55238461047956,1.49465851433954,,,399.97342,,,,2.25,,,,,,1.0,,,,15.3
,,,,,,,,6.05784486933333,,,677.7,,,763.346049787692,,,,508.686666666667,,,140.666666666667,,,,1.05188926502079,,,,42.1610668218388,,,,,,,,,,,425.518866274523,,,,12.6901061169401,,,,,21.5559736500117,,20.4333333333333,,,,,,47.4,,21.054585143278306,,,,,,,,,,,,,2.61666666666667,1.81712059283214,2.53146932138352,1.01140426470735,,,,,0.579990421376844,38.0
,,,,63.48369485172511,,,175.135,,,,,,,,,,,,,,,,,,,,,,,47.87650780915421,,,,,,,,,,,,,,,,,,,,,,16.13,,,,,,,,,,,4.77210523619981,,0.52927915965493,,138.795,,,,5.5,5.86666666666667,,,1.3730039128772,,,,,,5.4
,,,,,,,,20.9983576923077,40.053511822236,,,,,,,,,,279.181098214045,,162.8,,,,,1.3570875078711102,205.0,,,,,,,,,,,2046.2459230769198,,,,,,86.1524654556093,,,,,,,9.3044,,,1.3370803936469,,,13.578,,,,,,,,0.713636561856581,,,,,,,,,,,,,,,,91.0
,,,44.2292610234447,,,,,,,85.06844,,,,,,,,,,,,,,,,,,,,,,9555.0,,6399.92187452316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2300904918661,39.2300904918661,,,,15.0,,,,,,,0.6615632381579821,,,,,1.0,4.0
,,,,,,,,,,,,,,,,0.7519934828003659,,,,,188.0,,,,1.09743611512443,,,113.7,,,,,,,,,,2640.9,,,,,,,,0.8289045602118421,,,,,,,,21.1416046939183,,0.8736367135003309,,,,,,,,,0.8622661714136172,1.04880451732125,,,,,,,,,,0.826343209249507,,,0.8164965809277259,0.57227615711298,7.4
,,59.6076437745741,,35.947543675401796,,,,,,,,,,,,1.03039567871378,,,,,,,,,,,,23.0720838794233,,,,,,,,,,,,,,,,,,,,,,,,4.8698374836173,,,,,12.878,,,,,,,,1.0412581766619,,,52.410252241153295,,,,,,,,,,,,,90.1
,,,66.9350441753246,66.8924107734233,,,,,53.101375326837996,,,,,,,,,,,,,,133.542493259005,,,,199.0,,,,,,,,,,,,,3350.5663545085,,,,,,,,,,,,,,,1.06747319560728,0.839302099994059,,,,,,,,,,,,,,,,,,,1.3296613488547602,,,,,,20.0
,,,,,,,,,53.050582474103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.17,,,,,0.8525004177060609,,,,,,,,,,,,,,5.29893334481057,,,7.83216158456686,0.778426512946114,,,,,,,,,,2.1647906723857098,,,,,,0.496678106719011,25.0
,,,,,,,,,,52.009258511830105,,,,,,,,,,,,,,,,,178.0,46.34428571428571,,,,,1127.26202634375,,,,,,,,,,,,,,,,49.9154483501851,,,,,,,,,,,,,,9.500561408769231,,,,,57.127668571428615,,138.346707652878,,,,2.2133638394006403,,,,,,,10.1
,,,,,,,,,52.00464368536329,,,,,,,0.917162308179107,,,,343.64916265242897,164.2,,142.257379785448,,,1.38910234533842,,,,,,,,,,,,1997.99976923077,,,,109.82769230769199,,,,0.7982896091178809,,,,,,,,1.31764193045443,,,,,,,109.805316,,12.036279963139998,,,,,89.21645692307692,,,,,,,1.59416669911802,,,,,,49.2
,,,65.4376382790522,,,,,,,,,,,,,,,,,,,,,,,1.50764308489294,,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2981057377444098,,,,,,,,,,,399.97342,,,142.41638816478002,,,,,,,,,,,37.5
,,,,,,,,44.384325,,,,,,,,,,,,,,,,,,,,,,,,6125.675,,,,,,,,,,112.7925,,,,,,,59.872252894530895,,,,,,,,,,,,,,,133.216069254104,,,,,,,4.66666666666667,,,,,,,,,,13.5
,,,,,,,124.1166,,,,,,,,,,773.0,,265.666675031367,349.2793757152,166.5,,,,,,,27.7,,,,,1476.35913433424,,,,,,3553.4376024891,,,,,,,,,,47.6754130961535,,,,,,,,,,,,,,,,,0.558119745505564,,,,,3.1666666666666696,,,,1.69441507341845,,,,1.46249406456535,,55.0
,,,,98.6125328661623,,,,63.938885,,,,,,,1.09373658309894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.112334056461,,12.353333333333302,,,18.440877526803305,,,,,,,,,,,,,28.0,36.4,,,,,3.914867641168859,,1.0775563270668,0.591498346769322,,,,,17.8
,,,59.356672474542506,,,,,,,,,,,937.5591924432332,,,,,,,,,,,,,205.0,22.615384615384606,,,4235.85725,,,66.3421689582226,,,,2066.92284615385,,,,109.16923076923099,,,,,,,,49.4457143606911,,5.2503076923076915,,,,,,,,,,,7.55238461047956,,,,,,,,,2.07692307692308,,,,,,0.8461538461538459,,,91.1
,,,70.4466991240091,,,,,13.331927929114899,,,,,,,1.72603238210028,,,,,,178.0,,,,,,,,,,,,,67.05642389896849,,,,,,,,,,,,,,,,,,,,1.28118291773118,,,12.878,,,,,,,,,,,92.21532915379292,,,2.3333333333333304,,,,,,,,,,80.0
,,,,35.7910344183431,,,,,,,,,,,1.3712624182193405,,,,,,,,,,,,,,,,,,,,,,,,3222.12988565017,,,,,48.9910359852732,,,,,64.5194931784186,,,,,,,,,,,,,,,,1.34521706695806,,,,,,,2.42,2.63214802590498,2.31610273800834,,,,,,,8.58
,,,,,,,,36.950657142857104,,42.4517474558031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.09,,,,,,,,,52.3764069997559,,,,,1.3388260452727,,,,,,,,8.77589210981534,,,,,,,191.49080868756002,,2.14285714285714,,,1.5890269151739698,,,,,,89.7
,,,,36.11071573753821,,,,27.8487427142857,51.96882778610341,,,,,,1.30596703599158,,,,,,,,136.126003095455,,,1.26119371912948,,,,,,,,,,,,,,,,,,,,,,80.76642857142859,,,,,,,,1.04496953590973,,,,,,,,,,,,,,,2.25,,2.2133638394006403,,,1.09605191790054,,,0.43301270189221897,,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.095051060487,,,,,,,,,,,3194.93894591629,,,,,,,,,,,,8.1805,,,,,,,,,,108.756645,,,,,,,,,,2.25,,,,1.36892236074022,,1.0,,0.43301270189221897,,78.0
,,,14.894041586314199,,,,20.0405386,,,,,,,,,,280.3,,,,,,,,,,,,,,,,,2164.21446529235,,,,,,,,21.001666666666697,,,,,,18.35,,,18.1,,,27.5176195886672,,,,,,,,,96.3812675745759,,1.17596000074092,,,,,,,,,,1.31078367809971,0.6576642665821409,,1.98333333333333,,,36.4
,,,,13.1871486168242,,,,7.36886666666667,36.72855,,744.25,,,1035.62876740363,,,,,,,,,133.247889289099,,,,,51.19047619047621,,,,,,,,,,,,,,,,,,,,,,22.7865974849979,,,,,,0.008194893894826829,,,,21.894299882547894,,,,,,0.0991807721116044,,,,17.4626261099984,,,2.0,,,,,,,,28.4
,,,,,,,80.02835999999998,,29.7711196398695,,,,,,,,,328.125,,83.34436093701841,,,184.283259647967,,,,,,,,8281.25,9563.0,,,,,,,,,,,,,,,,,28.727382407730797,26.3447694049502,,,,,,,,,,,,,,,,,54.0,33.375,,22.8637267303474,3.5,,,,1.3760552852604198,,,,,,3.65
,,,,82.365126681084,,,,49.1720793333333,,,,,,,,,,,,,,,,,,1.05420844919684,,36.6666666666667,,,,,,,,,,,,5207.62238347683,,,,,,0.721294276404769,,,,,,17.28,,7.48544733648365,0.751103886990592,,,,,,,,,,0.452537057260483,,,,,,5.0,,4.9324241486609415,,,,2.0,,0.8164965809277259,,12.7
,,,,,,,,12.512169230769201,,49.909729669758796,,,,,1.30457766069587,,,,,350.35112581658205,,,138.006405771147,,,,,23.076923076923105,,,,,,,,,,,,,,,,,,0.802321609327215,,,,,,4.91953846153846,,,,,,2.90353846153846,,5.39915111013381,,,,,,,,,,,,,,,1.36892236074022,,,,0.43301270189221897,,93.8
,,,59.18624069885429,35.604932517097396,,,,35.23782894285711,,,,,,,,,,,282.037085504726,,,,134.66503454858,,,,,49.3728571428571,,,5329.0858,,,,,,,,,,,111.34037142857099,,,,,,,,43.3921491072723,8.9644,,,,,,,,,,107.805316,,,0.634362778519676,,0.31683867465048804,399.97342,,,,,,,,1.59416669911802,,,,,,
,,,,55.6472432404601,,,,,,,,,,850.6733892557,1.71740391182763,,,,,,,,103.71202129443199,,,,,,,,5353.3541666666715,,,,,,,,,3000.0728960310803,,,,,,1.4486985833844,,,,61.4605949348849,,,,,,,,,11.1490221046013,,43.6757133333333,,4.06873501672308,,,,,,,31.5114485520996,,,,,,,5.0,,,1.14938842433705,27.4
,,,,,,0.850428663703216,,,,,,,,,,,,,26.617412846981697,,,,,,1.0811637134858,,,113.763,,,,,,,,,,,,,,42.447,,,,0.6591696868012371,,,,,5.8,,,,1.07771644549166,,,,,,24.0,,,,0.904357958842468,,33.0,,,14.289419162443199,,,,3.06410929211744,,,,,0.471404520791032,,5.25
,,,,,,,13.494000000000002,,,,,,,,,,,,,82.15279801821859,,,,,,,,,,,,,,2178.63704624686,,,,,,,,,,,,0.742143194922103,,,,36.27822487388271,54.5666666666667,,,,,,,,,,,,84.5675847847787,54.5255583806689,0.9188734889864528,,,,,,3.0,,,,,,,,,,19.7
,,,33.1331522387466,27.474576075226803,,,,,,30.493077812433402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963.79648424112,,,,,,,1.2192076153000602,,,,50.924581790679,,,,,,,,,,,,,,,1.39362630573516,,123.0,,,,,,,,,,,,,,9.5
,,,,,,,80.89568,,33.1560511025477,,,,,,,,,,,,,,,,,0.867806738816505,,82.25,,,,,,,,,,,,,,,,,,,,,27.9349641528716,,,,,33.747906212725894,,,,,,,95.0,,88.2783883610483,,,,,,,,3.6666666666666696,,,,1.03619878481928,0.900256051268537,,,,,17.3
,,,,,,,,31.597081785714305,,51.73469998792629,,,734.219624171273,,,,,,,,151.75,,,,,,,,,,,,,,,,,1535.68342857143,,,,,,,,,,,,,,3.859,,,,,,,,,,,8.33981834610162,,,,,,,,,,2.2133638394006403,,,,,,0.43301270189221897,,33.0
,,,,,,,,,,,,,,765.4288997194292,,0.7556918941755221,,,,59.0570893843877,,,114.179925171495,,1.07764405545237,0.8951738641287971,,,,,,,,,,,,,,,,22.275,,,,,,,17.5397326724846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1
,,,,,,,,,,,,,,,,,,,276.154749370711,,,,,,,1.45276572967603,,33.0810810810811,,,,,,1301.64265569019,,,,,,,,,,,,,,,,,,,,,,,,,,,31.805316,,7.46635902058026,,,,78.97341999999998,,,,,,,,,,,,0.9797958971132712,1.0708979868194,34.0
,,,90.9770153939993,118.079958703001,,,,116.82567,,,,,,,0.6880754605918199,0.0474907041779025,,,,,,,,,0.6926341813939371,,,,,,,,,,,,,,,,,,,107.42153210848801,,0.0193394119386603,,,,,,,6.2553976692133615,,,,,6.8741,,,,,,,0.61261918554281,0.028010550210752,,66.04,,,,,,,,,,,0.5,,3.726
,,,,,,,,,,67.65023854530071,,,,,,,810.6,,,,,,,,1.70733389361897,1.60009860212561,,,,,6567.5715,,,,,,,2239.821375,,4674.59946546608,,,,,,1.08740679258561,,,,,,,,,,,,,,,,,,,,,,99.9966775,,,,,,,1.77823330579971,1.74232658886074,,0.25,0.37267799624996506,,35.0
,,,69.44017852319429,,,,,,,,,,,,,,,,283.64048645346,,,,154.729178733072,,1.70765515759528,,205.0,,,,,,,,,,,,,,,,37.09206288177521,105.200616078535,,,,,51.0326796169757,,,4.73088888888889,,1.14617757820489,1.59837307695509,,,,,,,,,,,,,102.54888153846201,,,,2.1111111111111103,,,,1.25034843272151,,,,0.314269680527354,54.5
,,,,,,,,,,43.9299615290903,,1037.28451563692,,,1.50497265506163,,,,,,,,109.41150259403798,,,,,35.04042715484361,,,,,,,,,,,,,,,,,,,,,,,6.5964,5.2113348588863495,,,1.14936143785046,,,,,,,,,1.06632945103475,,,,,,,,1.99160945842868,1.8881750225898,,,,,,0.6324555320336761,0.40109280930999,45.0
