0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
,-3.1831999999999996e-05,-4.889100000000001e-07,-3.7935e-06,,,,0.022224,0.022225,,0.023594,,,0.0014729,0.0055586,,0.0016494,0.0066321,1.8668,1.8667,1.8659,,,1.8587,0.016850999999999998,0.087494,,-0.0026933000000000005,,,,,-0.016155000000000003,-0.0040257,-0.004027,,,,3.798,,2.5624,,,,,-1.5029,,-1.5024
-2.9835000000000003e-06,1.885e-05,,,2.2666e-05,-1.6077000000000002e-05,0.022116,,,-0.037293,-0.037315,,0.0013725,,,0.0013948,,,2.0007,2.0006,2.0003,1.9992,,,-0.0078078,,1.0385,,0.31218,,,,,-0.0027189,,,-0.8193,,20.588,,,7.221,-1.5,-1.5001,-1.5001,-1.5,,
-1.3855999999999999e-05,8.8892e-06,-4.8342e-05,,,1.2782e-05,-0.0001103,-0.00011919,-7.0846e-05,0.0093338,,0.0092518,,,,,,,2.1153,2.1151,,,,2.1002,,-0.12075999999999999,,,,0.7792399999999999,-0.0050729,-0.005055,-0.0045784,0.0074494,,,,,,-0.5867600000000001,9.3657,5.9591,-1.4965,-1.4965,,-1.5006,,-1.5007
,0.00012578,-0.00043144,,8.5894e-05,,0.0096724,,,,,-0.024880000000000003,,,,,0.0017912,,,,,,2.2222,,,,-0.35727,-0.014693000000000001,0.21374,-0.586,-0.0010396,-0.0010827999999999999,-0.0001592,,,,,,,-0.49244,1.0165,4.2564,-1.5035,,-1.5030000000000001,,,-1.4937
,,,2.1688e-06,9.1931e-05,-0.00033284,0.030135000000000002,0.030085,,-0.033356,-0.033447000000000005,-0.033115,,0.0018559999999999998,,,0.0024931999999999997,,2.2475,2.2473,,,2.2559,2.2547,,,,-0.0025334,3.6647,0.1802,,,,,,,-0.53341,3.43,2.1835,,33.265,,-1.5048,,,,-1.4989,-1.4972
-3.8831e-06,,,1.6124e-05,1.9999e-05,0.00029734,0.00090266,0.00095695,,-0.012166,-0.012186,-0.012484,,0.0017957999999999997,0.0046023,0.0028813000000000003,0.0017125999999999997,,2.2485,2.2483,,,,2.249,-0.007751699999999999,,,,-0.18,0.45466999999999996,,-0.0055025,-0.005534000000000001,0.012012,,0.011781999999999999,-0.55086,,,,,,,,,,,
-3.6192e-06,-1.4898e-06,6.2378e-06,-4.0082e-06,,,0.025743000000000002,,,-0.047464,-0.047458999999999994,-0.047434,0.00079606,0.00026165,0.00052523,,0.00028158,0.00052363,1.3221,,1.3219999999999998,,,1.3204,,,0.55519,,-1.5087,,-0.0044544,-0.004457,,,,0.00021782,,,,-0.5403600000000001,39.156,5.8008,-1.4962,,,-1.4968,,-1.4968
1.3256e-06,1.4918e-06,-8.1439e-06,1.8238999999999998e-06,,1.7049000000000002e-06,,,0.03696,,0.0063693000000000005,0.0063676,0.00078857,0.00028525,0.0006622,0.00079058,,,,1.3667,1.3667,,1.3656,1.3656,,0.067301,-0.26324000000000003,-0.0069375,,,0.0011970000000000001,0.0011995999999999999,0.0012362999999999999,0.00082821,0.00082552,,-0.60072,,,,12.127,,,-1.4984,-1.4984,,,
-1.7487e-05,2.4233000000000003e-05,,2.4199e-06,3.7066999999999996e-05,-0.00030757,0.010572,0.010546999999999999,,,,,0.0021985,,,,,,,,,1.2899,1.2898,,-0.006189,0.054265999999999995,0.72018,0.0041196,,-0.7299899999999999,0.0080597,0.0080161,,-0.0072071,-0.007229899999999999,-0.006672399999999999,,,4.8138,,,,-1.5045,,-1.505,-1.4938,,
,,-0.00014774,,-5.1686e-06,5.4443999999999996e-05,,,0.0048503,0.0033396999999999997,0.0033448999999999996,0.0032904,,,0.0035753,,,0.0025112,1.2846,1.2846,1.284,1.2883,1.2882,1.2877,,0.06567100000000001,-2.0002,-0.004048400000000001,,0.26095,0.0084042,0.008334200000000002,,-0.004767,-0.0047143,,,1.5176,,,,2.5255,,-1.5065,-1.5063,,,-1.4955
,,,-1.6469e-06,-3.6763e-05,,,0.013175999999999998,0.013313,0.059532,0.059569000000000004,0.059512,0.0021858,0.0012848,,0.0022274,,0.0053567,1.3644,1.3643,1.3639,1.3614,1.3615,,0.021759,,,-0.0075626,,,,-0.01636,,0.0055065,0.005522399999999999,,-0.69704,,2.1794,-0.69225,,5.2601,,-1.4982,,,-1.5008,
-5.077e-07,-5.6011000000000005e-06,-1.5262e-05,,,1.6797000000000002e-05,,,0.014879,,,-0.037549,0.00079727,0.0002542,,0.00078801,,0.00061063,,,1.4693,1.4681,,,,,,0.0087819,-0.077535,,0.00049735,,0.00050741,,-0.0030517,-0.0030654,,,,,3.1973,,,,-1.4993,-1.4971,,
-1.8402000000000002e-06,-1.9676e-06,1.8236000000000002e-06,-5.900599999999999e-06,,,0.022838,,,-0.020881,-0.020883000000000002,-0.020853,0.00077517,,0.00046596,,,0.00065592,,1.0109,1.0108,,1.014,,,,0.15589,0.012664,,,,0.00097016,,,-0.0030358,,-0.60588,,5.4917,,,5.3674,-1.4967,,,,,-1.4989
,,-1.693e-05,2.0834e-06,-1.0289000000000001e-05,-1.2327e-05,,0.0061311000000000004,,,,-0.030918,,,,0.0010886,0.00056957,,,1.2503,,,,1.2503,,-0.14941,,,,-1.2461,,,,,,,-0.7157399999999999,2.1251,,-0.62963,,,-1.4974,,-1.4975,,,
,-2.8169e-05,-9.7674e-05,-3.7124000000000002e-06,-9.2071e-05,,,,,0.012490000000000001,,0.012674,,,,0.0022468,0.0015965999999999999,,1.3938,,,,,1.4024,,-0.032332,0.57471,,-1.7267,0.9673700000000001,-0.0094363,-0.009425,,,0.010745999999999999,,-0.69207,1.4848,14.847999999999999,,,,-1.5067,-1.5067,,-1.4951,,
-7.3526e-06,,-2.9169999999999998e-06,,,,-0.10457000000000001,,-0.10457000000000001,,,,0.00077452,0.00021456,0.00050552,,0.00021634,,,1.0181,,1.0188,1.0188,1.0188,,,-0.077747,,-0.32447,0.64894,-0.019281,-0.019288999999999997,,,,,-0.64886,3.965,2.9917,,6.6089,,,,-1.4908,-1.4957,-1.4957,
1.5499000000000002e-05,1.2984000000000001e-05,-5.8596000000000006e-05,-1.2639e-05,3.8954e-05,-9.9727e-05,0.058043,0.05803,,0.07495399999999999,,,0.0021504000000000002,,,,,0.0028134,1.2456,1.2456,,1.2433,,,-0.029723000000000003,,-1.8907,,,-0.79945,,,-0.011243000000000001,0.027529,0.027486,0.027524,,,,,,6.0346,-1.5039,-1.5038,-1.5029,,-1.5013,-1.5014
-5.9863e-06,,,-2.7087e-06,,-2.7499e-06,-0.031592,,-0.031577999999999995,,-0.013153999999999999,,0.00080373,0.00026785,0.00047977,0.00080202,0.00028579,0.0006605000000000001,,,1.7409,1.7354,,1.7354,0.013356999999999999,-0.5234300000000001,,,-0.0073667,,0.0017491,,0.0017574,-0.0010417999999999998,-0.0010398,-0.0010400000000000001,,,,,7.2755,,-1.4991,-1.4991,,-1.4973,-1.4973,-1.4973
,,,,,,-0.07803600000000001,,-0.07812000000000001,,-0.18485,,0.0013965,,0.0019173999999999999,,,0.0019913,,2.0612,2.061,,2.06,,0.014969,0.10994000000000001,0.09124600000000001,0.0022516,-0.35536999999999996,-1.4985,,,-0.011079,-0.004775100000000001,,,,,14.798,,,13.048,-1.4989,,-1.4989,-1.4988,-1.4989,-1.4988
,,0.00038177,6.0519000000000005e-06,,-0.00059027,,0.034645,0.034263999999999996,0.11792000000000001,0.11790999999999999,0.1185,,,,,0.0019575,0.0056238,2.1898,,2.1895,,,,,,,,,,,-0.0010311,-0.00056322,,0.020245,0.020569999999999998,,1.4357,18.12,-0.5622699999999999,5.1992,5.1783,,,-1.5067,,,
-9.911e-06,,0.00024652,,2.6476999999999997e-06,0.00014857,,0.01594,,,-0.014244999999999999,-0.014394,0.0022553,0.0012224,,0.0022646999999999997,0.0011207,0.0027914000000000003,1.3473,1.3472,,,1.3526,,-0.0064759,,0.5292399999999999,-0.0067798,,,,-0.0040494,,0.0045955,0.004628899999999999,0.0047369,-0.72144,,4.7438,,,9.9685,-1.5087,,,,-1.4973,-1.4974
-2.327e-06,8.5534e-06,,-1.1921e-05,4.0714000000000004e-05,,0.044160000000000005,0.044152,,0.0081432,0.0081025,,0.0026213,,,0.0026037,0.0016468,,1.8604,,1.8596,,1.8643,1.8633,,0.2112,0.44863000000000003,0.022925,0.64972,,-0.00051953,-0.00053464,,-0.0063083,,,,1.8940000000000001,7.8323,,,,-1.5019,,-1.5011,,-1.4915,
,,,,,2.2209e-05,0.030573000000000003,0.030576,0.031479,0.042331,0.042408,,0.0030430999999999995,0.0017258,,,,,2.3669,2.3668,2.3657,,2.3638,2.3626,,0.034335000000000004,-1.5601,,-0.5113800000000001,0.36613,0.0033539999999999998,0.0033275999999999996,,-0.016952000000000002,-0.016913,,,1.1576,,,,5.3651,,-1.5028,,,-1.4903,-1.4903
,3.7990999999999996e-05,,,,,0.02953,,0.02939,,0.022811,0.02247,,0.0017632000000000001,0.004776300000000001,0.002911,0.0019878,,2.2657,2.2656,2.2649,2.2547,,2.2539,0.013678999999999998,,,,,0.28005,0.010939,,0.010782,-0.0034036,,,,2.4499,14.292,,6.692,4.3233,,,,-1.5001,-1.5001,
-6.1455e-06,,,-1.393e-06,,-0.00022074,,-0.027323000000000004,-0.027160000000000004,-0.016894,-0.01697,,,,,0.0022035999999999996,,,1.3474,1.3474,1.3468,,,,,0.1254,,,0.27449,,,,-0.01438,-0.007235200000000001,-0.0073486,-0.0070426,,1.1378,3.1555,,0.27817,,,,,,-1.5014,-1.5012
,-2.2579000000000002e-05,,8.5811e-06,-4.8721e-05,0.00023295,,-0.0033251999999999995,-0.0034064,,,,0.0022703000000000003,,,,,0.003348,1.3934,1.3933,,1.3922,1.3922,1.3913,,-0.23006,0.222,0.0020837,-0.13685,0.20384000000000002,,-0.0054922,,,0.0065898,,-0.7279899999999999,1.8716,,-0.7174699999999999,,3.9402,,,-1.5011,-1.4956,,
,,-0.00070341,,,,,0.026151999999999998,,,,,0.0030399,0.0023779,,0.0029966999999999997,0.001685,,,2.3423,2.3412,,2.3504,,0.015026,,,0.024197999999999997,,1.9698,0.0058632,0.0060955,0.0062661,,-0.013965,-0.014008000000000001,-0.47668,,,,,13.512,,,,,,-1.4954
-1.0806e-05,-4.7953999999999995e-05,,1.73e-06,1.0898e-05,,0.014159,0.014207,0.014100999999999999,0.061687,,0.061717999999999995,,0.0014826,,,,0.0032619999999999997,,1.8804,1.8797,,1.8831,,,-0.18633,,,0.026070999999999997,0.097108,,,-0.0053235,0.007481999999999999,0.007452299999999999,,-0.62102,,10.026,-0.6269899999999999,,5.7382,,-1.5059,-1.5059,-1.4993,,-1.4992
-8.4273e-06,,7.902e-05,,4.4968e-06,-3.2421999999999996e-05,,-0.022576,,,-0.031087,,,,0.0012425999999999997,0.0011139000000000001,0.00050894,,1.19,1.19,1.1898,1.1938,,,0.013484000000000001,,,,,,,,-0.004123399999999999,-0.008333799999999999,,,,,20.825,,6.921,5.1178,-1.4987,,-1.4987,-1.4995,-1.4995,-1.4995
-1.3038e-06,,,,,-0.00058651,0.011675,0.0118,,0.06378099999999999,0.063804,0.06439,0.0022729,,0.0046824,,0.0012343,0.0044725,,,,,,,0.015977,,,0.0018654,,-0.70929,-0.008690999999999999,,,0.017426,,,-0.73601,2.6177,,,,,-1.5037,,-1.504,,-1.4943,-1.4935
,8.7324e-06,,1.4309e-06,,,,0.0072821,0.0081601,-0.044261,-0.04419,-0.044076,0.0022765,0.0012033,,,0.0014408,,,1.4026,,1.4086,1.4085,,,,-0.7818,,-0.31763,,,0.005894300000000001,0.0068038,,,-0.0099307,-0.705,,,-0.68694,2.6237,2.1518,,-1.5088,-1.5086,-1.4968,-1.4968,
-6.2798e-06,,,1.5324000000000001e-06,-2.5276e-05,0.00021747,-0.128,-0.12795,-0.12785,,-0.14184000000000002,-0.14205,0.0022204,0.0012294,,,,,1.3758,1.3758,,,,1.3777,,-0.20511999999999997,-0.7600399999999999,0.013703,-0.16621,0.45143999999999995,,,0.007374600000000001,-0.02228,,,-0.63779,1.2372,,,0.50749,,-1.4982,,,,-1.5013,-1.5009
,2.6572e-06,-9.7471e-06,,,,,0.018865,0.018875,0.011041,0.011037,,,0.00022112,,,,,0.8814799999999999,0.8814799999999999,,,,,,,,,,,,0.004398600000000001,,8.3027e-05,9.1954e-05,8.3389e-05,-0.63739,,3.97,-0.62053,,,,,,-1.4996,,
,,,,7.1404e-05,2.5624e-05,,0.015688999999999998,,,,,,,0.0028910999999999997,0.0022478000000000003,,,,1.348,,,1.3548,,,-0.016551,-0.30065,-0.0056202,,,,,,0.004392899999999999,0.0043073,0.0039622,-0.6844399999999999,,,,2.2319,,-1.5076,-1.5076,-1.5073,,,-1.4969
,,,,-2.4724000000000002e-05,,,,0.036718,0.10894000000000001,0.10895999999999999,,,,,,0.0014174,0.0033927,,,,,,,,-0.27674,1.2438,,-0.33873000000000003,0.021933,0.0037764000000000005,,0.0041967,0.016557,0.016628,,,,6.7946,-0.65181,,4.3098,-1.5017,,-1.5017,,,-1.5007
,-1.2677e-06,-1.2458e-05,2.6537e-07,,,0.023263,,,,0.0095833,,0.00080002,,0.00061282,0.00081055,0.00030959,0.00048942,,1.7541,1.754,1.7536,,1.7536,0.0027763,-0.6433800000000001,-0.8951,,,0.044976999999999996,,0.0033583,,-0.0009140000000000001,,-0.00092663,,,11.735999999999999,,14.504000000000001,,,-1.4981,-1.4981,,,
-1.9449e-05,,,-8.9296e-07,-6.341800000000001e-05,,-0.12529,,,,,-0.14742,0.0022191,0.0012174000000000002,0.0040254,0.0022291,,0.0029305,1.3695,1.3694,,,,1.3722,0.036334,,-1.0318,,,,0.0045787,0.0045842,,,-0.032131,,-0.66488,1.2985,14.663,,,4.4025,,-1.4987,-1.4991,-1.5015,-1.5016,
2.6519999999999998e-06,,-0.00050325,,,-0.00011337,,,-0.021914,,,-0.008175700000000001,,0.0016509,,,0.0022144,0.0038625,2.269,2.2689,2.2682,,2.2554,2.2547,,-0.044579,,-0.012851,,,,0.015311000000000002,0.015281,0.0077415999999999995,,0.007684600000000001,-0.57025,1.3439,,,,,-1.4969,-1.4969,-1.4965,-1.5025,-1.5026,-1.5024
-4.5398000000000005e-07,-2.3204e-05,,-3.7611000000000003e-06,,0.00026777,0.016297,,0.016291,,-0.012334999999999999,-0.012603,0.0014324000000000001,,,0.0014773,,0.0036351,2.2259,,2.2254,2.2269,2.2268,2.2263,0.00052379,,,-0.010406,,,,,,,,0.00080017,,,,,3.5364,,,,,-1.4993,,-1.4991
3.2520000000000003e-07,1.0162999999999999e-05,-0.00010872,-6.2514e-06,-2.2422e-05,-0.000157,,,,,,,,0.0015691,,0.0026462,0.0016769999999999999,,1.8471,1.8471,,1.8464,,1.8449,-0.020015,,-0.20924,,,,0.002415,,0.0026631,,,0.0055155000000000004,-0.66496,,2.8695,-0.64813,5.3055,,,-1.506,,,-1.5004,-1.5005
-2.6031e-06,-6.4037999999999996e-06,,2.3388e-06,,8.0659e-05,0.01883,0.018836000000000002,0.018664,0.014288,,,,0.00059005,0.0019379000000000002,,0.00060687,,,,1.5708,1.5717,,1.5714,,-0.18214,1.056,0.005603100000000001,,1.3989,,,0.0041485,-0.0020064,-0.0020249,-0.0022863000000000002,-0.73638,1.7017,,-0.7812600000000001,6.6798,13.399000000000001,,-1.5008,,,-1.4981,
2.5813e-08,-7.148899999999999e-05,0.00010949,-5.0011e-06,,1.8702000000000001e-06,0.0067449,0.0068163,0.0067068,-0.0027789,-0.0027786,-0.0027804,0.0021998,,0.0037848,,0.0012005000000000002,0.0021359,,,,1.2907,1.2906,1.2903,,,0.075271,,-0.036621,0.062312,,0.0073182,,,,-0.008563,,,2.7652,-0.7216,,,-1.5056,-1.5056,-1.5056,-1.4949,-1.495,
,-3.9862e-06,,,1.1422e-06,1.9478e-05,-0.029332,-0.029327999999999996,,,,-0.039351,0.00079976,0.00030582,0.00060242,0.00078486,0.00023783,,,1.0741,,,1.0755,,,,-0.35605,0.0064734,,1.0211,,-0.0055433,,,,0.0017082999999999998,,,9.6472,-0.5625600000000001,18.412,8.9248,,-1.4956,,,,
-1.0378e-05,-4.975e-05,,-3.9824e-06,8.9688e-06,,0.023758,0.023807,,0.012692,,,0.0025960000000000002,0.0016797999999999997,0.0041976999999999995,0.0025636,,0.0033986,,1.8189,1.818,,1.8161,,0.032481,-0.49238000000000004,,0.0012987,,,-0.0027161,-0.0026916,,-0.0050503,-0.0051191000000000006,,,4.8968,,,,,,-1.5043,-1.5044,-1.4964,-1.4965,-1.4965
-9.7122e-07,,,,,-7.4085e-05,,,-0.025467,,-0.040822000000000004,-0.040748,,,,0.0014627000000000002,,,,2.125,,2.1213,2.1213,,0.004028800000000001,,-1.2117,,0.062457000000000006,0.0025585,,,-0.004070799999999999,,,-0.00010891,-0.82762,5.0538,,,5.6739,,-1.5022,,-1.5022,-1.4968,-1.4968,-1.4968
,5.575e-05,,-3.6119e-06,,,0.038949,,0.038902,0.096975,,,0.0028363000000000004,,,,0.0019948,0.007163299999999999,,2.2046,,,2.1939,2.193,-0.010406,0.5122,,-0.026691000000000003,,,-0.0071875,,-0.0071021,0.0047885,,,,2.1205,,,,4.8574,,,,,-1.5006,-1.5006
,-1.8505e-05,,8.301e-07,,,-0.11470999999999999,-0.11469000000000001,,-0.12365,,,0.0022851,0.0016134,,,,,1.3780000000000001,,,1.3879,1.3879,,,0.17959,,,,,0.011351,,0.011207,,-0.0032884,-0.004462,-0.62154,5.5874,5.1936,,1.9572,9.6582,-1.5056,-1.5057,-1.5054,-1.4924,,
,,,-5.8362e-06,-5.5526e-06,,,0.010289,,,0.0072955,,,,,,0.000484,,1.1033,1.1032,,1.1053,,1.1053,,0.025625,,,,-0.19186,-0.0022531,-0.0022576000000000002,-0.0023651999999999996,0.0010685,0.0010756,0.0010765999999999998,-0.6593,0.20175,10.482000000000001,-0.6732600000000001,1.6674,,,-1.4992,-1.4992,,,-1.4973
-1.1109000000000002e-05,-7.5165e-05,0.00015214,-1.0724000000000001e-05,1.2426e-06,,,,,,,,,0.0013229000000000001,0.003997400000000001,0.0022654,0.0013223,0.0050155,,1.3691,,1.3791,1.3789,1.3782,0.020355,-0.62474,-0.091843,0.0055595,,,0.013538999999999999,0.013672,,,-0.010502,,,1.9588,,-0.65174,0.45575,,-1.5092,-1.5094,-1.5091,,-1.4976,-1.4972
,-5.0866000000000006e-06,4.9487e-06,-1.5261e-06,,,0.015353,,0.015353,0.019632,0.019624000000000003,,,0.00023029,,0.00075933,0.00025047,,,,0.8554799999999999,,,,0.017968,,,,0.87382,0.11199,0.00062203,0.00062174,0.00061589,-0.00028431,-0.00030187,,-0.6248600000000001,1.9429,3.7643,,8.2064,,,,-1.4954,-1.4965,,
,,0.00022735,,,-0.00011728,,0.013963999999999999,,,,,0.0026582,,0.0038986,0.0026135000000000004,,0.004154,,1.8876,1.8871,1.8845,1.8844,,-0.015198,,0.44718,0.013488,,-0.27059,,,0.0024460999999999997,0.0083229,0.0083118,,,2.197,2.7448,,,,-1.5032,-1.5032,-1.5032,,,
,-1.0322e-05,,,,,0.025727,,0.025887,,,0.0097828,,,,,,,1.3597,1.3597,,,,,0.030479000000000003,-0.023494,-1.8327,0.019865,,,0.004691600000000001,0.0047076999999999996,,,,-0.0011970999999999998,,2.1195,17.458,-0.7065100000000001,0.9862299999999999,10.47,,-1.5038,,-1.4937,,
1.5388999999999998e-06,-1.9825e-05,,,1.6989e-05,-0.00024574,,-0.025547,-0.025661,,-0.021736000000000002,,,0.0011181,0.0033829999999999997,0.0022625,0.0012291,,1.4233,,,1.4304,1.4303,1.4297,-0.0089966,-0.1598,,,0.32104,,-0.0061494,,,,,,-0.65747,-0.10577,9.5561,-0.68382,,2.6539,-1.5027,,-1.5030000000000001,,-1.496,-1.4956
4.1088e-06,-1.0079e-05,-0.00014698,,,,,0.01853,,,,0.062941,,,,0.0022885,,0.0031083,,1.3649,1.3644,1.3719999999999999,1.3719,,,0.036160000000000005,-0.22662,,,0.41618,-0.0092447,-0.0092336,-0.009288600000000001,,,0.013961000000000001,,3.4253,4.1381,-0.7198,,,,-1.5084,,-1.4971,,
-3.5921e-06,-1.0417e-05,-0.00016022,1.5712999999999999e-06,,-4.9334e-05,0.026674,0.026683999999999996,,0.061752,0.061788,,0.0013866,0.00088554,0.0022251,,,,2.0876,2.0876,,,,2.0847,,0.032623,,0.0002513,-0.32129,,,,0.0068398,0.002834,0.0028754,0.0028538,,,6.2128,-0.8543,,17.154,,-1.5016,,,-1.4980000000000002,-1.4979
1.7445e-06,,0.00023730000000000002,,,,,,,,-0.032062,-0.032132,,0.001193,,0.0021475,,0.0055425,1.2956,1.2955,1.2949,,,,-0.016819999999999998,0.15471,,,0.13877,0.49183999999999994,-4.7841000000000005e-05,-0.00010687,-0.00012153,,,,,0.41636000000000006,5.3998,,,13.212,-1.5035,-1.5036,-1.5026,-1.4935,,
-2.2431e-05,2.9549e-05,0.00011453,,,,,0.008898,0.0087835,,-0.028214999999999997,-0.027933999999999997,,0.0012167,,,,0.0055728999999999996,,,1.507,1.5077,1.5077,1.5072,,,,-0.0021634000000000002,-0.0048136,-0.6555,-0.0049981999999999995,,,-0.0070501999999999995,-0.0070527,,-0.70293,-0.17642,,-0.70554,1.9323,,,,-1.5024,-1.5007,,
,8.625899999999999e-08,,,-2.7975e-06,,0.037931,,,0.013865,,0.013881000000000001,,,,,,,,,1.3727,1.3704,,,,,0.11692000000000001,,-0.46019,-0.19321,,0.0023421999999999996,,,,,-0.60765,,,-0.50654,,,-1.4973,,-1.4973,,-1.4985,-1.4985
,-1.6843e-07,,1.007e-06,4.7149e-06,-9.8695e-05,,,0.017919,,0.022229,,,,,,,0.0012077,1.1856,1.1856,,1.185,1.185,1.1848,-9.376499999999999e-06,,-0.68421,0.0054003,,,,,0.0052091,,,,,5.3904,,-0.6249100000000001,,8.6302,-1.4986,,,,-1.4985,-1.4985
-8.2706e-06,,,,,-1.4795999999999999e-05,0.008667900000000001,0.008662399999999999,0.008549700000000002,,0.006291399999999999,,0.0013752,,,0.0013495999999999998,0.0010272999999999999,,1.989,1.9889,,,,,,,0.78278,,,0.0053655000000000005,,,0.0024206999999999996,-0.0009957,,,-0.8338,,6.8293,-0.76448,,,,-1.4993,-1.4991,-1.5,-1.5001,
7.810399999999999e-06,8.999399999999999e-05,,-6.1552e-06,9.4165e-05,,0.0084894,0.0083994,0.008079300000000001,,,,,0.0013842000000000001,,,0.001443,,,1.4148,1.4144,,,,-0.033552,,-0.29907,-0.011002,,0.49461000000000005,,-0.0012232999999999999,,,,0.00072285,,2.6846,4.8243,-0.6600600000000001,,,-1.5072,,,-1.4964,,-1.4963
1.8467e-05,,,8.5597e-06,5.9798e-05,,,-0.025091,-0.025369,,,,0.0029492,0.0019067,,0.0029406999999999997,,,2.282,2.2819,,2.2769999999999997,,,,,0.5019,,,1.3361,,0.010226,,0.0071037999999999995,0.007083800000000001,,-0.54601,5.0622,,,2.7693,9.083,,,,-1.4980000000000002,,-1.4975
9.911e-06,,0.00014534,,4.286e-05,-6.9957e-05,,,0.004758699999999999,,-0.031689999999999996,-0.03162,0.0022900999999999998,0.0012203,0.0029283,,0.0013104000000000002,,1.4253,,,,1.4255,,-0.0042974,0.20885,,,0.26511999999999997,0.12527,0.015203,,,,,,,0.47421,4.6593,-0.7086,3.093,,-1.4973,-1.4973,-1.4973,,-1.5014,
1.4082e-06,,-6.1095e-05,-1.8278e-06,,4.7634e-05,0.034325,,0.034424,,,,0.0014636,0.00091449,,0.0014191,,0.0028923,2.1542,,,,,2.1513,0.007519199999999999,-0.36671,,,-0.30772,,,,,0.0019717,,,-0.82268,10.372,6.3624,,,30.429000000000002,,,-1.5007,-1.4997,,
