0,1,2,3,4,5,6,7,8,9,10
,10.9088,2.3064,,0.2247,,-15.0649,-7.4631,,,1.0
28.5875,,,,0.1966,,17.858,15.265999999999998,,,1.0
,,2.3927,,,-16.8845,-16.5419,,,146.26,1.0
21.0383,,2.7623,,,3.8903,,-9.9291,,,0.0
,29.5452,3.0731,0.2317,,,57.2042,36.8897,,,0.0
,18.7265,,,0.192,,,,26.9369,,1.0
,22.3512,,,,,,,,168.808,1.0
,,,0.0992,,,-134.5952,,62.2396,,0.0
,,2.3304,,,,,,,,1.0
,,,0.4524,0.2479,16.4993,25.9978,,,,0.0
30.4477,18.5964,,0.4053,,,,,,,1.0
,30.2609,2.9923,,,32.2385,43.8606,,,,1.0
,,2.679,0.3288,0.2188,,24.4328,,,,1.0
19.8657,,,0.5953,,,17.5656,,17.929000000000006,53.4503,1.0
,10.2544,,,0.3591,,,,84.759,,0.0
,,2.9559,,0.1444,,,,,,1.0
,,2.7514,0.2972,,22.3442,,,,244.2702,0.0
,,,,,,-2.4244,,,50.5259,0.0
25.3754,16.527,,0.428,0.2275,,,,47.3012,,1.0
,,,,,,25.1525,,26.532,,0.0
,17.256,,,0.1754,20.5385,,12.8962,,,1.0
,11.4444,,,,,,11.6208,21.012,,1.0
,,3.9316,0.1006,,,61.3527,,4.774,247.285,1.0
,54.5073,3.193,,,,,,,249.407,0.0
,,,0.6809999999999999,,-13.008,,,17.1998,137.82399999999998,1.0
30.8715,,,,,,,,,242.783,0.0
24.9261,,2.5384,,0.2619,-14.4403,,5.0906,,194.164,1.0
,18.599,,,0.1918,1.763,,8.7311,,,1.0
,,,0.4992,0.2626,,,6.9704,17.3155,,0.0
79.8079,23.1663,3.3959,0.2126,0.1115,-15.812,,11.8978,,,1.0
,,,0.4924,,-19.0521,24.3041,,,,0.0
13.1169,,,,0.4746,,-3.5588,,50.258,,0.0
,,4.0902,,,,,,,,0.0
27.0699,,,0.5766,0.3493,27.2396,20.0326,,43.2879,212.0619,0.0
,,,,0.0868,-5.8288,-36.5977,,,,1.0
,7.0962,,,,,,,,232.29,1.0
12.8863,11.4236,,0.738,0.369,6.806,,,61.346,,1.0
13.0287,10.9544,,,,-14.0985,5.7807,,,182.98,0.0
,,,0.3109,0.1681,12.581,66.6322,10.9432,36.0506,257.8417,0.0
,,,0.1805,,-33.9941,,19.6724,5.8936,328.714,1.0
,12.0956,2.5126,,0.2197,,,9.0975,,,1.0
,23.8733,,,,116.9159,,21.7677,,249.3809,0.0
,11.5868,,,,15.4984,,,69.4336,141.391,1.0
,,3.6516,0.1187,,-133.19799999999998,-110.0,45.927,,384.24300000000005,0.0
,,2.842,,0.1388,-39.1088,,,,,1.0
,25.5134,,0.1834,,59.1418,,,2.72,,1.0
,,,0.7616,,4.0452,-11.4259,,,,1.0
,,2.525,,,,,,,26.1913,1.0
,,,0.3122,,,,,,,1.0
,,2.9413,,,,,14.6637,,,1.0
12.863,11.419,,,,,,,17.031,,1.0
24.4287,,,0.396,,,15.2399,8.4919,,218.88,0.0
,,2.7131,0.3562,,,14.3274,-10.6237,,,1.0
,,,,,,,,,,1.0
,,2.7774,0.3523,0.2012,,,27.3944,7.5012,,0.0
31.1823,14.847,2.3149,0.4697,0.2542,-28.483,,,,,1.0
87.5887,31.0013,3.1202,,0.1171,-29.6565,,,,,0.0
101.338,38.4791,,,,64.3809,,,,,0.0
,52.2988,,,,40.8038,,,,,0.0
58.7871,,3.3138,0.1947,,,,,,,1.0
56.8961,,,,,,50.8119,,,248.061,1.0
,18.1692,,,,10.774,,-13.1932,,,1.0
13.1689,10.9001,,0.7713,,,,,,,0.0
22.7179,10.2397,,0.5342,0.2774,-24.7993,-17.6508,,,,1.0
,10.4671,,0.5846,0.318,,10.3028,-4.2936,,,0.0
,,2.7597,,,,,,,218.723,1.0
,,2.5058,,0.2387,44.1898,22.3053,13.989,,,1.0
73.9743,21.9254,,0.489,,,51.5217,,8.09,284.793,1.0
31.0413,19.4515,,,,,,-11.5324,14.111,,1.0
25.8419,18.5717,,0.377,,25.4122,17.9303,,1.8424,145.416,1.0
,,2.4786,,,,6.9507,,19.691,177.38299999999995,1.0
49.7,,,,0.1452,,,,,,0.0
,17.1327,2.7356,,0.1406,,,12.0711,4.2607,,1.0
,30.4948,3.8519,,,53.2952,79.9757,,3.789,249.389,1.0
,,3.2688,,0.121,-76.2126,,,23.0198,,0.0
24.593000000000004,,2.5004,,0.1754,19.8232,11.1578,,40.433,132.548,1.0
24.97,,,0.5057,,-17.564,-12.6707,-12.0332,5.3656,,1.0
22.829,14.6751,2.5132,,0.3328,,,-9.4986,17.4089,,1.0
95.6728,,,0.1849,,,50.6607,-23.7846,6.4531,,1.0
,,2.6894,0.5321,,,,1.9107,,204.7034,0.0
,,,0.3425,,,-27.6233,2.6469,33.6933,,1.0
,,,0.3549,,-51.9886,-94.9263,28.2698,41.7438,149.554,0.0
,,2.4662,,0.3148,-35.35800000000001,,,,,0.0
28.9269,6.6407,,,0.3487,,,4.3081,2.1748,,0.0
,,2.2576,,,,,,,147.6247,0.0
152.1148,,,0.0501,,,-143.0185,104.2935,78.333,,0.0
81.8705,,,,,,,,,,1.0
,,,0.2067,,-101.6,,18.1359,,,1.0
,16.4734,2.5798,,,24.995,,,,,1.0
11.9346,,,,,,-0.5135,,61.0924,,0.0
24.5973,,2.48,,0.2103,-16.1917,,,,,1.0
,,2.3086,0.7666,0.4152,14.6338,-4.0310000000000015,,,,0.0
50.7177,,2.7853,,0.2336,,,15.855,,224.009,1.0
,,,,0.0543,,-70.2825,24.5933,,175.292,0.0
27.4363,6.9876,2.1818,,0.3257,-11.7396,,,63.7379,221.821,0.0
,10.6746,2.5694,,0.2951,-23.3968,,,,,0.0
,,,,0.3737,,-19.1496,-11.3251,,,0.0
,,2.7354,0.3443,,,,17.4115,,253.3268,0.0
,32.0081,,,0.0833,60.1796,,,1.3293,294.466,1.0
,66.5995,,,,91.5666,,-52.028,,,0.0
,,,,,,-21.9973,15.5144,3.1075,193.811,1.0
,,,0.2673,0.1382,,,,,,1.0
,,,,0.063,-228.885,-119.837,-55.1651,,196.326,0.0
,18.5031,2.7910000000000004,0.3803,,,-22.8882,16.415,,,1.0
,36.3469,3.6848,,,,,,,353.088,1.0
,,,,0.0798,,29.9985,,,,0.0
,,2.2563,0.4171,,33.8165,8.7702,,,84.3773,0.0
20.7277,7.2135,,,,0.443,,,,,0.0
35.3852,,2.9279,0.3377,0.1848,26.9396,,,,157.049,1.0
,,2.5821,,,,13.646,-3.7776,51.276,,0.0
,20.0494,2.8555,,,,,9.1234,,,1.0
,,2.4133,,0.3185,18.6452,,-6.8352,,,1.0
,14.1255,,,,,-22.5138,10.4751,85.7636,,0.0
178.856,83.4298,3.5877,,,,,,85.7578,,0.0
,12.5616,2.5045,,,,,,,209.194,1.0
,,,0.6256,,,,10.4339,60.3018,,1.0
39.5097,18.4043,2.6294,,,,32.6702,-14.8209,,,1.0
,,2.2529,0.5866,0.3101,,,,71.559,,0.0
,,2.5145,0.4709,0.237,,-7.3236,,,,1.0
149.7537,,,0.1757,,216.646,,,,153.4977,0.0
46.2193,,,0.2815,0.1592,,,,,246.867,1.0
,,,,,,24.2831,,,219.142,1.0
,22.6126,,,,,,,8.195,95.0646,1.0
,17.8721,3.033,,0.108,,84.6189,14.9662,2.039,272.038,1.0
48.0128,11.4549,,0.3432,,,36.4697,,14.985,,0.0
50.70399999999999,,2.608,,0.2626,,40.0821,,,173.18400000000003,1.0
20.3931,10.5634,,,,-19.5619,,-11.41,62.8383,,1.0
32.0214,,,0.3452,,,-11.7789,6.5122,,,0.0
16.9746,,,0.613,0.3674,,,-7.2341,,,0.0
62.1402,18.8759,3.0364,0.3384,0.2,,44.595,11.812,8.203,,1.0
,10.5822,,,0.3106,1.1567,,5.7736,,76.6735,1.0
,,,,0.1286,,-35.6601,,,,1.0
,,,,,30.1727,64.1655,,,230.109,1.0
,,,0.2396,0.1226,-97.1136,59.2023,,,262.5706,0.0
,,,,0.1718,,63.7663,10.6671,20.872,122.622,1.0
31.3015,,2.4616,,,,,,,220.319,1.0
,77.3386,3.7326,,,,-180.058,,,,0.0
52.7057,,,,,-58.8942,,18.615,2.228,282.408,1.0
,22.3498,,,0.1809,-35.6894,,,74.0676,81.3918,0.0
19.8183,7.3691,2.1569,,,1.892,,,17.8692,249.918,1.0
,,,0.2985,,,,,4.89,,1.0
67.8471,23.3169,,,,,49.6572,15.9699,0.8502,287.433,1.0
,19.53,,,0.1812,,5.7815,,,,0.0
36.779,,,,,29.1385,,-12.7209,28.694000000000006,74.9453,0.0
,26.6286,,,0.1201,,-38.6218,,,271.119,1.0
,,2.1189,0.7376,0.4449,21.4343,14.5437,,43.607,62.2795,1.0
,,2.4757,,,,-5.2152,,37.1275,,1.0
,,,,,,,7.6606,58.7634,,1.0
,,,,,-49.4626,,,61.492,,1.0
29.844,,2.3589,0.4814,0.2429,,-13.1345,2.8983,29.43,48.8985,1.0
,,,0.4723,,,,,,,0.0
,,2.5296,0.6223,0.3386,,,9.1627,40.3177,112.2304,0.0
53.9172,21.0162,,0.1797,,47.8657,,,,,1.0
,,,,0.4945,,8.3954,,67.345,,0.0
,32.4742,2.8055,0.4194,0.2152,,,,7.769,,0.0
90.0067,,3.2060000000000004,,,50.0513,,,,,0.0
,13.5595,2.6309,,,-7.8784,-7.2848,,,77.7417,0.0
,,,0.5565,0.3402,,12.8172,4.2833,,,1.0
21.6653,,,,0.4582,-21.2809,-15.0471,-6.4909,,,0.0
22.8388,,2.643,,,24.3207,,,2.1032,,0.0
41.4003,,,,0.1593,12.3727,,,8.728,,1.0
,,,,,,,,,134.164,1.0
18.6083,10.2012,2.248,,0.3192,,-6.7047,5.9809,,,0.0
17.9156,,,0.555,0.2801,-23.9422,,,,,1.0
38.5196,,,,,,,,,,1.0
,,,,0.4591,,,-6.0243,,,1.0
,,,,,-29.2058,,,,210.841,1.0
,,,,,-5.1982,72.7592,,3.104,,1.0
21.9136,,2.5646,0.301,0.1609,,21.6509,,,117.6349,0.0
18.5398,,2.4487,,,,-3.8804,,,,1.0
,0.0,2.1629,,,5.3609,-15.2145,,,,1.0
21.5836,11.0068,,,,,,,,,1.0
26.2933,14.7705,2.6817,,,11.5895,12.3359,-11.0771,,178.595,1.0
,,3.0521,,,,63.7642,10.7784,1.4439,,1.0
31.8528,,2.6535,0.5353,,23.8483,10.1555,7.1572,,222.397,0.0
,13.7549,2.7135,,,-16.8433,,-6.6655,,216.158,1.0
18.8261,14.197,,0.4629,0.2616,20.4205,14.7587,10.0302,,,0.0
31.7077,,2.5804,0.4205,,-21.5419,,,,,0.0
,10.5814,2.779,,,,,,63.2577,238.9934,0.0
,16.7442,,,,0.3877,-8.6963,,,187.392,1.0
,13.0496,,,0.3209,-12.824000000000002,,,,52.9474,0.0
257.528,44.3228,,0.4566,,,,26.5393,,256.454,0.0
,,,0.4049,,22.1474,,-8.0966,,,1.0
52.5569,,3.0328,,,,,5.2874,2.29,230.092,1.0
,16.2443,,,,,,-9.8047,52.269,,1.0
35.8405,,,,,-36.4636,-17.0654,,70.9906,,0.0
,,3.1463,0.1083,,-136.4353,-142.1801,-16.3953,49.1373,,0.0
203.762,,,0.1052,,,,,,271.86,0.0
,30.6626,3.5629,0.1653,,,32.8091,,5.1984,144.375,1.0
,,,0.3963,,,19.8425,3.5281,,,0.0
80.7951,39.9652,,0.2351,,,,,,336.315,1.0
,,,0.2426,,-111.246,42.8062,,2.553,,1.0
,73.2328,3.7044,,,-166.14700000000005,,,21.875,,0.0
81.5279,36.3071,,0.28300000000000003,,48.1514,-33.0901,,0.151,409.762,1.0
24.7579,11.1376,,,0.2732,,35.1314,,,,0.0
,,,,,-36.4774,,,0.3565,,1.0
95.0858,33.2752,,,0.0986,,,-17.0518,,,1.0
37.0013,,2.4639,,,-28.2382,,-6.2851,,109.407,1.0
,,2.6048,,,,,,,,0.0
,16.0121,,0.297,0.1644,,11.1413,,,,1.0
,14.6739,,0.2811,0.1462,58.1025,22.7781,,0.0872,195.33,1.0
75.2057,,,0.192,,,,,,282.915,1.0
,,,0.2384,0.1462,,,-19.0775,,,1.0
41.0677,16.2578,,0.3532,0.1812,47.4405,,,17.671,213.317,1.0
30.0029,13.4299,2.7275,0.5169,,-2.7746,,-11.4591,,226.536,0.0
,24.9239,,,,,,,,160.781,1.0
,,3.1958,0.1644,0.0876,,,,,164.426,1.0
24.5719,12.8338,2.5478,0.4504,,19.9128,,,1.0147,216.425,1.0
,,,0.2513,,,,,9.634,,1.0
,,,0.28,,9.4165,,,0.34700000000000003,371.048,1.0
84.4865,,,,0.1034,-31.8597,15.3222,-32.5168,7.9479,,1.0
,,,,,10.1696,20.6071,,,,1.0
,8.5856,,0.4912,0.2632,,,4.3428,,132.52200000000002,1.0
,12.3606,2.4074,,,-2.6603,11.7779,10.192,,,1.0
,10.6903,2.2467,,0.4618,-13.7724,,10.8793,,,1.0
,39.5237,3.426,,,,,34.9232,,,1.0
13.0642,10.4653,,,,,,-9.3984,19.086,,0.0
62.9393,,,,,-45.7177,45.992,,,,1.0
64.3699,,3.2195,,,-93.2575,,,,,1.0
,14.5054,2.4289,,,,,,,128.517,1.0
82.258,,3.321,0.159,,,,,10.429,270.598,1.0
31.1396,,2.7642,0.2737,,,,21.3696,,213.971,1.0
,,,,,,,,40.3115,,1.0
,,,0.2443,,,121.145,,0.768,,1.0
,,2.2405,,0.2845,,-11.7696,-5.721,6.388,,1.0
,,,,,,,-34.0523,64.6239,,0.0
61.2087,14.9003,2.8794,,0.2673,,-46.3746,,,,0.0
,16.6586,2.9991,,0.1618,,,,5.057,285.249,1.0
12.3037,11.5968,,0.5306,,,,,5.0091,,0.0
28.2374,,,,,-27.5441,-24.6387,,40.3891,,0.0
,50.6328,3.4752,0.3504,0.1822,,,43.6567,31.139,,0.0
,,2.4371,,0.2668,-23.0547,,,,,0.0
44.6503,14.705,2.5051,0.5344,,22.3025,,,,187.865,1.0
34.4815,20.0701,,0.2407,0.1213,24.9632,,-11.9559,,,1.0
22.0215,10.9569,2.5257,0.5484,,2.5675,,,,,1.0
43.9478,24.394,3.2131,0.262,,-60.8871,,,,,1.0
28.2471,,2.541,,,-39.8323,-8.5855,,0.374,,0.0
13.7929,9.3686,2.4208,0.8463,0.4383,,,,,,0.0
,,2.7574,,,,-25.1399,,,205.117,1.0
,,3.404,0.1537,,,,,,,0.0
,29.8364,,,,,,,1.6058,147.6,1.0
,,2.6228,,,,,5.5179,69.3228,,0.0
70.26899999999999,,,,0.1163,,-13.6366,33.5709,,,0.0
83.6193,39.1214,2.9829,,,-29.0865,,,41.6742,16.4205,0.0
,,,,0.1672,,,11.9947,11.117,,1.0
,17.6299,,,,,,,89.6498,,0.0
,63.9019,,,,,65.3617,-55.5789,,,0.0
,22.099,2.9165,,0.1461,51.5957,,,2.1830000000000003,,1.0
41.1069,,,,0.3371,,,-9.2161,,,0.0
35.1602,,,,0.1963,,,,5.54,,1.0
,38.289,3.302,0.1222,0.0611,,90.733,10.6149,,146.629,0.0
45.7388,14.8798,,0.2924,,,32.4473,9.2524,,,1.0
,23.4707,,,,,,,66.6917,148.279,0.0
,,,,0.4674,,,,,77.5018,1.0
30.9444,,,,,,20.9811,-18.097,,,1.0
30.9161,,,,0.245,,,-16.9085,14.437,,1.0
,17.2552,2.9557,,,,,7.8104,,164.896,1.0
,23.3887,,,0.1592,,,-15.9902,,90.0006,1.0
,20.7354,2.9941,,0.1151,-5.4724,,-11.9183,9.8102,,1.0
36.0322,15.085,,,,43.5622,-4.8233,21.567,,,0.0
131.0715,60.9879,,,,35.9373,,,,,0.0
,24.7377,3.1988,0.1784,0.0902,,,6.0027,,,1.0
,24.1995,,0.2314,0.1176,,,-21.4552,,,0.0
,18.5689,2.8663,,,,19.6038,,,121.75,1.0
18.3932,,,0.5613,,-1.2559,,5.0307,49.511,117.413,1.0
,10.3524,,0.7639,0.5236,,,4.0378,0.764,168.262,1.0
37.0371,8.8102,,0.4805,,23.1075,,,3.198,,1.0
,,,0.4148,,,-15.5618,-11.0628,12.7025,,1.0
94.0219,48.0452,4.1433,,,90.9057,87.6518,,21.1214,,0.0
32.8073,,,0.3104,0.1602,,,17.1655,,,0.0
61.8677,,,0.3121,,,,,,126.2051,0.0
,,,,,,,,,228.3011,0.0
67.3802,,2.9831,0.173,0.0939,,,,74.2601,103.4153,0.0
,,,,0.263,,45.53,,,,0.0
,18.0323,,,,,,-12.6335,,205.349,1.0
,,,,0.0733,,,-82.5138,,,0.0
25.0793,18.8493,,,,-19.1632,-17.3796,-15.7077,,138.94899999999998,1.0
,,,0.2519,0.14400000000000002,-8.191,,,,75.9685,1.0
,0.0,,0.7382,0.3906,,,0.0,,104.421,1.0
103.641,25.5476,3.1057,,0.1031,-170.968,,,,,1.0
,,,,0.2047,,58.0618,11.9036,,,1.0
,,2.8144,0.4156,0.2291,18.8399,,,,197.9669,0.0
,29.9863,,0.2692,,,,3.5768,,352.786,1.0
,17.3059,,0.4098,,,-9.36,,,,1.0
52.3415,25.9907,,,0.1794,-50.8281,,-21.0815,,309.491,1.0
81.6644,,2.8859,0.4148,,,-66.7009,,,,1.0
59.9876,13.9983,,0.3009,,62.5592,,-4.3260000000000005,,228.919,1.0
110.576,,,0.1446,0.0794,,88.06299999999997,,0.3439,,1.0
,,,,,,,13.037,,,1.0
,,3.0981,,,,,-24.0039,40.643,,0.0
85.3087,,,,,,,,,,0.0
,19.6795,,0.3298,,-17.1679,-12.5413,11.0567,,,1.0
38.5073,22.6766,2.8494,0.2348,,28.823,,14.5938,,,1.0
101.308,,,0.2243,,,-122.331,55.0747,,106.205,0.0
77.2225,17.6041,,,,,,-16.3575,,303.3640000000001,1.0
,11.7976,2.8085,0.3481,,,,,3.1203,209.578,1.0
,28.1032,,0.16899999999999998,,,,,,189.071,1.0
,,2.6107,,,,63.4487,16.7601,12.706,,1.0
,,,,,,,8.2925,70.161,205.9738,0.0
,35.3852,3.7665,0.1801,,,,,,,1.0
,,3.3425,,0.0583,,,,85.8318,96.9345,0.0
,41.8733,3.3903,,0.1345,-84.3968,,,,,0.0
,,,,0.1332,,78.3212,,,,0.0
22.0057,11.8316,,0.5085,,,-10.8543,,,,1.0
,20.4955,,0.1848,0.0961,53.5418,,,,235.042,1.0
33.1605,23.3651,,0.2669,0.139,,,18.8494,,,1.0
,,,,0.2723,,,-17.9981,,,1.0
,11.9624,,0.6894,,-16.3445,,,23.711,105.819,1.0
15.3417,,2.3357,0.8309,,,2.9592,,63.9277,,0.0
,19.8364,,,0.239,10.0066,23.9409,15.0702,15.9328,,1.0
93.0607,,3.5398,0.116,0.0622,,,-10.9973,3.737,,1.0
16.7618,7.1765,,,0.5729,4.0671,6.7219,,18.9207,189.14,1.0
,15.0459,2.7976,0.2948,,,22.3355,,4.5385,210.71400000000003,1.0
14.6629,,2.4775,,,,,,48.3131,,0.0
,,2.2135,0.7095,0.3823,-24.6112,,6.6066,,245.89,0.0
,,3.3076,,,,,,,,1.0
59.396,20.6391,2.3927,0.5263,0.2652,,-51.2413,-17.5809,37.841,,1.0
,15.5268,,,,,-9.3529,8.2196,,,1.0
,16.9845,2.6417,0.5397,0.4021,14.9347,,-15.0506,,128.8484,0.0
54.2678,,3.1062,0.2028,0.1155,,,11.8562,2.103,228.688,1.0
30.0741,7.4778,2.5545,0.5551,0.3194,,-20.1186,,,,0.0
23.6155,,,,,,,-9.8192,,,1.0
22.6811,,2.3918,,0.3103,,,-6.0344,,116.332,0.0
214.968,,3.9427,,0.0508,,,,,216.928,0.0
,11.3955,,,,,,-7.9379,,32.363,0.0
,,,0.4486,0.2785,,107.5506,,25.3045,298.5178,0.0
,,,,,,,,,102.126,1.0
,,3.0404,,0.1061,32.6467,,,,126.656,1.0
,11.6186,,0.7209,,15.3898,,,8.1347,224.467,1.0
,,2.3579,,,33.6239,17.9717,,,141.871,1.0
28.507,15.104,,0.3628,0.1868,8.672,,6.4696,,,0.0
,16.1814,2.5496,0.3272,0.165,,23.7665,,,,1.0
,,,0.1966,,,-137.157,16.5468,64.9299,293.453,0.0
28.0756,10.0967,2.4289,,,,27.2486,,,,1.0
,19.6882,3.0276,,,,54.625,,,270.166,1.0
,27.8934,,0.1526,,,,,,291.545,1.0
,,2.3663,,0.2066,,,,,,0.0
16.8441,,2.1959,0.5796,,,,,,,1.0
44.3569,9.7357,,,0.2252,,,,26.077,,1.0
71.359,,,0.4061,,,,-9.0666,0.986,323.597,1.0
,,2.935,,0.1643,17.3668,104.885,,,333.468,1.0
42.9914,32.1129,,0.2013,,25.9233,,-17.8527,,98.3879,1.0
