0,1,2,3,4,5,6,7,8,9,10
,,,0.3841,,,,,64.622,226.045,1.0
,18.0903,,,0.2012,-33.889,-19.2632,,32.826,155.877,1.0
15.3363,,2.4330000000000003,,0.3819,,,,,251.288,1.0
59.4,,2.9256,,0.1217,38.95,,17.232,4.789,168.90200000000004,1.0
30.244,,2.7589,,0.1298,,,-4.8562,,,1.0
39.45,,,0.2766,0.1524,,9.3382,16.6767,6.3884,194.697,1.0
40.2526,15.3646,,,0.1419,,,-10.1782,73.9986,,0.0
,,,,0.1653,,,,49.29600000000001,120.156,0.0
55.48,,,,0.1225,43.1016,54.2556,,32.222,,1.0
,,,,0.1213,,,4.2402,,283.35,1.0
,,2.5391,0.4884,,,,-5.088,,179.05700000000004,1.0
77.9433,,3.5741,,,-86.0801,67.6426,-22.1034,,242.953,1.0
13.1823,,2.2799,,0.4646,,,11.0363,,196.47,1.0
25.867,16.2597,2.5605,,,,,,,86.6499,1.0
,,,0.3376,0.1716,,-15.7745,5.9165,,175.886,1.0
,11.7024,,0.4296,,,,8.0892,,,1.0
,,2.6355,0.3819,,37.6251,,-4.1555,6.8181,,1.0
51.3789,19.0995,,0.3098,,,,,22.1294,231.842,0.0
,11.4566,2.6010000000000004,0.4637,,32.2748,14.9656,-5.1373,20.6302,,1.0
,10.9989,,0.3738,,-27.8113,,,,186.8069,0.0
101.034,,3.9779,,,,87.0304,,2.9283,,1.0
,,2.1319,0.7749,,0.0,,,,239.229,1.0
16.0964,,2.356,,,4.0339,,8.8141,84.2938,221.189,1.0
33.2691,,2.6728,0.4437,,,,,20.78,180.4168,0.0
44.1319,,,,0.1555,,4.2475,-5.1369,21.324,,1.0
31.7953,23.8428,3.0974,,0.1594,,20.865,-6.1055,,223.448,0.0
,,,0.4533,0.2521,-10.0117,-17.6082,,0.5897,,1.0
51.2755,,2.9442,0.1675,,-37.5337,,17.3136,4.1303,,0.0
65.7116,,,0.1817,,,,,,193.564,1.0
29.9525,,2.525,0.3522,0.1836,2.8502,-21.0671,-9.285,,,1.0
,,,,0.2971,41.2975,,-14.116,,,1.0
,12.5149,2.4894,,0.2899,17.9328,23.4829,,,,0.0
,,,0.3021,,,26.3846,-17.545,3.4360000000000004,354.3130000000001,1.0
25.3976,10.0763,2.357,0.4967,0.2527,,19.7902,,9.2717,,1.0
,,,0.28,0.1645,,-23.0307,,6.752999999999999,201.604,1.0
,12.6843,2.5496,0.5529,0.2948,6.6074,,,49.7552,,1.0
22.0013,,,0.589,0.3319,22.5121,15.6685,,52.2402,98.7123,1.0
,16.6646,,,0.2213,,,,,,1.0
,15.7262,,0.5219,,20.7198,25.4249,,,124.449,1.0
,15.5154,,0.4101,,,,,9.8822,102.65,1.0
,24.7773,,,0.1323,32.0315,98.5072,,,241.917,1.0
27.7507,7.6265,2.281,,0.3115,19.4086,,6.1881,15.261,80.8787,1.0
81.0409,,,0.2262,,-23.1869,52.0337,,,335.726,1.0
18.155,,2.3522,,,,,-6.7104,,187.323,1.0
35.1185,25.9444,3.1561,,0.1428,-6.8607,-10.3173,,84.9057,,1.0
33.8423,,2.7631,,0.1959,,,,14.9219,199.632,1.0
47.7165,18.8286,,0.2087,0.1111,20.4066,-28.5835,14.0365,,216.992,1.0
,,,0.5446,0.2735,,,6.2894,58.6846,76.8758,1.0
177.368,,3.5091,,0.0878,-140.203,-151.365,69.8459,0.0993,,0.0
,,2.1889,0.6861,0.3592,,-10.0179,-8.6522,45.62600000000001,150.341,1.0
48.6294,15.5835,,0.3324,0.1861,35.9226,,-4.3105,71.1767,,0.0
50.8775,37.0657,,0.1324,,,,-29.8365,,158.5236,0.0
,,,0.4711,,,-62.539,-7.1176,76.8503,234.0699,0.0
17.4934,,2.2292,,,-1.1241,-1.162,4.349,,159.278,0.0
87.7847,22.4011,2.9829,,,,,-8.9452,2.0092,,1.0
110.867,40.7858,3.0616,,0.1297,,91.5093,,21.8577,,0.0
81.2583,35.44,,0.2305,0.1206,,-41.4465,-26.1509,,,1.0
,,4.3786,,0.0282,91.0714,,,,301.297,0.0
23.848000000000006,,,0.6447,0.3936,12.9926,,6.8973,82.2838,,0.0
,,,,0.1774,-27.9393,-19.3772,,2.969,,1.0
,19.8502,2.6493,,,-86.6674,,-18.4764,36.245,,1.0
12.855,,2.1123,,,,,-8.7452,4.803,,1.0
32.6685,11.9,,0.3822,0.2095,,,-9.8157,,164.8638,0.0
143.3763,30.1811,,0.3758,,-45.6603,,,77.7655,,0.0
,0.0026,,,,0.2148,,0.0001,,,1.0
31.2386,16.5869,2.6826,,,-10.470999999999998,21.1996,-11.6708,9.5808,126.349,1.0
,10.9088,2.3064,0.4346,,,,,,,1.0
,19.2228,,,0.1966,20.8656,,,,,1.0
25.2073,,2.3927,0.4413,0.2733,,,6.3943,,,1.0
21.0383,10.204,2.7623,0.5701,,3.8903,27.5413,-9.9291,9.9481,250.7814,0.0
,,3.0731,0.2317,,,,,15.8253,315.2557,0.0
40.5301,18.7265,2.76,0.3475,0.192,,32.5462,-11.3333,26.9369,132.05100000000002,1.0
31.9252,22.3512,,0.3032,0.1603,,,11.3978,,,1.0
,,,0.0992,0.0789,,,,,,0.0
24.6345,,,,,,,13.8863,,,1.0
38.2154,15.328,2.7774,,0.2479,16.4993,,13.6191,79.44800000000002,219.851,0.0
,18.5964,,,,,-25.6659,18.5217,36.6265,,1.0
,30.2609,2.9923,0.2036,,32.2385,43.8606,-18.237,34.246,,1.0
,,,0.3288,,9.1986,24.4328,,6.7859,67.0467,1.0
19.8657,10.773,,,,-8.0461,17.5656,,17.929000000000006,,1.0
24.2738,,2.4338,0.5709,,,,8.8547,84.759,227.16,0.0
,24.7029,2.9559,,0.1444,,,14.5532,7.302,,1.0
45.4248,,,0.2972,,,,13.1082,,244.2702,0.0
16.5961,16.3385,,,0.3161,6.5438,,5.8007,49.9948,,0.0
25.3754,,,0.428,0.2275,,17.5153,,47.3012,46.4068,1.0
30.564,,,0.3696,,5.3734,25.1525,14.783,26.532,,0.0
38.9482,,,0.3246,,20.5385,13.8432,12.8962,26.7113,151.616,1.0
,,,0.736,0.3805,,,,21.012,204.037,1.0
77.5988,38.494,,0.1006,,,61.3527,29.8495,,247.285,1.0
,54.5073,3.193,,,,,,31.4631,249.407,0.0
,,2.3222,,0.3881,-13.008,11.1798,5.0984,17.1998,,1.0
30.8715,,2.2999,,0.2581,29.5552,24.5796,,,242.783,0.0
,13.8435,,0.4428,0.2619,,-11.307,,7.3195,,1.0
25.7942,,2.959,,0.1918,,18.8544,8.7311,,181.89,1.0
20.8078,,2.6748,0.4992,,,,6.9704,17.3155,233.0619,0.0
,23.1663,,0.2126,,-15.812,,,1.1324,,1.0
36.709,8.9501,,0.4924,0.2483,-19.0521,,,52.3632,252.0723,0.0
13.1169,,,,,-13.5033,,,,79.1494,0.0
,,4.0902,0.0335,,,165.5819,,15.9931,45.4067,0.0
27.0699,,,,0.3493,,20.0326,,,,0.0
,,,,,,-36.5977,,,,1.0
20.9457,7.0962,,,,,-10.7891,,,,1.0
,11.4236,,,0.369,6.806,11.7301,,,,1.0
,10.9544,2.2,0.7571,,,5.7807,,,,0.0
,,2.8839,0.3109,,12.581,66.6322,10.9432,36.0506,,0.0
105.264,,,,0.0909,-33.9941,,19.6724,,,1.0
42.5838,,,,0.2197,,,9.0975,2.2868,222.401,1.0
113.5527,,,0.3329,0.1885,116.9159,85.1413,,,,0.0
12.7464,11.5868,,0.7068,0.4027,,-9.2905,,69.4336,,1.0
144.18,,3.6516,0.1187,,-133.19799999999998,,45.927,65.4676,,0.0
38.3285,18.183,2.842,0.2532,,,-26.7741,12.6358,13.576,208.581,1.0
,25.5134,3.5567,,0.0939,,,-2.8502,2.72,149.034,1.0
,7.2266,,,,,-11.4259,,,,1.0
,14.6156,,,,,-22.5492,,,,1.0
,17.9121,,,0.1649,,,,,206.032,1.0
25.9206,17.5262,2.9413,,,29.7237,,14.6637,1.567,159.673,1.0
12.863,,,,,15.1002,-7.4255,10.8121,17.031,223.366,1.0
,,,0.396,,8.0372,15.2399,8.4919,,218.88,0.0
,12.3864,,,,,14.3274,-10.6237,,,1.0
20.5012,16.254,,,,,-14.3202,,5.932,159.226,1.0
,,,0.3523,,,,,,,0.0
31.1823,14.847,,0.4697,0.2542,,-24.1133,,22.9229,,1.0
,,,,,,-93.1094,,,138.826,0.0
,,,,0.0684,,99.5084,-20.0124,,202.856,0.0
,,3.0199,0.17,0.0931,,,,,154.871,0.0
,20.083,,0.1947,,,-24.1587,-9.3986,,199.855,1.0
56.8961,,,,0.1234,,50.8119,12.2418,,,1.0
21.8698,,2.4935,0.3628,,,,-13.1932,65.514,87.2234,1.0
13.1689,10.9001,,0.7713,0.4061,14.7516,-2.8969,,11.1276,123.58,0.0
,,,,,-24.7993,,10.3193,,,1.0
18.287,10.4671,2.4346,0.5846,0.318,22.7385,,,,,0.0
26.9291,16.4709,2.7597,,,,,,,218.723,1.0
,,2.5058,,0.2387,,22.3053,,,,1.0
73.9743,,2.8199,,,76.2625,,,,284.793,1.0
,,,0.3567,0.1868,28.9086,21.7073,,,158.619,1.0
25.8419,,2.6304,0.377,0.1932,25.4122,,5.4656,,145.416,1.0
,,,0.3987,,27.5445,6.9507,,19.691,177.38299999999995,1.0
49.7,,,0.2787,,,21.1802,-6.0053,47.2621,162.401,0.0
,17.1327,2.7356,0.2592,0.1406,,34.1904,,4.2607,,1.0
,30.4948,,0.151,,53.2952,79.9757,,,,1.0
,,3.2688,,0.121,-76.2126,,,23.0198,256.3267,0.0
24.593000000000004,,,,0.1754,19.8232,11.1578,14.6176,40.433,132.548,1.0
24.97,,2.3375,,,-17.564,-12.6707,-12.0332,5.3656,,1.0
22.829,14.6751,2.5132,,,,-18.5469,-9.4986,17.4089,,1.0
,37.2822,,0.1849,0.0979,,,,6.4531,,1.0
,9.4934,2.6894,0.5321,,41.747,,1.9107,,,0.0
31.3875,,,0.3425,,,-27.6233,,,,1.0
,37.1066,,,,-51.9886,,28.2698,,,0.0
,8.0896,2.4662,,0.3148,,-11.1001,3.1060000000000003,,,0.0
28.9269,6.6407,2.5276,0.6944,,2.5945,,4.3081,2.1748,190.054,0.0
,,2.2576,0.4779,0.259,,,,,147.6247,0.0
152.1148,,,,,23.3989,-143.0185,,78.333,322.8603,0.0
81.8705,37.9568,3.9073,,,,,20.7158,0.227,260.36,1.0
,26.8918,3.2888,0.2067,,,41.8274,18.1359,2.5540000000000003,,1.0
,,2.5798,,,,,,7.352,,1.0
,4.6845,2.1979,,0.3354,6.9821,-0.5135,-10.0199,,,0.0
24.5973,,2.48,0.4007,,,,-1.2889,27.6555,,1.0
,10.9602,2.3086,0.7666,0.4152,14.6338,,,,171.08599999999996,0.0
,,2.7853,0.3738,0.2336,,,15.855,,224.009,1.0
,,3.4186,0.1056,,36.945,-70.2825,,,,0.0
27.4363,,2.1818,,0.3257,-11.7396,-11.8573,3.8028,,,0.0
,,,0.5768,0.2951,,,4.7010000000000005,,172.59599999999998,0.0
22.2424,,2.2878,0.634,,,,-11.3251,,263.527,0.0
,,2.7354,0.3443,,-235.6526,,17.4115,,253.3268,0.0
87.306,,3.7907,0.1569,,60.1796,,-13.9172,1.3293,,1.0
126.6356,,,,,91.5666,,,,382.2097,0.0
43.3005,,2.6812,,,,-21.9973,,3.1075,,1.0
47.3034,,,0.2673,,,,,17.2617,,1.0
,,,0.1176,0.063,,-119.837,-55.1651,78.2445,196.326,0.0
,,2.7910000000000004,0.3803,0.2387,-15.8229,-22.8882,16.415,17.5095,,1.0
,,,,,,68.3573,-25.4877,4.0749,,1.0
,,,,0.0798,-83.4604,,20.8837,,291.7109,0.0
15.8889,15.6052,2.2563,0.4171,0.1857,,8.7702,,,84.3773,0.0
,,,,0.3633,0.443,,5.9727,,,0.0
,,,0.3377,0.1848,26.9396,,8.6959,,157.049,1.0
,12.7452,,,0.3233,,,,,,0.0
63.1451,20.0494,2.8555,,0.1332,5.8427,-30.8421,,10.179,,1.0
24.0436,,2.4133,0.4788,0.3185,18.6452,,-6.8352,,,1.0
,,,,0.1765,-12.7252,,,85.7636,,0.0
178.856,,,,,174.53,119.454,-32.9901,85.7578,320.93,0.0
20.1024,12.5616,,0.4789,0.2613,2.3241,,,16.42,,1.0
,8.9576,,0.6256,,-3.2264,14.4882,,60.3018,192.051,1.0
,,,,,17.02,,,,,1.0
18.6657,,2.2529,,0.3101,,,-4.9073,,93.2711,0.0
21.7089,14.8872,,,0.237,,,-10.3151,,158.37,1.0
149.7537,,3.2224,,,216.646,,,,,0.0
46.2193,,,0.2815,,,21.224,-17.2173,,246.867,1.0
53.1946,14.7069,2.8896,0.2424,0.1322,-21.0957,24.2831,7.8871,,,1.0
37.2778,,2.847,,0.1458,,,,,95.0646,1.0
,,3.033,0.2122,,-57.417,84.6189,14.9662,2.039,,1.0
48.0128,11.4549,2.8299,0.3432,0.1723,31.2111,,,14.985,,0.0
,11.6095,,0.434,0.2626,42.8249,,,3.9822,,1.0
20.3931,10.5634,,0.6372,,,,,62.8383,240.301,1.0
,,2.6522,,,,-11.7789,6.5122,,,0.0
,,2.3617,,,1.8765,,-7.2341,46.3891,,0.0
,,3.0364,,0.2,-31.9868,,,8.203,328.44199999999995,1.0
18.1548,10.5822,2.2967,,,1.1567,-6.8206,5.7736,89.6759,,1.0
,24.6663,2.8707,,0.1286,,,,,226.644,1.0
68.0583,50.1781,,0.1079,0.0546,,,,17.081,,1.0
,,3.0164,0.2396,0.1226,,,,,262.5706,0.0
,17.6143,,0.3256,0.1718,45.3996,63.7663,,20.872,,1.0
,12.9583,2.4616,,0.2228,,,,,,1.0
,77.3386,3.7326,,0.0855,377.9719,-180.058,,59.7473,265.2916,0.0
52.7057,,,,,-58.8942,-30.4432,18.615,2.228,282.408,1.0
,22.3498,,0.3265,0.1809,,-39.5396,,74.0676,,0.0
19.8183,,2.1569,,0.4146,1.892,,5.0759,,249.918,1.0
50.7843,17.0186,2.6618,0.2985,,,,8.6514,,,1.0
67.8471,,3.1067,,,,49.6572,,,287.433,1.0
,,2.7509,0.3683,,11.4702,,,68.4468,198.1331,0.0
,11.1515,2.6345,0.4938,0.326,29.1385,,-12.7209,,74.9453,0.0
59.614,,,0.2332,0.1201,,,-9.5965,,,1.0
21.3528,,2.1189,,,,14.5437,,43.607,62.2795,1.0
,,,0.6288,0.3595,,,-6.9408,37.1275,161.666,1.0
,,,,0.4255,,,7.6606,,,1.0
36.755,15.4828,,,,-49.4626,-23.9838,-12.8916,61.492,44.5238,1.0
29.844,,,0.4814,0.2429,40.8255,,,,,1.0
,,,,,,11.6496,-7.4722,,201.0388,0.0
16.2957,,2.5296,0.6223,0.3386,,,9.1627,40.3177,,0.0
53.9172,21.0162,,,,,,12.3158,,243.698,1.0
17.762999999999995,7.0232,2.357,,0.4945,-6.8579,,5.4142,,185.682,0.0
,32.4742,,,0.2152,-181.725,105.242,,,355.992,0.0
90.0067,,3.2060000000000004,0.1904,,50.0513,-25.7003,,,,0.0
23.5463,,,0.4772,,-7.8784,-7.2848,-3.5004,,77.7417,0.0
,,2.5599,0.5565,0.3402,12.7705,12.8172,4.2833,,,1.0
,6.5971,,,,-21.2809,-15.0471,-6.4909,,98.9922,0.0
,10.5252,,,,24.3207,16.6751,,,,0.0
,,3.1413,,0.1593,12.3727,,,,,1.0
,15.9736,,0.3814,0.214,19.0542,27.7684,8.4907,25.4027,,1.0
,,,,0.3192,,-6.7047,5.9809,88.3435,,0.0
,10.7885,2.281,,0.2801,,-8.4051,3.9576,,41.3964,1.0
,,2.5011,0.4227,,-29.7475,,7.0710000000000015,15.629,,1.0
20.9077,,2.3043,,0.4591,20.4434,15.1221,,22.9044,,1.0
,,,,0.1442,-29.2058,,,1.2932,210.841,1.0
,,,0.1791,,,72.7592,,,,1.0
,,2.5646,,0.1609,-11.7473,21.6509,,31.0498,117.6349,0.0
18.5398,,,,0.3826,,,10.8789,35.495,,1.0
,,,0.7904,,,,0.0,,,1.0
,,,0.56,0.3,-21.6466,-19.3165,-10.2306,8.279,195.988,1.0
26.2933,14.7705,2.6817,0.4495,0.2758,11.5895,12.3359,,1.8019,178.595,1.0
,20.8316,,0.1836,,,,10.7784,,,1.0
31.8528,9.1297,,0.5353,,23.8483,,7.1572,40.2082,222.397,0.0
,,,0.3327,,,-31.4075,,,216.158,1.0
18.8261,,,,,,,,15.2885,,0.0
31.7077,,,,0.2484,-21.5419,-13.3741,-5.483,,246.92,0.0
,10.5814,2.779,,,12.329,,-11.5267,63.2577,,0.0
19.9263,16.7442,2.6698,,0.2107,0.3877,,,2.579,,1.0
,13.0496,,,0.3209,-12.824000000000002,5.5116,,77.7958,52.9474,0.0
,44.3228,,,,-285.684,,26.5393,5.174,256.454,0.0
24.1542,17.677,,,0.2503,22.1474,-12.9443,-8.0966,,,1.0
,19.0896,3.0328,,,33.7143,54.904,5.2874,,230.092,1.0
,,2.3979,,,,,,52.269,,1.0
35.8405,16.121,,,0.3077,-36.4636,-17.0654,-12.6419,,,0.0
,40.2437,3.1463,0.1083,,,,-16.3953,,,0.0
203.762,105.282,,,,,-92.8728,,,271.86,0.0
,,,,0.0891,35.6245,,,5.1984,144.375,1.0
49.7083,11.6316,2.8159,0.3963,,-1.7212,19.8425,,74.3395,,0.0
,39.9652,,,0.1255,-2.9172,39.5632,,4.874,,1.0
62.1786,15.7135,3.1726,,0.1327,-111.246,,,2.553,,1.0
,73.2328,,0.1167,,-166.14700000000005,,33.8409,,355.365,0.0
,36.3071,3.5589,,0.1608,,-33.0901,-13.5883,0.151,409.762,1.0
24.7579,11.1376,,0.4861,0.2732,,35.1314,,,,0.0
,,,0.1732,,,,,,303.15,1.0
95.0858,,3.417,0.1746,,-84.1491,78.7495,,3.485,,1.0
,9.2363,2.4639,,,-28.2382,,-6.2851,,,1.0
,17.6772,2.6048,,,,,-14.7494,25.3941,,0.0
,16.0121,3.0663,,,,11.1413,-7.5776,,,1.0
,,,0.2811,0.1462,58.1025,22.7781,,0.0872,,1.0
,31.6833,3.1334,,,-58.1243,,,1.5926,282.915,1.0
,23.4638,2.9671,0.2384,0.1462,-97.5777,49.4937,-19.0775,,,1.0
,16.2578,,0.3532,,,37.9125,,17.671,213.317,1.0
30.0029,13.4299,2.7275,,,,,,,,0.0
,24.9239,3.1106,0.1837,,25.4608,,,2.643,,1.0
103.824,,3.1958,,,,95.6895,14.6144,35.216,164.426,1.0
,,,0.4504,0.2649,,15.1604,-6.7702,1.0147,216.425,1.0
,19.0376,,,,,-29.4839,,,277.29,1.0
83.2569,,3.5134,,,,,17.8453,0.34700000000000003,371.048,1.0
,,,,,,,-32.5168,7.9479,391.875,1.0
30.3926,0.0,,,,,,0.0,0.0,100.169,1.0
,8.5856,,0.4912,0.2632,27.7808,,4.3428,35.674,132.52200000000002,1.0
18.9958,,2.4074,0.5558,,-2.6603,11.7779,10.192,38.043,211.135,1.0
,,,0.7762,0.4618,-13.7724,-2.7908,,,,1.0
,,,,,,,,,,1.0
13.0642,,,,,,5.2943,-9.3984,,,0.0
62.9393,23.0985,3.1787,0.2916,0.1839,,45.992,,,,1.0
,,3.2195,0.2232,,,,,,237.681,1.0
,14.5054,2.4289,0.3464,,-8.242,,,,128.517,1.0
82.258,,,0.159,,38.6357,,,,,1.0
31.1396,,2.7642,,,-53.2459,,,,213.971,1.0
,,2.9906,0.417,0.2488,,12.9545,-8.1346,,62.1829,1.0
125.644,,,,0.1373,,,19.1106,0.768,293.581,1.0
,,,,,,-11.7696,,,,1.0
109.7919,,3.3358,,,,70.3151,,,,0.0
61.2087,14.9003,,,,,-46.3746,14.3684,54.435,,0.0
,16.6586,,,0.1618,-54.7479,,14.6462,,285.249,1.0
,,,0.5306,0.332,,,,5.0091,,0.0
28.2374,,2.372,,,,,-11.7319,,,0.0
121.1233,50.6328,3.4752,0.3504,0.1822,-56.5334,-89.1491,,,368.2216,0.0
33.0585,,2.4371,0.5123,0.2668,-23.0547,1.2975,-8.9894,25.5014,,0.0
44.6503,,2.5051,,0.3203,,53.1155,12.5878,26.3364,,1.0
34.4815,,,0.2407,,,,-11.9559,18.7586,,1.0
22.0215,10.9569,,,,2.5675,19.0496,8.5085,55.6963,70.7783,1.0
43.9478,,,,0.1521,,37.3313,20.218,9.4355,282.022,1.0
28.2471,,,0.4086,0.2058,,,,0.374,,0.0
,9.3686,,,,,4.8925,11.6391,83.7854,,0.0
,,2.7574,,,,,,,,1.0
,45.1453,,,,,,,45.9324,,0.0
,,3.3093,0.1673,,43.8255,,,1.6058,147.6,1.0
,,,0.3912,,27.252,,,69.3228,138.7026,0.0
70.26899999999999,49.4812,3.3280000000000003,0.2193,,-68.5736,,,,314.4814,0.0
83.6193,,2.9829,,0.1062,,-84.0153,28.1627,,16.4205,0.0
,18.1024,,,,,,,,,1.0
,17.6299,,,0.2555,,,,89.6498,,0.0
96.1021,63.9019,,0.1886,0.096,92.0991,65.3617,,,,0.0
,22.099,,,,,26.9417,,,,1.0
41.1069,11.8791,2.7627,,0.3371,-44.9923,-22.7481,,48.1747,,0.0
,,2.7734,0.3589,,,-22.1246,,5.54,119.153,1.0
77.2151,,3.302,0.1222,0.0611,,,,,146.629,0.0
,,3.1654,,0.1554,42.1786,,,,,1.0
36.6834,,3.0529,,0.1598,39.1191,,-14.863,66.6917,,0.0
13.1739,,,0.7819,,,,,,77.5018,1.0
,23.0933,2.7404,0.3145,,,,-18.097,23.9855,,1.0
30.9161,20.5479,2.7164,0.4419,,26.257,28.1435,-16.9085,14.437,,1.0
35.9189,17.2552,2.9557,,0.1489,34.8216,17.8174,,2.7747,164.896,1.0
,,3.071,,,,22.6569,-15.9902,28.6317,90.0006,1.0
46.395,20.7354,2.9941,0.2291,0.1151,-5.4724,,,,204.407,1.0
,,2.5211,,,,,,,,0.0
131.0715,60.9879,,0.1042,,,110.7311,,84.4635,154.8328,0.0
46.2432,,,0.1784,0.0902,,,,8.99,172.386,1.0
,,3.0249,,,13.8944,,,,,0.0
28.0998,18.5689,2.8663,,0.2143,,19.6038,-9.8189,,,1.0
,,,,0.2871,,,,49.511,,1.0
12.976,10.3524,,0.7639,,,,4.0378,0.764,,1.0
,8.8102,,0.4805,0.2526,,,-2.5372,3.198,,1.0
,,,0.4148,0.2088,,-15.5618,,12.7025,,1.0
,,,,0.0602,,87.6518,,21.1214,267.5615,0.0
32.8073,,,0.3104,,11.3528,,,21.233,,0.0
,,,0.3121,,,-37.4271,,,126.2051,0.0
31.6789,,,,,,,,2.1147,,0.0
,,2.9831,0.173,0.0939,,-31.605,,74.2601,103.4153,0.0
47.7138,11.7741,2.9017,,,36.8535,,,,,0.0
91.5247,18.0323,,,,46.9766,92.0575,-12.6335,5.0549,205.349,1.0
,,,0.1398,0.0733,,,-82.5138,67.5281,191.605,0.0
,18.8493,2.4216,,,-19.1632,-17.3796,,,,1.0
,24.5573,,0.2519,0.14400000000000002,-8.191,-3.7856,,,75.9685,1.0
23.921,,2.0663,,,,,0.0,14.407,,1.0
103.641,,,0.1944,0.1031,,57.2744,-14.6201,1.0959,314.057,1.0
65.9296,,3.1081,0.322,,-61.7378,,11.9036,,,1.0
,,,,,18.8399,,4.5087,,,0.0
94.1338,29.9863,3.0077,0.2692,0.1351,22.629,,,3.4297,352.786,1.0
,,,,,11.3876,,12.8626,89.6161,,1.0
52.3415,,3.0953,,,-50.8281,,,2.441,,1.0
,,,0.4148,0.2555,,-66.7009,,,,1.0
59.9876,13.9983,,0.3009,0.1665,62.5592,,-4.3260000000000005,5.4529999999999985,,1.0
,,3.709,0.1446,,,88.06299999999997,,,308.041,1.0
,18.3628,2.8215,0.2624,0.1425,,25.8782,13.037,,,1.0
,32.1462,3.0981,,,,,,,,0.0
,18.4628,3.0304,,,-65.896,34.6759,-10.2942,4.4581,,0.0
22.3842,,,0.3298,,,,11.0567,,,1.0
38.5073,,2.8494,0.2348,0.1195,28.823,17.7287,14.5938,25.519,,1.0
,67.1717,3.1845,,0.1285,,-122.331,55.0747,,,0.0
77.2225,,,,0.1568,68.4064,52.9458,,,303.3640000000001,1.0
36.9855,,,,0.181,,,,3.1203,,1.0
63.3379,,,,0.0904,-7.5021,55.0795,,,,1.0
