0,1,2,3,4,5,6,7,8,9,10
,18.2304,,0.2652,0.1348,49.9003,77.7848,5.7091,4.4339,229.086,1.0
92.5361,17.7426,3.3242,0.1934,0.1064,82.0072,,12.4642,1.4849,269.446,1.0
,,2.6875,0.4004,0.231,-35.8383,15.7637,-12.431,13.0541,146.565,1.0
106.95,,3.6199,0.1982,0.1136,-181.141,,-73.5722,75.59899999999998,428.409,0.0
25.2187,,2.6304,0.4754,0.3173,18.7425,23.5684,,32.3326,172.199,1.0
58.1344,23.1666,3.3556,0.2513,0.1351,36.3407,62.9897,-14.2864,4.935,,1.0
,,2.7368,0.2493,,25.1576,17.9015,,,157.679,1.0
19.6388,,,0.5714,0.2888,25.8192,4.2684,-2.2875,13.0905,,0.0
37.7642,15.3805,2.523,0.4157,0.2507,32.8503,,-7.8263,,,0.0
80.5169,30.6141,3.5137,0.1777,,,73.4846,-8.0222,,309.389,1.0
,20.0348,2.846,0.3735,0.2074,-19.9089,,22.3203,6.1874,377.914,1.0
,10.8098,2.3918,0.499,0.2738,30.5737,23.5748,,1.509,160.52200000000005,1.0
93.5335,,3.2301,0.2219,0.1121,,,13.7118,3.4326,122.7138,0.0
21.6802,6.7937,2.1629,0.7079,0.4089,,12.4697,,65.6793,,1.0
28.6317,21.3242,2.5051,0.4219,0.2141,-19.5453,16.3698,-19.1094,,148.259,1.0
44.218,,2.5717,0.3646,0.1917,-42.1748,-19.0475,17.5626,18.537,168.481,1.0
48.3426,,,0.2199,0.1132,43.944,32.3363,4.1885,0.386,193.943,1.0
20.8989,5.6895,,0.8099,0.6088,15.5585,,-6.1962,31.9848,252.106,1.0
36.4863,21.6622,,0.366,0.1632,,,,50.9886,1.2826,0.0
25.3347,22.0816,2.7616,0.3377,0.1844,-36.7506,10.4672,7.9494,,52.4654,1.0
31.1721,16.9447,2.8089,0.2981,0.1561,33.1836,9.5701,-6.909,,59.6816,1.0
26.6758,,2.3414,,0.2118,41.8265,-18.2081,-5.724,13.928,,1.0
69.1062,,3.0156,0.1495,,-13.777,-23.6209,17.6167,9.783,,1.0
24.0336,0.0001,2.1446,0.7455,0.4122,-0.0001,,15.935,,155.2,1.0
31.6769,19.2556,2.5617,0.3841,0.1962,28.5514,,14.8882,,226.045,1.0
33.3083,18.0903,,0.3984,0.2012,-33.889,-19.2632,-7.1653,,155.877,1.0
15.3363,11.9173,2.4330000000000003,0.6458,0.3819,2.5184,-2.8457,-7.3405,,,1.0
59.4,21.7998,2.9256,0.2326,0.1217,38.95,53.8545,17.232,4.789,168.90200000000004,1.0
30.244,26.4647,2.7589,0.2456,,16.5457,11.6027,-4.8562,28.51,138.822,1.0
,19.6861,2.9647,0.2766,0.1524,38.2563,,16.6767,6.3884,,1.0
40.2526,15.3646,2.8618,0.2529,0.1419,-34.0157,,-10.1782,73.9986,233.5299,0.0
,,2.8007,0.3228,0.1653,-50.3028,-51.4627,9.7256,49.29600000000001,120.156,0.0
55.48,27.1606,3.1826,0.2299,0.1225,43.1016,54.2556,13.7406,,262.181,1.0
67.3393,20.0735,2.8727,0.2373,0.1213,-57.8128,50.1302,4.2402,0.4888,283.35,1.0
38.5541,,2.5391,0.4884,0.2905,,35.2245,-5.088,3.055,179.05700000000004,1.0
77.9433,29.7856,3.5741,0.1797,0.0916,-86.0801,67.6426,-22.1034,5.9725,,1.0
13.1823,,2.2799,0.7822,,13.6919,,,13.1938,196.47,1.0
25.867,16.2597,2.5605,0.3989,0.2352,8.5181,,3.8152,,86.6499,1.0
25.5161,15.2353,2.5472,0.3376,0.1716,,-15.7745,,6.024,,1.0
47.7599,11.7024,2.4314,0.4296,0.2426,-52.3848,-32.5899,8.0892,,213.613,1.0
39.1714,12.3633,2.6355,0.3819,,37.6251,,,,,1.0
,19.0995,2.702,0.3098,,-35.7317,,-16.2932,22.1294,231.842,0.0
24.7546,11.4566,2.6010000000000004,0.4637,0.2544,32.2748,14.9656,-5.1373,20.6302,166.00799999999995,1.0
31.5516,10.9989,2.3259,0.3738,0.2251,-27.8113,-10.7553,-1.169,,186.8069,0.0
101.034,41.5133,3.9779,,0.0418,95.9793,87.0304,8.718,2.9283,244.833,1.0
21.1957,0.0006,,,,0.0,0.0001,,29.6802,239.229,1.0
,10.9584,2.356,0.6872,0.4295,4.0339,,,84.2938,,1.0
33.2691,9.1269,2.6728,0.4437,0.2553,12.3981,19.9081,-5.3204,20.78,180.4168,0.0
44.1319,14.6347,2.6977,,0.1555,-20.9249,4.2475,-5.1369,21.324,165.34400000000005,1.0
,23.8428,3.0974,0.302,0.1594,3.3809,20.865,-6.1055,44.5254,223.448,0.0
,15.7198,2.2467,,0.2521,-10.0117,-17.6082,-15.5937,,93.9143,1.0
51.2755,26.1717,2.9442,0.1675,0.0643,-37.5337,-26.86,17.3136,4.1303,120.635,0.0
65.7116,,,0.1817,0.0939,,59.1527,10.1304,0.32,,1.0
29.9525,16.7684,2.525,0.3522,0.1836,,-21.0671,-9.285,8.402000000000001,160.31,1.0
85.8538,16.1019,,0.4866,0.2971,,98.9232,-14.116,,,1.0
21.7507,12.5149,2.4894,0.5882,0.2899,17.9328,23.4829,,84.9682,220.3298,0.0
76.7307,24.2085,3.037,0.3021,0.1584,12.6502,26.3846,-17.545,,354.3130000000001,1.0
25.3976,,2.357,,0.2527,8.9039,19.7902,,9.2717,89.4441,1.0
30.6386,18.9203,,0.28,0.1645,4.8610000000000015,,-7.4035,,201.604,1.0
26.8655,12.6843,2.5496,0.5529,0.2948,6.6074,18.8457,,49.7552,104.415,1.0
22.0013,12.1864,2.357,0.589,0.3319,22.5121,15.6685,9.0055,52.2402,,1.0
29.719,16.6646,,0.3893,0.2213,-34.3291,-25.141,17.7535,,,1.0
24.9766,15.7262,2.5635,,0.3538,20.7198,25.4249,,2.298,124.449,1.0
25.4375,15.5154,2.8136,0.4101,0.222,0.3544,,,9.8822,102.65,1.0
77.7029,24.7773,3.3432,0.2214,,32.0315,98.5072,,8.624,241.917,1.0
27.7507,7.6265,,0.5969,,19.4086,14.0161,6.1881,15.261,80.8787,1.0
81.0409,26.8651,3.3754,0.2262,0.114,,52.0337,17.7623,2.8681,335.726,1.0
18.155,9.9203,2.3522,0.6889,0.3667,20.7872,11.8396,,16.0923,187.323,1.0
35.1185,,,0.245,0.1428,-6.8607,-10.3173,,,,1.0
33.8423,13.4603,,,0.1959,3.4144,22.9935,,,199.632,1.0
47.7165,18.8286,3.1884,0.2087,0.1111,20.4066,-28.5835,,0.0597,216.992,1.0
22.7386,12.9693,2.6064,0.5446,0.2735,,-16.2333,,,76.8758,1.0
177.368,151.703,3.5091,0.1654,0.0878,-140.203,-151.365,69.8459,0.0993,312.275,0.0
,11.9939,2.1889,0.6861,,,,-8.6522,45.62600000000001,,1.0
48.6294,15.5835,3.0432,0.3324,,35.9226,50.1272,-4.3105,71.1767,140.79,0.0
50.8775,37.0657,3.3718,,,16.743,10.5105,-29.8365,,,0.0
41.87300000000001,11.8226,2.6465,0.4711,0.2454,-25.5295,-62.539,-7.1176,76.8503,234.0699,0.0
17.4934,7.4535,2.2292,0.7906,0.5457,-1.1241,-1.162,4.349,15.087,159.278,0.0
87.7847,22.4011,2.9829,0.2985,0.1586,-89.7125,-44.7121,-8.9452,,368.684,1.0
110.867,40.7858,3.0616,0.2542,0.1297,88.0994,91.5093,32.7225,,326.927,0.0
81.2583,,3.6259,,0.1206,41.0171,-41.4465,-26.1509,0.5417,371.477,1.0
160.416,78.9997,4.3786,0.0535,0.0282,91.0714,50.0022,,86.2535,301.297,0.0
23.848000000000006,8.7197,2.4917,0.6447,,12.9926,,,82.2838,213.7735,0.0
40.2282,14.2514,2.8136,,0.1774,,,-12.745,2.969,181.585,1.0
155.358,19.8502,2.6493,0.3475,0.1805,-86.6674,-189.117,-18.4764,36.245,193.741,1.0
12.855,11.3739,2.1123,0.7259,0.4208,14.9591,-8.3363,-8.7452,4.803,,1.0
,11.9,,0.3822,0.2095,,-35.5266,-9.8157,40.8331,164.8638,0.0
143.3763,30.1811,2.8094,,0.2087,-45.6603,-97.2622,21.9292,77.7655,184.7944,0.0
22.7173,0.0026,2.1446,0.7168,0.4265,0.2148,-5.189,0.0001,5.2051,,1.0
31.2386,16.5869,,0.3489,0.1817,-10.470999999999998,21.1996,-11.6708,9.5808,126.349,1.0
36.4006,,2.3064,0.4346,0.2247,-23.6184,-15.0649,-7.4631,,184.199,1.0
28.5875,19.2228,2.6679,0.3523,0.1966,20.8656,17.858,15.265999999999998,25.702,165.595,1.0
25.2073,12.764,2.3927,0.4413,0.2733,,-16.5419,6.3943,59.5984,146.26,1.0
21.0383,10.204,2.7623,0.5701,,3.8903,27.5413,,9.9481,250.7814,0.0
81.3168,29.5452,3.0731,0.2317,0.1304,-109.3272,57.2042,,15.8253,,0.0
40.5301,18.7265,2.76,0.3475,,29.6745,32.5462,-11.3333,26.9369,132.05100000000002,1.0
31.9252,22.3512,2.7114,,0.1603,34.0372,-13.7053,11.3978,46.58600000000001,168.808,1.0
262.0263,,3.399,,0.0789,,-134.5952,110.0008,62.2396,58.3654,0.0
24.6345,15.3273,,0.3832,0.1939,11.2022,,13.8863,54.418,258.638,1.0
38.2154,15.328,2.7774,0.4524,0.2479,16.4993,25.9978,13.6191,79.44800000000002,219.851,0.0
30.4477,18.5964,2.4216,0.4053,0.2027,,-25.6659,18.5217,36.6265,171.15200000000004,1.0
,30.2609,2.9923,,0.1206,32.2385,43.8606,-18.237,34.246,158.388,1.0
30.4611,19.5954,2.679,0.3288,0.2188,9.1986,24.4328,-14.321,6.7859,,1.0
19.8657,10.773,2.3324,0.5953,0.3326,-8.0461,17.5656,9.9813,17.929000000000006,53.4503,1.0
24.2738,10.2544,,0.5709,0.3591,,20.6702,,84.759,227.16,0.0
,24.7029,2.9559,0.269,0.1444,-37.2035,,14.5532,7.302,292.084,1.0
45.4248,12.9191,2.7514,,0.1538,,7.1662,13.1082,65.8261,244.2702,0.0
16.5961,16.3385,2.6037,,0.3161,6.5438,,5.8007,,50.5259,0.0
25.3754,16.527,2.57,0.428,0.2275,6.4742,17.5153,10.4355,47.3012,46.4068,1.0
,,2.6875,,0.2474,5.3734,,,26.532,216.315,0.0
38.9482,,2.5378,0.3246,,,13.8432,,26.7113,151.616,1.0
12.8703,,2.3811,0.736,0.3805,,,,21.012,,1.0
77.5988,38.494,3.9316,0.1006,0.0505,83.1377,61.3527,,4.774,247.285,1.0
,54.5073,3.193,,,49.8042,54.7333,59.0269,,249.407,0.0
25.2333,7.5107,2.3222,0.6809999999999999,0.3881,,,5.0984,17.1998,137.82399999999998,1.0
30.8715,11.6124,2.2999,,0.2581,29.5552,,6.1713,24.488000000000003,242.783,0.0
24.9261,13.8435,,0.4428,,-14.4403,-11.307,5.0906,7.3195,194.164,1.0
25.7942,18.599,2.959,0.3505,0.1918,1.763,,,3.903,181.89,1.0
20.8078,9.3088,2.6748,0.4992,0.2626,5.2542,-13.4763,6.9704,17.3155,233.0619,0.0
79.8079,23.1663,,0.2126,0.1115,-15.812,,11.8978,1.1324,323.819,1.0
36.709,8.9501,2.7709,0.4924,0.2483,-19.0521,24.3041,-17.0833,52.3632,252.0723,0.0
13.1169,,2.224,0.7761,0.4746,-13.5033,-3.5588,-10.4501,,79.1494,0.0
220.3177,77.3349,4.0902,0.0335,0.0206,,,92.6412,15.9931,45.4067,0.0
27.0699,7.2547,2.4543,0.5766,,27.2396,20.0326,-2.8368,43.2879,212.0619,0.0
,20.7623,3.0722,,0.0868,-5.8288,-36.5977,-13.5705,2.3981,191.056,1.0
20.9457,,,0.715,,-23.865,,-6.1052,,232.29,1.0
12.8863,11.4236,2.2492,0.738,0.369,6.806,11.7301,0.0,61.346,68.3739,1.0
13.0287,10.9544,,0.7571,0.4511,,5.7807,,64.87,182.98,0.0
59.6387,11.1521,2.8839,0.3109,0.1681,12.581,66.6322,10.9432,36.0506,257.8417,0.0
105.264,41.3551,,0.1805,0.0909,-33.9941,78.1311,19.6724,5.8936,328.714,1.0
42.5838,12.0956,2.5126,0.3932,0.2197,,-22.2721,9.0975,2.2868,222.401,1.0
113.5527,23.8733,2.8041,0.3329,0.1885,116.9159,,21.7677,,249.3809,0.0
12.7464,11.5868,2.2613,0.7068,0.4027,15.4984,,-6.5841,69.4336,,1.0
144.18,67.3286,3.6516,0.1187,0.0608,,-110.0,45.927,65.4676,384.24300000000005,0.0
38.3285,18.183,2.842,0.2532,0.1388,-39.1088,-26.7741,12.6358,13.576,,1.0
87.4843,25.5134,3.5567,0.1834,0.0939,59.1418,97.7039,-2.8502,2.72,149.034,1.0
,7.2266,,0.7616,,4.0452,-11.4259,5.2307,4.075,186.949,1.0
,14.6156,2.525,,0.2642,-29.2965,-22.5492,-3.69,39.295,,1.0
31.4932,17.9121,,0.3122,0.1649,,19.6037,12.8331,19.0525,206.032,1.0
25.9206,,2.9413,,0.2181,29.7237,25.549,14.6637,1.567,159.673,1.0
12.863,11.419,2.0434,0.733,,15.1002,-7.4255,,,223.366,1.0
24.4287,14.7729,2.5484,0.396,0.2419,8.0372,15.2399,8.4919,12.329,218.88,0.0
,12.3864,2.7131,,0.1926,42.1548,14.3274,,5.0435,207.784,1.0
20.5012,16.254,2.4249,,,-23.6191,-14.3202,-9.2264,5.932,159.226,1.0
122.853,31.2607,,0.3523,,-136.097,95.9939,27.3944,7.5012,,0.0
31.1823,14.847,2.3149,0.4697,0.2542,-28.483,-24.1133,7.8002,,107.931,1.0
87.5887,31.0013,3.1202,0.2214,,-29.6565,-93.1094,-10.384,,138.826,0.0
101.338,,3.4092,0.1341,0.0684,64.3809,,,71.7654,202.856,0.0
61.7893,52.2988,3.0199,0.17,,40.8038,-21.9021,,20.5574,154.871,0.0
,20.083,3.3138,0.1947,,,-24.1587,-9.3986,6.782,199.855,1.0
56.8961,16.6032,2.9786,0.2437,0.1234,-13.4388,50.8119,12.2418,1.38,248.061,1.0
21.8698,,,0.3628,0.1878,,-9.1789,-13.1932,65.514,,1.0
13.1689,10.9001,2.1658,0.7713,0.4061,14.7516,-2.8969,-11.8002,11.1276,123.58,0.0
22.7179,10.2397,2.1644,0.5342,0.2774,,-17.6508,10.3193,6.09,,1.0
18.287,,,0.5846,0.318,22.7385,10.3028,-4.2936,46.7955,225.26,0.0
26.9291,16.4709,2.7597,0.3791,0.213,8.8077,,8.8907,13.461,218.723,1.0
36.3001,,,,0.2387,44.1898,22.3053,13.989,,134.061,1.0
73.9743,21.9254,2.8199,0.489,0.246,76.2625,51.5217,,,284.793,1.0
31.0413,19.4515,2.5514,0.3567,0.1868,28.9086,21.7073,-11.5324,,158.619,1.0
25.8419,18.5717,2.6304,0.377,0.1932,25.4122,17.9303,5.4656,1.8424,,1.0
21.435,15.6274,,0.3987,0.211,27.5445,6.9507,-7.6974,,177.38299999999995,1.0
49.7,12.3963,2.9297,0.2787,0.1452,-11.453,21.1802,-6.0053,47.2621,162.401,0.0
44.7031,17.1327,2.7356,0.2592,0.1406,40.896,34.1904,,4.2607,,1.0
87.5476,,,0.151,0.0798,53.2952,79.9757,-8.7483,,249.389,1.0
,52.1971,3.2688,0.2908,0.121,-76.2126,,49.9585,23.0198,256.3267,0.0
24.593000000000004,17.4341,2.5004,,0.1754,19.8232,11.1578,14.6176,40.433,132.548,1.0
,13.5539,2.3375,0.5057,0.2736,-17.564,-12.6707,-12.0332,,,1.0
22.829,14.6751,2.5132,0.5368,0.3328,-4.5055,-18.5469,,17.4089,98.3364,1.0
,37.2822,,0.1849,0.0979,-50.5435,50.6607,-23.7846,6.4531,309.49,1.0
28.4015,9.4934,2.6894,,0.2921,41.747,11.4296,1.9107,34.9012,204.7034,0.0
31.3875,19.8846,2.5587,0.3425,0.1975,-14.8853,-27.6233,,33.6933,,1.0
,37.1066,2.8319,,0.2275,,-94.9263,28.2698,,149.554,0.0
8.2304,8.0896,2.4662,0.6341,0.3148,-35.35800000000001,-11.1001,3.1060000000000003,42.9222,148.2906,0.0
28.9269,6.6407,2.5276,0.6944,0.3487,2.5945,21.9502,4.3081,2.1748,190.054,0.0
,12.4274,2.2576,0.4779,0.259,-1.5413,-9.9437,-9.6697,,147.6247,0.0
152.1148,111.9084,4.2757,0.0501,0.0478,23.3989,,,78.333,322.8603,0.0
81.8705,37.9568,,0.1015,,-65.4696,71.1468,,,260.36,1.0
87.9511,26.8918,3.2888,0.2067,0.1124,-101.6,41.8274,18.1359,2.5540000000000003,355.949,1.0
32.3989,16.4734,2.5798,0.4079,,24.995,30.3294,12.8753,7.352,190.318,1.0
,4.6845,2.1979,0.6890000000000001,0.3354,,-0.5135,-10.0199,,56.1688,0.0
,,2.48,,0.2103,-16.1917,,-1.2889,27.6555,168.025,1.0
13.1233,10.9602,2.3086,0.7666,0.4152,14.6338,,-11.6362,22.962,171.08599999999996,0.0
50.7177,16.2483,2.7853,0.3738,0.2336,40.2145,46.0921,15.855,7.6056,224.009,1.0
128.22899999999998,,,0.1056,0.0543,36.945,,24.5933,80.2086,175.292,0.0
27.4363,,,,0.3257,-11.7396,-11.8573,3.8028,63.7379,221.821,0.0
18.0124,10.6746,2.5694,,0.2951,,-9.215,4.7010000000000005,,,0.0
22.2424,9.5742,2.2878,,0.3737,-21.8203,,-11.3251,60.172,263.527,0.0
168.9167,,2.7354,0.3443,0.1691,-235.6526,156.3105,,,253.3268,0.0
,32.0081,,0.1569,,60.1796,79.2416,-13.9172,1.3293,294.466,1.0
126.6356,66.5995,,0.0953,0.068,91.5666,,,61.4309,382.2097,0.0
,17.4843,2.6812,,,-13.7499,-21.9973,15.5144,3.1075,193.811,1.0
,16.5317,3.0398,0.2673,0.1382,48.5697,26.467,,,169.89700000000005,1.0
238.111,,3.5115,0.1176,0.063,-228.885,,-55.1651,78.2445,196.326,0.0
,18.5031,,,0.2387,-15.8229,-22.8882,16.415,17.5095,135.167,1.0
,36.3469,,0.1674,0.0908,-66.825,68.3573,-25.4877,4.0749,,1.0
53.51600000000001,41.2753,,0.1893,0.0798,-83.4604,29.9985,,13.2588,291.7109,0.0
15.8889,15.6052,2.2563,0.4171,0.1857,,,-7.8168,11.9012,,0.0
20.7277,7.2135,2.1255,0.6891,,0.443,,,89.538,159.55100000000004,0.0
35.3852,18.0039,2.9279,0.3377,0.1848,,,8.6959,7.802,157.049,1.0
24.3394,12.7452,,0.5105,0.3233,9.8966,13.646,,51.276,232.795,0.0
63.1451,20.0494,2.8555,0.2301,0.1332,5.8427,-30.8421,9.1234,10.179,222.1,1.0
,16.4912,2.4133,0.4788,0.3185,18.6452,17.5771,-6.8352,39.472,43.9697,1.0
24.0385,14.1255,2.9082,0.3231,0.1765,,-22.5138,,85.7636,267.4286,0.0
178.856,,3.5877,,0.1009,174.53,119.454,-32.9901,85.7578,,0.0
,,,0.4789,0.2613,,,-9.9981,16.42,209.194,1.0
21.1752,8.9576,2.29,,0.3872,-3.2264,14.4882,10.4339,60.3018,192.051,1.0
39.5097,18.4043,2.6294,0.4038,0.2148,17.02,32.6702,,3.056,213.216,1.0
18.6657,10.268,2.2529,0.5866,0.3101,,,-4.9073,71.559,93.2711,0.0
,14.8872,,0.4709,0.237,-24.4015,-7.3236,-10.3151,3.465,158.37,1.0
149.7537,37.3156,3.2224,0.1757,0.0988,216.646,-115.0507,23.1994,58.5112,153.4977,0.0
46.2193,17.5535,2.8968,0.2815,0.1592,30.6214,21.224,,,246.867,1.0
53.1946,14.7069,2.8896,0.2424,0.1322,-21.0957,24.2831,7.8871,,219.142,1.0
37.2778,22.6126,2.847,0.2432,0.1458,17.5744,8.2563,,8.195,95.0646,1.0
90.5299,17.8721,3.033,,,,84.6189,14.9662,2.039,272.038,1.0
48.0128,11.4549,2.8299,0.3432,0.1723,31.2111,,-7.3894,14.985,224.053,0.0
,,2.608,0.434,0.2626,42.8249,40.0821,7.7336,3.9822,173.18400000000003,1.0
20.3931,10.5634,,0.6372,0.3651,,-19.1059,-11.41,62.8383,240.301,1.0
32.0214,13.4047,2.6522,0.3452,,-28.5927,-11.7789,6.5122,58.969,159.744,0.0
16.9746,11.0417,2.3617,0.613,0.3674,1.8765,-6.3249,-7.2341,,118.254,0.0
62.1402,,,0.3384,0.2,-31.9868,44.595,11.812,,,1.0
,10.5822,2.2967,0.5758,0.3106,,-6.8206,5.7736,89.6759,,1.0
,24.6663,2.8707,0.2397,,-18.4173,-35.6601,-9.656,0.8170000000000001,226.644,1.0
68.0583,50.1781,,0.1079,0.0546,30.1727,,,17.081,230.109,1.0
84.0407,16.6481,3.0164,0.2396,0.1226,-97.1136,59.2023,-17.7659,,262.5706,0.0
63.6676,,,0.3256,0.1718,45.3996,,,,122.622,1.0
31.3015,12.9583,,,0.2228,39.4292,16.4468,-6.6409,7.922999999999999,220.319,1.0
194.1337,,3.7326,,,377.9719,-180.058,,59.7473,265.2916,0.0
52.7057,20.4083,2.6469,0.4374,0.2785,-58.8942,-30.4432,18.615,2.228,282.408,1.0
34.0847,,2.6191,0.3265,0.1809,,-39.5396,-14.1016,74.0676,81.3918,0.0
19.8183,7.3691,,,0.4146,1.892,-8.4532,5.0759,17.8692,249.918,1.0
50.7843,,2.6618,0.2985,0.1558,46.0079,39.3826,8.6514,,204.054,1.0
67.8471,23.3169,3.1067,,,91.1437,49.6572,15.9699,0.8502,,1.0
36.9119,19.53,2.7509,0.3683,0.1812,,5.7815,8.5926,68.4468,198.1331,0.0
36.779,,,0.4938,0.326,29.1385,22.4575,-12.7209,,74.9453,0.0
59.614,26.6286,2.9312,0.2332,0.1201,-15.5518,-38.6218,-9.5965,,271.119,1.0
,6.7475,2.1189,,0.4449,21.4343,14.5437,,43.607,,1.0
15.4509,11.8074,2.4757,0.6288,0.3595,4.1191,-5.2152,-6.9408,37.1275,161.666,1.0
19.2878,10.5686,2.5126,0.7035,0.4255,-5.6003,12.5531,7.6606,58.7634,106.324,1.0
36.755,15.4828,2.5231,0.3538,0.1784,-49.4626,,,61.492,44.5238,1.0
29.844,10.0809,2.3589,0.4814,0.2429,40.8255,-13.1345,,29.43,48.8985,1.0
37.9472,,,0.4723,,33.0542,11.6496,-7.4722,,201.0388,0.0
,9.4793,,0.6223,,0.262,-9.6089,9.1627,40.3177,112.2304,0.0
53.9172,21.0162,3.1784,,,,,,0.6112,243.698,1.0
17.762999999999995,7.0232,2.357,0.8571,0.4945,-6.8579,8.3954,5.4142,,,0.0
157.958,32.4742,2.8055,0.4194,0.2152,-181.725,105.242,13.4224,7.769,355.992,0.0
90.0067,18.334,3.2060000000000004,,0.0914,50.0513,-25.7003,12.6015,51.0427,,0.0
,,2.6309,0.4772,0.2538,-7.8784,-7.2848,-3.5004,52.9529,,0.0
22.0999,13.2785,2.5599,0.5565,0.3402,12.7705,,4.2833,17.6539,171.03599999999997,1.0
,6.5971,2.1746,0.7291,0.4582,-21.2809,-15.0471,-6.4909,74.508,98.9922,0.0
22.8388,10.5252,2.643,0.5893,,24.3207,,11.8976,2.1032,114.393,0.0
41.4003,17.0668,3.1413,0.2867,0.1593,12.3727,,,8.728,179.317,1.0
29.4909,15.9736,2.3729,0.3814,0.214,19.0542,27.7684,8.4907,25.4027,,1.0
18.6083,,2.248,0.5932,0.3192,0.986,-6.7047,5.9809,,42.7209,0.0
17.9156,,2.281,0.555,0.2801,-23.9422,-8.4051,3.9576,,41.3964,1.0
,12.5763,2.5011,0.4227,0.2256,,-15.6858,7.0710000000000015,15.629,208.052,1.0
20.9077,6.7751,2.3043,0.7643,0.4591,20.4434,15.1221,-6.0243,,109.935,1.0
46.4868,,3.0158,0.2816,0.1442,-29.2058,-23.9961,-5.672999999999999,1.2932,210.841,1.0
,38.3607,3.805,0.1791,0.0972,-5.1982,72.7592,23.6211,3.104,354.787,1.0
21.9136,,,0.301,0.1609,-11.7473,21.6509,,31.0498,117.6349,0.0
,14.3516,2.4487,0.5479999999999999,0.3826,-0.96,-3.8804,10.8789,35.495,,1.0
22.5702,0.0,,0.7904,0.4021,5.3609,-15.2145,0.0,80.3449,210.833,1.0
21.5836,11.0068,2.2430000000000003,0.56,0.3,-21.6466,,-10.2306,,195.988,1.0
26.2933,,2.6817,0.4495,,11.5895,12.3359,-11.0771,1.8019,178.595,1.0
,20.8316,,0.1836,0.0971,55.2405,63.7642,10.7784,1.4439,211.147,1.0
,9.1297,2.6535,,0.3932,23.8483,10.1555,,40.2082,222.397,0.0
45.845,13.7549,2.7135,0.3327,,,-31.4075,-6.6655,,216.158,1.0
18.8261,14.197,2.6298,,0.2616,20.4205,,10.0302,15.2885,146.46200000000005,0.0
,,2.5804,0.4205,,-21.5419,,-5.483,47.502,,0.0
,10.5814,2.779,,0.2925,12.329,,-11.5267,63.2577,238.9934,0.0
,16.7442,2.6698,0.4171,0.2107,0.3877,-8.6963,,2.579,187.392,1.0
23.8885,,2.6324,,,-12.824000000000002,5.5116,-7.6537,77.7958,52.9474,0.0
257.528,44.3228,2.8808,0.4566,,-285.684,,26.5393,5.174,256.454,0.0
,,2.5629,0.4049,,,-12.9443,-8.0966,56.148,73.9966,1.0
52.5569,,,,0.1655,33.7143,54.904,5.2874,2.29,230.092,1.0
,,2.3979,,0.242,-33.8101,,-9.8047,52.269,,1.0
