0,1,2,3,4,5,6,7,8,9,10
26.6758,10.1784,2.3414,,,41.8265,-18.2081,-5.724,13.928,,1.0
69.1062,26.4615,3.0156,0.1495,,-13.777,-23.6209,17.6167,9.783,172.123,1.0
24.0336,,2.1446,0.7455,0.4122,-0.0001,-0.0001,15.935,,155.2,1.0
31.6769,19.2556,2.5617,,0.1962,28.5514,,,64.622,,1.0
33.3083,18.0903,2.3997,0.3984,0.2012,-33.889,-19.2632,-7.1653,32.826,,1.0
15.3363,,2.4330000000000003,0.6458,0.3819,,-2.8457,,,,1.0
,21.7998,2.9256,0.2326,0.1217,38.95,,17.232,4.789,,1.0
30.244,,2.7589,0.2456,0.1298,16.5457,11.6027,-4.8562,28.51,138.822,1.0
39.45,19.6861,2.9647,0.2766,0.1524,38.2563,9.3382,16.6767,6.3884,194.697,1.0
40.2526,,2.8618,0.2529,0.1419,-34.0157,16.8333,-10.1782,73.9986,,0.0
74.2579,21.0418,2.8007,,,-50.3028,-51.4627,,49.29600000000001,,0.0
,27.1606,3.1826,0.2299,0.1225,43.1016,,13.7406,,262.181,1.0
67.3393,20.0735,2.8727,,0.1213,-57.8128,50.1302,,0.4888,,1.0
38.5541,12.5228,2.5391,,0.2905,,,-5.088,3.055,,1.0
,,3.5741,0.1797,,,67.6426,-22.1034,,,1.0
13.1823,10.6003,,0.7822,0.4646,13.6919,,11.0363,,,1.0
25.867,,2.5605,0.3989,0.2352,8.5181,10.8968,3.8152,3.665,86.6499,1.0
25.5161,15.2353,,0.3376,,-6.0177,-15.7745,5.9165,6.024,,1.0
,,2.4314,0.4296,0.2426,-52.3848,,,,213.613,1.0
39.1714,12.3633,2.6355,,0.2164,37.6251,-22.3594,,,224.489,1.0
,,,0.3098,0.1698,-35.7317,-40.116,-16.2932,22.1294,,0.0
24.7546,11.4566,2.6010000000000004,,,32.2748,14.9656,-5.1373,20.6302,,1.0
31.5516,,2.3259,0.3738,0.2251,-27.8113,,,57.633,186.8069,0.0
101.034,41.5133,3.9779,,,,87.0304,,2.9283,244.833,1.0
21.1957,,2.1319,0.7749,,0.0,0.0001,-8.8692,,239.229,1.0
16.0964,10.9584,,0.6872,0.4295,4.0339,-4.5897,,84.2938,221.189,1.0
33.2691,9.1269,2.6728,,0.2553,12.3981,19.9081,-5.3204,20.78,180.4168,0.0
,14.6347,,0.2869,0.1555,-20.9249,,,,,1.0
31.7953,23.8428,3.0974,0.302,0.1594,,,-6.1055,44.5254,,0.0
25.6327,,2.2467,0.4533,0.2521,-10.0117,-17.6082,-15.5937,0.5897,,1.0
51.2755,26.1717,,0.1675,0.0643,,,,,120.635,0.0
,,3.2163,,,,59.1527,,0.32,193.564,1.0
29.9525,16.7684,2.525,0.3522,0.1836,2.8502,-21.0671,-9.285,,160.31,1.0
,16.1019,2.6117,0.4866,,41.2975,,-14.116,15.77,205.124,1.0
21.7507,12.5149,,0.5882,0.2899,17.9328,23.4829,-8.4085,84.9682,,0.0
76.7307,,3.037,0.3021,,,26.3846,-17.545,3.4360000000000004,354.3130000000001,1.0
25.3976,,,0.4967,0.2527,8.9039,19.7902,4.4057,,89.4441,1.0
30.6386,18.9203,2.7404,,,4.8610000000000015,,-7.4035,,,1.0
26.8655,,,,,6.6074,18.8457,,,104.415,1.0
,,2.357,0.589,0.3319,22.5121,15.6685,9.0055,,98.7123,1.0
29.719,16.6646,2.5031,,0.2213,-34.3291,-25.141,17.7535,4.549,204.247,1.0
24.9766,15.7262,,0.5219,0.3538,20.7198,25.4249,14.3234,2.298,124.449,1.0
25.4375,,2.8136,0.4101,0.222,0.3544,10.0621,,,102.65,1.0
,24.7773,,,,32.0315,98.5072,-7.858,,,1.0
,7.6265,2.281,0.5969,0.3115,,14.0161,6.1881,15.261,80.8787,1.0
81.0409,26.8651,,0.2262,0.114,,52.0337,,,335.726,1.0
,9.9203,2.3522,0.6889,,,,-6.7104,16.0923,,1.0
,25.9444,3.1561,0.245,0.1428,,-10.3173,9.6784,,57.7733,1.0
33.8423,13.4603,2.7631,0.3624,0.1959,3.4144,,-10.8519,14.9219,,1.0
47.7165,18.8286,,,0.1111,20.4066,-28.5835,14.0365,0.0597,,1.0
,12.9693,2.6064,0.5446,,-5.0726,,6.2894,58.6846,76.8758,1.0
177.368,,,0.1654,,-140.203,,,0.0993,,0.0
12.4763,,2.1889,0.6861,0.3592,16.4756,-10.0179,,45.62600000000001,,1.0
48.6294,15.5835,,0.3324,,35.9226,50.1272,-4.3105,71.1767,140.79,0.0
,37.0657,3.3718,0.1324,,16.743,10.5105,-29.8365,45.4303,,0.0
41.87300000000001,11.8226,2.6465,0.4711,,-25.5295,-62.539,-7.1176,,234.0699,0.0
17.4934,7.4535,,0.7906,0.5457,-1.1241,-1.162,4.349,15.087,159.278,0.0
87.7847,,2.9829,0.2985,0.1586,,-44.7121,-8.9452,,,1.0
110.867,,3.0616,0.2542,0.1297,88.0994,,32.7225,21.8577,,0.0
,35.44,3.6259,0.2305,,,,-26.1509,0.5417,371.477,1.0
160.416,78.9997,4.3786,,0.0282,91.0714,,-23.5411,86.2535,301.297,0.0
23.848000000000006,,2.4917,0.6447,0.3936,12.9926,,6.8973,82.2838,213.7735,0.0
40.2282,14.2514,2.8136,,,-27.9393,-19.3772,-12.745,2.969,,1.0
155.358,,2.6493,0.3475,0.1805,,-189.117,-18.4764,36.245,193.741,1.0
,11.3739,,0.7259,,14.9591,-8.3363,-8.7452,,202.092,1.0
32.6685,11.9,2.844,0.3822,,-21.707,,,,,0.0
143.3763,30.1811,2.8094,0.3758,,-45.6603,-97.2622,21.9292,77.7655,,0.0
,0.0026,2.1446,0.7168,0.4265,,,,5.2051,286.396,1.0
31.2386,16.5869,2.6826,0.3489,0.1817,-10.470999999999998,21.1996,-11.6708,9.5808,126.349,1.0
36.4006,10.9088,2.3064,0.4346,0.2247,-23.6184,-15.0649,-7.4631,,,1.0
28.5875,19.2228,2.6679,0.3523,0.1966,,17.858,15.265999999999998,25.702,165.595,1.0
25.2073,,2.3927,0.4413,0.2733,,-16.5419,6.3943,59.5984,146.26,1.0
21.0383,10.204,2.7623,0.5701,,3.8903,27.5413,-9.9291,9.9481,,0.0
,29.5452,3.0731,,0.1304,-109.3272,57.2042,36.8897,15.8253,315.2557,0.0
40.5301,18.7265,,0.3475,0.192,29.6745,32.5462,,,132.05100000000002,1.0
31.9252,22.3512,2.7114,0.3032,0.1603,34.0372,-13.7053,11.3978,,168.808,1.0
,131.227,3.399,0.0992,,365.6528,,110.0008,62.2396,58.3654,0.0
,15.3273,2.3304,0.3832,0.1939,11.2022,11.5547,,54.418,258.638,1.0
38.2154,15.328,,0.4524,0.2479,,25.9978,13.6191,79.44800000000002,219.851,0.0
30.4477,,2.4216,,0.2027,24.8575,-25.6659,18.5217,,171.15200000000004,1.0
55.0816,30.2609,2.9923,,0.1206,32.2385,43.8606,-18.237,34.246,158.388,1.0
30.4611,19.5954,2.679,0.3288,0.2188,9.1986,24.4328,-14.321,,,1.0
19.8657,10.773,,0.5953,0.3326,,17.5656,9.9813,17.929000000000006,53.4503,1.0
24.2738,,2.4338,0.5709,0.3591,3.5958,20.6702,,84.759,227.16,0.0
68.4298,24.7029,2.9559,,0.1444,,,14.5532,7.302,292.084,1.0
,12.9191,2.7514,0.2972,0.1538,,7.1662,13.1082,65.8261,,0.0
16.5961,,,0.6613,0.3161,6.5438,-2.4244,,49.9948,50.5259,0.0
25.3754,,2.57,0.428,0.2275,6.4742,,10.4355,,46.4068,1.0
,,2.6875,0.3696,0.2474,5.3734,,14.783,26.532,216.315,0.0
,,2.5378,,0.1754,,13.8432,12.8962,26.7113,,1.0
12.8703,11.4444,2.3811,,0.3805,-15.0946,5.3032,11.6208,21.012,204.037,1.0
77.5988,,,,0.0505,,61.3527,29.8495,4.774,,1.0
64.5419,54.5073,3.193,,0.1055,49.8042,54.7333,59.0269,31.4631,,0.0
25.2333,,2.3222,0.6809999999999999,,-13.008,11.1798,5.0984,17.1998,137.82399999999998,1.0
30.8715,11.6124,2.2999,0.4762,0.2581,29.5552,,6.1713,,242.783,0.0
24.9261,13.8435,2.5384,0.4428,0.2619,-14.4403,-11.307,5.0906,7.3195,194.164,1.0
25.7942,,,0.3505,0.1918,1.763,,8.7311,3.903,,1.0
,9.3088,2.6748,0.4992,0.2626,5.2542,,6.9704,17.3155,233.0619,0.0
79.8079,23.1663,3.3959,0.2126,,,72.6058,11.8978,1.1324,,1.0
36.709,,,0.4924,,,24.3041,-17.0833,,,0.0
13.1169,10.6358,,,0.4746,-13.5033,-3.5588,-10.4501,50.258,,0.0
220.3177,77.3349,4.0902,,,180.8181,165.5819,,15.9931,45.4067,0.0
27.0699,7.2547,2.4543,0.5766,0.3493,,20.0326,-2.8368,43.2879,,0.0
,20.7623,,0.1727,,-5.8288,,-13.5705,,191.056,1.0
20.9457,7.0962,2.0149,0.715,0.3720000000000001,-23.865,,-6.1052,48.809,,1.0
12.8863,11.4236,2.2492,0.738,0.369,,11.7301,0.0,61.346,,1.0
13.0287,,,0.7571,0.4511,-14.0985,5.7807,-10.1748,64.87,,0.0
59.6387,11.1521,2.8839,0.3109,0.1681,,,,36.0506,257.8417,0.0
,41.3551,3.6546,0.1805,0.0909,-33.9941,78.1311,,5.8936,328.714,1.0
,12.0956,2.5126,,0.2197,,-22.2721,9.0975,,222.401,1.0
113.5527,23.8733,2.8041,0.3329,,116.9159,,21.7677,26.0409,249.3809,0.0
,11.5868,2.2613,0.7068,,,-9.2905,-6.5841,69.4336,,1.0
144.18,67.3286,3.6516,0.1187,,-133.19799999999998,,,65.4676,384.24300000000005,0.0
38.3285,18.183,2.842,0.2532,,,-26.7741,12.6358,,,1.0
87.4843,25.5134,,,0.0939,59.1418,,,2.72,149.034,1.0
,7.2266,2.1477,0.7616,0.3879,4.0452,-11.4259,,4.075,186.949,1.0
27.0149,14.6156,2.525,,0.2642,-29.2965,-22.5492,-3.69,39.295,26.1913,1.0
,,,0.3122,0.1649,-30.576,,12.8331,,206.032,1.0
,17.5262,2.9413,0.4293,,,,,1.567,159.673,1.0
12.863,11.419,2.0434,0.733,0.4027,15.1002,-7.4255,10.8121,17.031,223.366,1.0
24.4287,,,0.396,0.2419,,15.2399,8.4919,12.329,218.88,0.0
,,2.7131,0.3562,0.1926,42.1548,14.3274,-10.6237,,207.784,1.0
20.5012,,2.4249,,0.25,-23.6191,,,5.932,159.226,1.0
122.853,,2.7774,0.3523,,-136.097,95.9939,27.3944,7.5012,287.3040000000001,0.0
31.1823,14.847,2.3149,,0.2542,,,7.8002,22.9229,107.931,1.0
87.5887,31.0013,3.1202,0.2214,0.1171,,-93.1094,-10.384,,,0.0
101.338,,,0.1341,0.0684,64.3809,99.5084,-20.0124,71.7654,202.856,0.0
61.7893,52.2988,3.0199,0.17,0.0931,40.8038,,45.7955,,154.871,0.0
58.7871,20.083,,,,32.3985,-24.1587,-9.3986,,199.855,1.0
56.8961,16.6032,2.9786,,0.1234,-13.4388,50.8119,12.2418,1.38,248.061,1.0
,18.1692,2.4935,0.3628,0.1878,10.774,,-13.1932,65.514,,1.0
13.1689,10.9001,2.1658,0.7713,0.4061,14.7516,,-11.8002,11.1276,123.58,0.0
22.7179,10.2397,2.1644,0.5342,0.2774,,,10.3193,6.09,124.185,1.0
18.287,10.4671,2.4346,0.5846,,22.7385,,-4.2936,46.7955,225.26,0.0
26.9291,16.4709,2.7597,0.3791,0.213,,-19.6155,,13.461,218.723,1.0
,17.3016,,0.3931,0.2387,,,13.989,0.2726,,1.0
73.9743,21.9254,2.8199,0.489,,76.2625,51.5217,-11.3532,,284.793,1.0
31.0413,19.4515,2.5514,0.3567,0.1868,28.9086,21.7073,-11.5324,14.111,158.619,1.0
,,,0.377,0.1932,,,5.4656,1.8424,145.416,1.0
21.435,15.6274,,,0.211,27.5445,6.9507,,19.691,177.38299999999995,1.0
49.7,12.3963,2.9297,,,-11.453,,-6.0053,47.2621,,0.0
44.7031,17.1327,,,0.1406,,34.1904,12.0711,4.2607,178.77200000000005,1.0
,30.4948,,0.151,0.0798,53.2952,79.9757,-8.7483,3.789,249.389,1.0
134.088,52.1971,3.2688,0.2908,,-76.2126,-105.2808,49.9585,23.0198,256.3267,0.0
24.593000000000004,,,0.3349,0.1754,19.8232,,,,,1.0
24.97,,2.3375,0.5057,0.2736,-17.564,-12.6707,-12.0332,,,1.0
,14.6751,2.5132,0.5368,,,-18.5469,,17.4089,,1.0
95.6728,,3.1895,0.1849,0.0979,-50.5435,50.6607,,6.4531,309.49,1.0
28.4015,9.4934,2.6894,0.5321,,41.747,11.4296,1.9107,,204.7034,0.0
,19.8846,2.5587,,,-14.8853,,2.6469,33.6933,,1.0
93.3967,37.1066,2.8319,0.3549,0.2275,-51.9886,-94.9263,28.2698,,149.554,0.0
8.2304,,2.4662,0.6341,0.3148,-35.35800000000001,,3.1060000000000003,42.9222,,0.0
,,,,0.3487,,21.9502,4.3081,,190.054,0.0
,12.4274,2.2576,0.4779,,-1.5413,,-9.6697,,147.6247,0.0
152.1148,111.9084,4.2757,0.0501,0.0478,23.3989,-143.0185,104.2935,78.333,322.8603,0.0
,,3.9073,0.1015,0.0537,-65.4696,71.1468,,0.227,260.36,1.0
87.9511,26.8918,3.2888,0.2067,,-101.6,41.8274,18.1359,2.5540000000000003,,1.0
32.3989,,2.5798,0.4079,,24.995,30.3294,12.8753,7.352,190.318,1.0
11.9346,4.6845,,0.6890000000000001,0.3354,,-0.5135,-10.0199,61.0924,56.1688,0.0
24.5973,,2.48,0.4007,,-16.1917,-9.2247,,27.6555,168.025,1.0
,10.9602,,0.7666,,14.6338,,-11.6362,22.962,171.08599999999996,0.0
,16.2483,,,,40.2145,,15.855,7.6056,224.009,1.0
,46.1107,,0.1056,0.0543,36.945,-70.2825,,,,0.0
27.4363,6.9876,,,,-11.7396,,3.8028,63.7379,221.821,0.0
,,,0.5768,0.2951,-23.3968,-9.215,,52.463,172.59599999999998,0.0
22.2424,,,0.634,,-21.8203,-19.1496,-11.3251,60.172,263.527,0.0
,24.1899,2.7354,,,-235.6526,156.3105,17.4115,,253.3268,0.0
87.306,,,0.1569,0.0833,60.1796,79.2416,-13.9172,1.3293,294.466,1.0
126.6356,66.5995,,0.0953,0.068,91.5666,110.1543,-52.028,61.4309,382.2097,0.0
43.3005,17.4843,,0.2521,,-13.7499,,15.5144,,193.811,1.0
47.3034,16.5317,,0.2673,,,,,,,1.0
238.111,88.7285,3.5115,,,-228.885,-119.837,-55.1651,,196.326,0.0
32.4023,18.5031,2.7910000000000004,,0.2387,-15.8229,-22.8882,16.415,17.5095,,1.0
85.6354,36.3469,3.6848,0.1674,0.0908,-66.825,,-25.4877,4.0749,353.088,1.0
53.51600000000001,41.2753,3.0598,0.1893,,,29.9985,,,,0.0
15.8889,,2.2563,0.4171,0.1857,33.8165,8.7702,-7.8168,11.9012,84.3773,0.0
,7.2135,2.1255,0.6891,0.3633,0.443,,,,159.55100000000004,0.0
35.3852,18.0039,2.9279,0.3377,0.1848,,26.6055,8.6959,7.802,157.049,1.0
,12.7452,,0.5105,0.3233,9.8966,13.646,-3.7776,51.276,232.795,0.0
63.1451,,2.8555,0.2301,0.1332,,,9.1234,10.179,222.1,1.0
24.0436,,2.4133,0.4788,0.3185,18.6452,17.5771,,39.472,43.9697,1.0
,14.1255,2.9082,,,-12.7252,-22.5138,10.4751,,267.4286,0.0
178.856,83.4298,3.5877,0.1799,0.1009,174.53,119.454,-32.9901,,320.93,0.0
20.1024,12.5616,2.5045,0.4789,0.2613,2.3241,,-9.9981,16.42,209.194,1.0
,8.9576,2.29,0.6256,0.3872,-3.2264,14.4882,10.4339,60.3018,192.051,1.0
39.5097,,2.6294,0.4038,,17.02,32.6702,,3.056,,1.0
,,2.2529,,0.3101,,-9.7051,-4.9073,,93.2711,0.0
21.7089,,2.5145,,,-24.4015,-7.3236,,3.465,158.37,1.0
149.7537,,3.2224,,0.0988,216.646,,23.1994,58.5112,153.4977,0.0
46.2193,17.5535,,,0.1592,,21.224,,,246.867,1.0
53.1946,14.7069,2.8896,0.2424,0.1322,-21.0957,24.2831,7.8871,2.701,,1.0
37.2778,22.6126,2.847,0.2432,0.1458,17.5744,8.2563,14.9139,8.195,95.0646,1.0
90.5299,,3.033,0.2122,,,84.6189,14.9662,2.039,272.038,1.0
48.0128,11.4549,2.8299,0.3432,0.1723,,36.4697,-7.3894,14.985,224.053,0.0
,,2.608,0.434,,,40.0821,,,,1.0
20.3931,,,,0.3651,-19.5619,-19.1059,-11.41,62.8383,240.301,1.0
32.0214,13.4047,2.6522,,0.18600000000000005,,-11.7789,6.5122,,159.744,0.0
16.9746,,,,0.3674,,-6.3249,-7.2341,,118.254,0.0
62.1402,,,,0.2,-31.9868,44.595,11.812,8.203,328.44199999999995,1.0
18.1548,10.5822,2.2967,0.5758,0.3106,,-6.8206,5.7736,89.6759,,1.0
50.8322,24.6663,2.8707,0.2397,,-18.4173,-35.6601,,,,1.0
68.0583,50.1781,,0.1079,0.0546,30.1727,64.1655,-37.2816,,,1.0
84.0407,,3.0164,0.2396,,-97.1136,59.2023,-17.7659,,262.5706,0.0
,17.6143,2.5877,0.3256,,45.3996,63.7663,,,122.622,1.0
,12.9583,2.4616,0.418,0.2228,39.4292,,,7.922999999999999,,1.0
,77.3386,,,,,-180.058,35.2675,59.7473,265.2916,0.0
52.7057,20.4083,2.6469,0.4374,0.2785,-58.8942,-30.4432,18.615,,,1.0
,22.3498,,0.3265,0.1809,-35.6894,,-14.1016,,81.3918,0.0
19.8183,7.3691,2.1569,0.7387,0.4146,1.892,-8.4532,5.0759,17.8692,,1.0
50.7843,17.0186,2.6618,0.2985,0.1558,46.0079,,8.6514,4.89,,1.0
67.8471,23.3169,,0.2456,,91.1437,,15.9699,,,1.0
,19.53,,0.3683,0.1812,11.4702,5.7815,8.5926,68.4468,,0.0
,11.1515,2.6345,,0.326,29.1385,,-12.7209,,74.9453,0.0
59.614,26.6286,2.9312,0.2332,0.1201,-15.5518,-38.6218,-9.5965,3.846,271.119,1.0
,6.7475,2.1189,0.7376,,21.4343,,-6.3305,43.607,62.2795,1.0
15.4509,11.8074,2.4757,0.6288,0.3595,4.1191,-5.2152,-6.9408,37.1275,,1.0
19.2878,10.5686,2.5126,,0.4255,-5.6003,,7.6606,58.7634,106.324,1.0
36.755,15.4828,,0.3538,0.1784,-49.4626,-23.9838,-12.8916,,44.5238,1.0
,10.0809,2.3589,,0.2429,40.8255,-13.1345,,29.43,,1.0
,,2.7039,0.4723,0.3376,,,-7.4722,79.512,,0.0
,9.4793,2.5296,0.6223,0.3386,,,9.1627,40.3177,112.2304,0.0
53.9172,21.0162,,0.1797,,47.8657,30.1836,,0.6112,243.698,1.0
17.762999999999995,,2.357,0.8571,0.4945,-6.8579,8.3954,5.4142,67.345,185.682,0.0
157.958,,2.8055,0.4194,,-181.725,105.242,13.4224,7.769,,0.0
90.0067,18.334,,0.1904,0.0914,,-25.7003,12.6015,51.0427,134.8266,0.0
,13.5595,2.6309,0.4772,,-7.8784,,-3.5004,,77.7417,0.0
22.0999,13.2785,2.5599,0.5565,0.3402,12.7705,12.8172,4.2833,17.6539,,1.0
,6.5971,2.1746,0.7291,0.4582,-21.2809,,-6.4909,74.508,98.9922,0.0
,10.5252,,0.5893,0.3606,,16.6751,11.8976,,,0.0
41.4003,17.0668,3.1413,,0.1593,12.3727,34.3771,8.9352,,,1.0
,,2.3729,,0.214,,,,25.4027,,1.0
,,2.248,0.5932,0.3192,0.986,-6.7047,5.9809,88.3435,,0.0
17.9156,10.7885,2.281,0.555,0.2801,-23.9422,-8.4051,3.9576,,,1.0
38.5196,,,,0.2256,-29.7475,-15.6858,7.0710000000000015,15.629,208.052,1.0
20.9077,,2.3043,0.7643,,20.4434,,-6.0243,22.9044,109.935,1.0
46.4868,15.7047,3.0158,0.2816,0.1442,-29.2058,-23.9961,-5.672999999999999,1.2932,,1.0
85.2934,38.3607,,,,,,,3.104,354.787,1.0
,16.6953,2.5646,0.301,0.1609,-11.7473,21.6509,,31.0498,117.6349,0.0
,,,,,-0.96,,10.8789,35.495,87.9001,1.0
,,,0.7904,0.4021,,,,80.3449,,1.0
21.5836,11.0068,2.2430000000000003,,0.3,-21.6466,,,8.279,,1.0
,,2.6817,0.4495,0.2758,11.5895,12.3359,-11.0771,,178.595,1.0
,20.8316,3.0521,,,,63.7642,10.7784,,211.147,1.0
31.8528,9.1297,2.6535,0.5353,0.3932,23.8483,,7.1572,,222.397,0.0
,13.7549,,,0.2118,,-31.4075,-6.6655,,216.158,1.0
18.8261,14.197,2.6298,0.4629,0.2616,20.4205,14.7587,10.0302,,,0.0
31.7077,,,0.4205,,-21.5419,-13.3741,-5.483,47.502,246.92,0.0
24.1215,,,0.5329999999999999,0.2925,12.329,31.3703,-11.5267,,238.9934,0.0
19.9263,,,0.4171,0.2107,,,12.5462,2.579,187.392,1.0
23.8885,13.0496,,0.5291,0.3209,,5.5116,,,52.9474,0.0
257.528,44.3228,2.8808,,0.3375,,149.485,26.5393,5.174,256.454,0.0
24.1542,17.677,2.5629,0.4049,0.2503,,-12.9443,-8.0966,,,1.0
,19.0896,3.0328,0.2893,0.1655,33.7143,54.904,5.2874,2.29,230.092,1.0
26.4178,16.2443,2.3979,,,-33.8101,,-9.8047,52.269,,1.0
35.8405,16.121,2.5702,0.526,,-36.4636,-17.0654,-12.6419,70.9906,166.9839,0.0
188.4315,40.2437,3.1463,,0.0562,-136.4353,,-16.3953,49.1373,,0.0
203.762,105.282,,,,,-92.8728,-121.663,32.8887,271.86,0.0
50.6386,30.6626,3.5629,,0.0891,35.6245,32.8091,,,144.375,1.0
49.7083,11.6316,,0.3963,,-1.7212,,3.5281,,225.3599,0.0
80.7951,39.9652,,0.2351,0.1255,-2.9172,,-32.3136,4.874,336.315,1.0
,15.7135,3.1726,,0.1327,-111.246,42.8062,,,230.019,1.0
121.575,73.2328,,0.1167,0.0598,-166.14700000000005,-14.4215,33.8409,21.875,355.365,0.0
81.5279,,,0.28300000000000003,0.1608,48.1514,,-13.5883,0.151,409.762,1.0
24.7579,11.1376,2.5202,,0.2732,26.1892,,,41.432,,0.0
82.4072,28.7172,,0.1732,0.1089,-36.4774,,11.3954,,303.15,1.0
95.0858,33.2752,3.417,0.1746,,,,,,,1.0
37.0013,,,,0.201,,23.2361,-6.2851,,109.407,1.0
23.251,17.6772,,0.4845,0.277,25.0677,21.5714,-14.7494,25.3941,244.06,0.0
34.9502,,,0.297,0.1644,-12.5192,11.1413,-7.5776,17.6684,,1.0
39.2121,14.6739,,0.2811,0.1462,,22.7781,,0.0872,,1.0
75.2057,,3.1334,0.192,0.0997,-58.1243,43.08,10.3219,,282.915,1.0
60.1173,23.4638,2.9671,0.2384,,-97.5777,49.4937,,1.101,232.422,1.0
41.0677,16.2578,2.7308,,,47.4405,37.9125,16.1237,17.671,213.317,1.0
30.0029,13.4299,2.7275,0.5169,0.3137,-2.7746,22.387,,76.50399999999998,226.536,0.0
,24.9239,3.1106,0.1837,0.0957,25.4608,43.4486,,2.643,,1.0
103.824,34.1769,3.1958,0.1644,0.0876,15.2711,95.6895,14.6144,35.216,164.426,1.0
24.5719,12.8338,2.5478,0.4504,0.2649,19.9128,,,1.0147,,1.0
,19.0376,2.9836,0.2513,0.1438,-87.3769,-29.4839,17.8461,,,1.0
,34.0545,3.5134,0.28,0.1642,9.4165,58.4135,17.8453,0.34700000000000003,,1.0
