0,1,2,3,4,5,6,7,8,9,10
,,,0.5714,,25.8192,,,,133.208,0.0
,,,,,,17.7065,-7.8263,,248.0616,0.0
,,,0.1777,,,,,7.053,309.389,1.0
,20.0348,2.846,,,-19.9089,,22.3203,6.1874,,1.0
,,,,,,,,1.509,,1.0
,,,0.2219,,,-92.9725,,3.4326,,0.0
21.6802,,2.1629,,,23.2427,,6.5229,,,1.0
,,2.5051,,0.2141,,,,,,1.0
44.218,17.5294,,,0.1917,-42.1748,-19.0475,17.5626,18.537,168.481,1.0
,,,,,,,4.1885,,,1.0
,5.6895,2.2589,0.8099,,,,-6.1962,31.9848,,1.0
,21.6622,,,,,,,,,0.0
,,2.7616,,,,,,,,1.0
,,2.8089,,,,,,,,1.0
26.6758,,,0.4237,,,,,,,1.0
,,,,0.0767,,,,,172.123,1.0
,0.0001,,,,,,,,,1.0
31.6769,,2.5617,,,,28.6597,,64.622,,1.0
,,,0.3984,,-33.889,,-7.1653,,,1.0
,,2.4330000000000003,0.6458,,2.5184,-2.8457,,69.2522,,1.0
,,,0.2326,0.1217,,53.8545,,,168.90200000000004,1.0
30.244,,,,,,11.6027,-4.8562,,138.822,1.0
,19.6861,,0.2766,,38.2563,,,,,1.0
40.2526,,,0.2529,,-34.0157,,-10.1782,,,0.0
,,,,,-50.3028,,,,,0.0
,27.1606,,,,,,,,,1.0
,,,,0.1213,,,4.2402,0.4888,,1.0
38.5541,,2.5391,,,20.0958,,,,,1.0
,,,,,-86.0801,,,,,1.0
,,2.2799,,0.4646,13.6919,,,,,1.0
,,2.5605,0.3989,,8.5181,,,,,1.0
,,,,,,-15.7745,5.9165,,,1.0
47.7599,11.7024,,0.4296,,-52.3848,,,,,1.0
39.1714,,,0.3819,,,,,,,1.0
51.3789,,,,,,,,22.1294,,0.0
24.7546,,2.6010000000000004,0.4637,0.2544,,,,,166.00799999999995,1.0
,10.9989,2.3259,,,,,,,,0.0
,,,,,,87.0304,,2.9283,,1.0
21.1957,,,,,,,,29.6802,,1.0
,,,,,,-4.5897,,,,1.0
,,,,,,,,,,0.0
,14.6347,,0.2869,,-20.9249,,,21.324,,1.0
31.7953,23.8428,3.0974,0.302,,,,,44.5254,223.448,0.0
,,2.2467,0.4533,,,,,,,1.0
51.2755,26.1717,,0.1675,0.0643,,,,4.1303,,0.0
,24.1272,,,,,,,,,1.0
29.9525,,,0.3522,,,-21.0671,-9.285,,,1.0
,,,,,41.2975,98.9232,,15.77,,1.0
,12.5149,,0.5882,0.2899,17.9328,,,,,0.0
76.7307,,,,,12.6502,26.3846,,,354.3130000000001,1.0
25.3976,10.0763,,0.4967,,,,4.4057,,,1.0
30.6386,,2.7404,,,4.8610000000000015,,,,,1.0
,,,,,6.6074,,,,,1.0
,12.1864,,,,22.5121,,,52.2402,,1.0
,,,,,,,17.7535,,204.247,1.0
,,,0.5219,,,,,,,1.0
,,,,,,,9.219,,102.65,1.0
,,,,0.1323,,98.5072,,,241.917,1.0
,7.6265,,0.5969,,19.4086,,,,80.8787,1.0
,,,,,,,17.7623,2.8681,335.726,1.0
,,,,0.3667,20.7872,,-6.7104,,,1.0
35.1185,25.9444,,0.245,,,,,84.9057,57.7733,1.0
33.8423,,2.7631,,,,,,,,1.0
,18.8286,3.1884,0.2087,,,,,0.0597,216.992,1.0
,,,,,,,,,,1.0
177.368,151.703,,0.1654,0.0878,,-151.365,69.8459,,312.275,0.0
,11.9939,,,0.3592,,-10.0179,-8.6522,,,1.0
,,,,,,,,,,0.0
50.8775,,,0.1324,,,,,,,0.0
,,,,0.2454,-25.5295,,,,,0.0
,,2.2292,0.7906,,-1.1241,-1.162,4.349,,159.278,0.0
87.7847,,,,,,,,2.0092,,1.0
110.867,,,0.2542,,,91.5093,,21.8577,326.927,0.0
81.2583,,,,,,,-26.1509,,371.477,1.0
160.416,78.9997,4.3786,,,91.0714,50.0022,,,301.297,0.0
,,,0.6447,,,,,,213.7735,0.0
,14.2514,,,,,,-12.745,2.969,181.585,1.0
,,2.6493,,,-86.6674,,,36.245,193.741,1.0
12.855,11.3739,,,,,,,,,1.0
32.6685,11.9,2.844,,0.2095,-21.707,,,,,0.0
143.3763,,,,0.2087,,-97.2622,21.9292,,184.7944,0.0
,0.0026,2.1446,0.7168,,0.2148,,0.0001,,,1.0
31.2386,,,0.3489,,,21.1996,,,126.349,1.0
,,2.3064,,,,,,,,1.0
,,2.6679,,,,,,,,1.0
,,,0.4413,,-16.8845,-16.5419,6.3943,,,1.0
,,2.7623,0.5701,,,,,,,0.0
,,,,,,,,,,0.0
,18.7265,2.76,,,29.6745,32.5462,,,,1.0
,,,0.3032,,,,,,,1.0
262.0263,,,,,365.6528,-134.5952,,62.2396,58.3654,0.0
,,,0.3832,,,,,,,1.0
,,2.7774,,,,,,,,0.0
,,,0.4053,,,,,36.6265,,1.0
,,2.9923,0.2036,,,43.8606,-18.237,,,1.0
30.4611,,,0.3288,0.2188,,24.4328,-14.321,,,1.0
,,,,,,17.5656,,,,1.0
,,2.4338,0.5709,0.3591,3.5958,,,,,0.0
,,2.9559,,0.1444,,,,,,1.0
,,2.7514,,,,,13.1082,65.8261,,0.0
,,,,,,,,49.9948,50.5259,0.0
,,,,0.2275,6.4742,,,,,1.0
,19.5691,,,,5.3734,,,26.532,,0.0
38.9482,,2.5378,,0.1754,,13.8432,12.8962,26.7113,,1.0
12.8703,,2.3811,,,,,11.6208,,,1.0
,,3.9316,,,,61.3527,,4.774,247.285,1.0
,,,,,49.8042,54.7333,59.0269,,,0.0
25.2333,,,,,,11.1798,,17.1998,137.82399999999998,1.0
,,,0.4762,,29.5552,,,24.488000000000003,,0.0
24.9261,,,,0.2619,,-11.307,,7.3195,,1.0
25.7942,,2.959,,,,,,,,1.0
,,,,,,,6.9704,17.3155,,0.0
79.8079,,,0.2126,0.1115,-15.812,,11.8978,1.1324,,1.0
36.709,8.9501,2.7709,,,,,,,,0.0
,10.6358,,,0.4746,-13.5033,,-10.4501,,,0.0
220.3177,,,,,180.8181,165.5819,,15.9931,,0.0
,,,0.5766,0.3493,,20.0326,-2.8368,,,0.0
56.6212,20.7623,,,,-5.8288,-36.5977,,2.3981,,1.0
,,,,,,,-6.1052,48.809,,1.0
,11.4236,,,,,,,61.346,,1.0
13.0287,,2.2,,,,5.7807,,64.87,,0.0
,,,,,,,,36.0506,,0.0
105.264,,,0.1805,0.0909,,78.1311,,,,1.0
42.5838,,,,,,-22.2721,,2.2868,,1.0
,,,0.3329,,,,,,,0.0
,,,0.7068,,,-9.2905,,,,1.0
,67.3286,,0.1187,,,,,,,0.0
,,,,,,,12.6358,13.576,,1.0
,,,,,,,,,,1.0
20.0503,,,,,,-11.4259,5.2307,,,1.0
,14.6156,,,,,-22.5492,,,,1.0
,17.9121,,0.3122,,,,,19.0525,206.032,1.0
,,,0.4293,,,25.549,14.6637,,,1.0
,,,,0.4027,,,,,,1.0
,14.7729,2.5484,,,,,,12.329,,0.0
,,2.7131,,,,,,,207.784,1.0
,,,,0.25,-23.6191,,,,,1.0
122.853,,,,0.2012,,,27.3944,7.5012,,0.0
,,2.3149,0.4697,,,,7.8002,,107.931,1.0
,,,,,,-93.1094,-10.384,62.0475,,0.0
,,,,,64.3809,,,71.7654,,0.0
,,,,,,,,20.5574,154.871,0.0
,,,0.1947,0.108,,,-9.3986,,,1.0
,,,,,-13.4388,,,,,1.0
,,,,,,-9.1789,,,,1.0
,10.9001,,,,,,-11.8002,,,0.0
,,,,,,,,,124.185,1.0
18.287,,,,,22.7385,,,,225.26,0.0
,,2.7597,0.3791,,,,,,218.723,1.0
36.3001,,,,,,22.3053,13.989,,,1.0
,,2.8199,,,,51.5217,,8.09,,1.0
,,,,0.1868,28.9086,21.7073,,14.111,158.619,1.0
,,,,0.1932,,17.9303,,,145.416,1.0
21.435,,,,0.211,27.5445,,-7.6974,,,1.0
,,2.9297,,,,21.1802,,47.2621,162.401,0.0
,,2.7356,,,40.896,34.1904,,,,1.0
,,,,,,,,,249.389,1.0
134.088,,,0.2908,,,,,,,0.0
24.593000000000004,17.4341,,,,,11.1578,,,,1.0
,,2.3375,,,-17.564,,-12.0332,,149.155,1.0
,,2.5132,,0.3328,,,,,98.3364,1.0
95.6728,,3.1895,0.1849,,,,,,,1.0
28.4015,,2.6894,0.5321,,,,,34.9012,204.7034,0.0
31.3875,,2.5587,0.3425,,-14.8853,-27.6233,2.6469,,,1.0
,,2.8319,,,-51.9886,,28.2698,,149.554,0.0
,,,0.6341,,,-11.1001,,42.9222,,0.0
,,,,,,,4.3081,,190.054,0.0
,,,,0.259,,,,,,0.0
,,,,,23.3989,-143.0185,104.2935,78.333,,0.0
,37.9568,,0.1015,,-65.4696,,20.7158,,,1.0
,,3.2888,,0.1124,,41.8274,,,355.949,1.0
32.3989,,2.5798,0.4079,0.2566,,30.3294,,,190.318,1.0
,,,,,,,,61.0924,,0.0
,,,0.4007,,,,,,168.025,1.0
,,,,,14.6338,,,,,0.0
50.7177,16.2483,,,,,,,,,1.0
,,,,,,,,,175.292,0.0
27.4363,6.9876,2.1818,,,,-11.8573,,,,0.0
,10.6746,,,,,,4.7010000000000005,,,0.0
,,,0.634,,,,,,,0.0
168.9167,,,,,,,,,,0.0
,32.0081,,0.1569,,,,-13.9172,,294.466,1.0
,,,0.0953,,,,-52.028,61.4309,382.2097,0.0
,,,,,-13.7499,,,3.1075,193.811,1.0
47.3034,16.5317,,,,,,,17.2617,,1.0
238.111,,3.5115,,,,,,,196.326,0.0
,,,0.3803,,,-22.8882,,,,1.0
,36.3469,,,,-66.825,,,,,1.0
53.51600000000001,41.2753,,,,,,20.8837,,291.7109,0.0
15.8889,15.6052,,0.4171,0.1857,,8.7702,,,,0.0
,,,,,0.443,,,,,0.0
,,2.9279,,,,,,,,1.0
24.3394,12.7452,2.5821,,0.3233,,13.646,,51.276,,0.0
,,,,,,,,,,1.0
,,,0.4788,0.3185,,,,,,1.0
,14.1255,,,,,,10.4751,85.7636,267.4286,0.0
,,,,,174.53,119.454,,85.7578,320.93,0.0
,12.5616,,0.4789,,,-10.1706,,,,1.0
,,,,0.3872,-3.2264,,10.4339,,,1.0
,,,0.4038,,,32.6702,,,,1.0
,,,,0.3101,-23.5251,,,,,0.0
,,,,0.237,,-7.3236,-10.3151,3.465,,1.0
,37.3156,3.2224,,0.0988,216.646,,23.1994,58.5112,153.4977,0.0
46.2193,,,,,,,,,,1.0
53.1946,14.7069,,0.2424,,-21.0957,24.2831,,,219.142,1.0
,,,,,17.5744,,,,95.0646,1.0
,17.8721,,0.2122,,,,,2.039,,1.0
,11.4549,,,0.1723,,36.4697,,14.985,,0.0
,,,0.434,,,,7.7336,3.9822,,1.0
,,,0.6372,0.3651,-19.5619,,,,,1.0
,13.4047,,0.3452,,,-11.7789,6.5122,,,0.0
,11.0417,,0.613,,,,-7.2341,,118.254,0.0
,18.8759,,0.3384,0.2,-31.9868,,,,,1.0
18.1548,,,,,,-6.8206,,,,1.0
,,,,0.1286,,,,,,1.0
,,,,,,,,,,1.0
84.0407,,3.0164,,,,59.2023,,,,0.0
,,,0.3256,,45.3996,,10.6671,,,1.0
,,,,0.2228,39.4292,,,,220.319,1.0
,77.3386,3.7326,0.1645,,,,,,265.2916,0.0
,20.4083,,,,-58.8942,,,,,1.0
,22.3498,,0.3265,,-35.6894,,,,,0.0
,,,,0.4146,1.892,,,,249.918,1.0
,17.0186,,,,46.0079,,8.6514,,,1.0
,,3.1067,,0.1334,,,15.9699,0.8502,,1.0
36.9119,,2.7509,,,,5.7815,,,,0.0
36.779,,2.6345,,0.326,,,,28.694000000000006,,0.0
,26.6286,,0.2332,,-15.5518,,,,271.119,1.0
,,,0.7376,,,14.5437,,,,1.0
,11.8074,2.4757,,0.3595,,,-6.9408,37.1275,,1.0
,,,,,-5.6003,,,,106.324,1.0
,,2.5231,,,-49.4626,,,,44.5238,1.0
,10.0809,,,,,,,,,1.0
37.9472,,,,,33.0542,11.6496,-7.4722,79.512,,0.0
,,,,0.3386,,,9.1627,40.3177,,0.0
53.9172,21.0162,,0.1797,,,,,,243.698,1.0
,,2.357,,0.4945,,8.3954,5.4142,,,0.0
,,,,,,,13.4224,7.769,,0.0
,,,0.1904,,50.0513,,,,,0.0
,13.5595,,,,-7.8784,,,,,0.0
,,,,,12.7705,,,,171.03599999999997,1.0
,,2.1746,,,,-15.0471,,,,0.0
22.8388,10.5252,,,,,,,2.1032,,0.0
,,,,,,,8.9352,8.728,179.317,1.0
,,,,,,,8.4907,,134.164,1.0
,,,,,,,5.9809,,,0.0
,,2.281,0.555,,,,3.9576,,,1.0
,12.5763,2.5011,0.4227,0.2256,,,7.0710000000000015,,,1.0
,6.7751,,,,,,,,109.935,1.0
46.4868,,,,,,,,,,1.0
,,,,,,,23.6211,,,1.0
,,,0.301,,-11.7473,21.6509,,31.0498,117.6349,0.0
18.5398,,,,0.3826,,-3.8804,,,,1.0
,,2.1629,,0.4021,,-15.2145,0.0,,210.833,1.0
21.5836,11.0068,,0.56,,,-19.3165,-10.2306,,195.988,1.0
,,,,,11.5895,12.3359,,,,1.0
,,3.0521,,,55.2405,,10.7784,,211.147,1.0
,,,0.5353,0.3932,,10.1555,7.1572,,,0.0
,,2.7135,0.3327,0.2118,-16.8433,,,,,1.0
,,,,0.2616,,14.7587,10.0302,,,0.0
31.7077,,2.5804,,,,,,,,0.0
,,2.779,0.5329999999999999,0.2925,,,,,238.9934,0.0
19.9263,16.7442,2.6698,0.4171,,,-8.6963,,,,1.0
,13.0496,,,,,,-7.6537,,,0.0
257.528,,2.8808,,,,,,,,0.0
24.1542,,,,,22.1474,,,,,1.0
52.5569,19.0896,3.0328,,,,,,,,1.0
26.4178,,,,,,-14.7074,,,,1.0
35.8405,,,,,,,-12.6419,,,0.0
188.4315,,3.1463,,0.0562,-136.4353,,,,,0.0
,105.282,,,,-149.45600000000005,-92.8728,-121.663,32.8887,,0.0
50.6386,30.6626,,,,,,,,,1.0
,,,,,,,,,,0.0
80.7951,,3.4218,,,,,-32.3136,,,1.0
62.1786,,,,,,,,2.553,,1.0
121.575,,,,0.0598,-166.14700000000005,,,,355.365,0.0
,36.3071,3.5589,,0.1608,48.1514,,,,,1.0
,,,0.4861,,26.1892,,-4.9215,41.432,213.9983,0.0
,,3.594,0.1732,0.1089,,58.9418,,,303.15,1.0
,,3.417,,,,78.7495,,,337.871,1.0
37.0013,,,,,-28.2382,,-6.2851,,,1.0
,,,,,,21.5714,,,244.06,0.0
,,,0.297,,,,-7.5776,17.6684,,1.0
39.2121,14.6739,,,0.1462,,,,,,1.0
,,3.1334,,0.0997,,43.08,10.3219,1.5926,,1.0
,,,0.2384,,-97.5777,49.4937,,,,1.0
,,,,,,,,17.671,,1.0
30.0029,13.4299,,,,,,,76.50399999999998,226.536,0.0
,,,,,,43.4486,,,,1.0
103.824,34.1769,,,,15.2711,,,,,1.0
,12.8338,,0.4504,,,15.1604,-6.7702,1.0147,216.425,1.0
61.3352,19.0376,,,,,,,,,1.0
,,3.5134,0.28,,,,17.8453,,,1.0
,,,,0.1034,-31.8597,,-32.5168,,,1.0
,,,,,10.1696,,0.0,,,1.0
,,,0.4912,0.2632,,,4.3428,35.674,132.52200000000002,1.0
,,,0.5558,,-2.6603,11.7779,,,,1.0
13.143,,2.2467,,0.4618,,,,70.33,253.924,1.0
79.7636,39.5237,,,,-28.04,,,,,1.0
,10.4653,,,,,,-9.3984,,,0.0
,,,,,,,,4.9252,285.261,1.0
,,,,0.1258,,41.7337,,,,1.0
,,,,0.1993,,-14.9746,8.7465,22.106,,1.0
82.258,,,,,,89.8179,,,,1.0
,,,0.2737,,,,,,,1.0
,,,0.417,,,,,,,1.0
,,,,0.1373,,121.145,,0.768,,1.0
,,,,,,,,6.388,,1.0
,,3.3358,,,,,-34.0523,,98.018,0.0
61.2087,,,,,,,,54.435,147.362,0.0
,,,0.2725,0.1618,-54.7479,,14.6462,5.057,285.249,1.0
,,,0.5306,,30.5678,17.1736,,5.0091,183.4009,0.0
28.2374,,2.372,0.4416,,-27.5441,,,,172.78599999999997,0.0
,50.6328,,,,,-89.1491,,,,0.0
,,2.4371,0.5123,0.2668,,1.2975,-8.9894,,139.179,0.0
,,,,,22.3025,53.1155,,,187.865,1.0
,,2.7324,0.2407,0.1213,24.9632,,,,,1.0
,,,,0.3592,,,,55.6963,,1.0
,,,,,,,20.218,,282.022,1.0
,14.4721,,,,,,10.0541,0.374,,0.0
13.7929,,,,,14.6132,,11.6391,83.7854,,0.0
38.1489,16.3476,,,0.1774,-5.0131,,,7.9897,,1.0
111.9952,,,,,,,32.3416,45.9324,,0.0
,29.8364,,,0.0881,43.8255,,-18.7429,,,1.0
,15.7169,,,0.2494,,23.6645,,,138.7026,0.0
,49.4812,,0.2193,0.1163,,-13.6366,,,,0.0
,39.1214,,,,-29.0865,,,,,0.0
37.5856,,,,,18.0017,25.3594,11.9947,,,1.0
,,2.5347,,0.2555,-27.6671,,13.2898,,,0.0
,,,,0.096,92.0991,,,,,0.0
49.0423,,,0.2691,,51.5957,26.9417,7.0964,,210.43,1.0
41.1069,11.8791,,,,,,,,,0.0
,15.3464,,,,14.6742,,8.8685,,,1.0
,38.289,,,,28.9301,,10.6149,64.7142,146.629,0.0
45.7388,14.8798,,,,,,,5.0177,,1.0
,,,,,39.1191,,-14.863,,,0.0
13.1739,10.5938,,,,-13.6331,,,,,1.0
,23.0933,,,,,,-18.097,,,1.0
,,,,,,,,,,1.0
35.9189,,,,,,,,2.7747,,1.0
,,,,,,22.6569,,,,1.0
,,2.9941,,,,,,,204.407,1.0
,,2.5211,,,,,,,205.4117,0.0
,,,0.1042,0.0897,35.9373,,,84.4635,,0.0
46.2432,,,0.1784,0.0902,,,,8.99,,1.0
37.8982,24.1995,,0.2314,,13.8944,,-21.4552,,,0.0
,18.5689,,,,,,,,121.75,1.0
,,2.1903,0.5613,0.2871,-1.2559,,,,,1.0
,,,,,,,,,,1.0
,,2.3865,,,,,,3.198,,1.0
,11.7743,,,,,,,,,1.0
,,,,,,,-36.9966,21.1214,,0.0
32.8073,26.243,3.0581,0.3104,,11.3528,,,,,0.0
,17.219,,,,,-37.4271,-10.788,,126.2051,0.0
,,2.7094,,,,,,,228.3011,0.0
,,2.9831,,0.0939,,,,74.2601,,0.0
47.7138,,2.9017,,0.263,36.8535,,,,,0.0
91.5247,18.0323,,,0.1731,,,-12.6335,,,1.0
,72.4744,,,,77.0394,196.643,,,,0.0
25.0793,,,,,-19.1632,,,42.506,138.94899999999998,1.0
31.0537,,,,,,,15.7703,,,1.0
23.921,0.0,,0.7382,,,,,,104.421,1.0
103.641,25.5476,3.1057,,,,57.2744,,,314.057,1.0
,,3.1081,,,,,,2.0380000000000003,268.384,1.0
,,2.8144,,,18.8399,,,,197.9669,0.0
94.1338,,,,,,-71.8447,,,,1.0
20.3329,,,,,,,12.8626,,164.024,1.0
,25.9907,3.0953,,,,,,2.441,,1.0
,21.9124,,0.4148,,,,-14.0258,,,1.0
,13.9983,,,,62.5592,38.9739,,,,1.0
,,,,,-53.6078,,,,,1.0
35.3734,18.3628,2.8215,,,2.3372,25.8782,,,,1.0
,32.1462,3.0981,,,,,,,,0.0
,18.4628,,,,-65.896,,,,34.7187,0.0
22.3842,,,,0.1756,,,,13.5342,72.0504,1.0
,22.6766,2.8494,,0.1195,28.823,,14.5938,25.519,60.2772,1.0
101.308,,3.1845,0.2243,,,,,,,0.0
,,,,,,,-16.3575,,,1.0
,,,,,,,11.428,,209.578,1.0
63.3379,28.1032,3.4176,,,,55.0795,5.6854,,,1.0
,16.2703,2.6107,,,,,,12.706,,1.0
,,2.6149,,,18.1755,,8.2925,,205.9738,0.0
,,,,,,,,,352.956,1.0
137.3589,28.7153,,0.1368,,17.7706,,23.3492,,,0.0
,41.8733,3.3903,0.2678,,-84.3968,,-21.9621,4.1744,,0.0
,,,0.2603,0.1332,,,,16.5937,284.8169,0.0
22.0057,,,,,-27.7526,,,,180.377,1.0
66.0798,,3.3085,,,,,5.2318,,,1.0
33.1605,,,0.2669,,,-16.3444,,9.8738,,1.0
,16.4034,,0.4432,,,29.3381,,,,1.0
12.5018,,,0.6894,0.3617,,9.7832,,23.711,105.819,1.0
,,,,,,,,63.9277,,0.0
,19.8364,2.7372,,,,,,15.9328,,1.0
,,3.5398,,,,,-10.9973,,,1.0
16.7618,7.1765,2.3738,,,4.0671,6.7219,,,,1.0
,,,0.2948,,2.2124,,,,210.71400000000003,1.0
,,,,,,9.1406,-8.3706,,252.015,0.0
21.8391,6.8034,2.2135,,,,,6.6066,,,0.0
,22.4033,3.3076,0.1965,,,,,,,1.0
,,,,,,,-17.5809,,,1.0
,15.5268,,,,2.902,,8.2196,,,1.0
,,,0.5397,,14.9347,,,,,0.0
,23.667,,,,,,11.8562,,228.688,1.0
,,,0.5551,,,,,,159.612,0.0
23.6155,,,,0.3285,9.7691,,-9.8192,,132.275,1.0
22.6811,,,,0.3103,,,-6.0344,,116.332,0.0
,,,,,,-243.276,,15.693,,0.0
15.6364,,,,,,,-7.9379,,,0.0
150.3023,,,0.4486,,,107.5506,,,,0.0
13.594,9.9525,,,,-14.9401,-2.4751,-11.8255,,,1.0
,,,,,,,,,,1.0
12.7516,,2.266,,,,,,,224.467,1.0
,,,,,33.6239,17.9717,,8.5878,,1.0
,15.104,2.7435,0.3628,,,,,,,0.0
,16.1814,,,0.165,-51.8263,,,,,1.0
,,,,0.1138,,,,,,0.0
28.0756,,,0.5475,,,,,,186.097,1.0
,,,,,-59.9645,,,0.436,,1.0
98.4961,27.8934,,,,,,,3.663,291.545,1.0
,4.5409,,,0.2066,,,-4.9732,61.7914,150.1526,0.0
,,,,0.2962,,,-3.167,,162.356,1.0
44.3569,9.7357,,,,48.0017,-28.215,-5.3309,26.077,,1.0
,11.985,,,,,,,0.986,,1.0
,17.6415,,0.2857,0.1643,,104.885,-13.9686,,,1.0
,,,0.2013,0.106,,25.6297,,25.0566,98.3879,1.0
141.484,,,,,-90.0145,,,,,1.0
94.4509,,,,,,92.0315,29.1639,,,0.0
,,,,,,,,10.3511,,1.0
29.4437,,2.7271,0.3824,,,,,,,1.0
,,,,,,,,,,1.0
,,2.6835,,,,21.8003,,43.3123,191.6,0.0
,,3.3814,,,,36.9232,,,,1.0
,,,,,,,,42.5529,,1.0
,,,,0.0993,,-55.23,,,,1.0
,,,,,,46.7013,,,,0.0
63.5381,,,,,,,-4.1837,9.428,243.375,1.0
,26.1476,,0.1688,,,,,,,1.0
98.0033,,,,,,,,17.598,215.221,1.0
,,,,,-0.411,,,,,1.0
,,,0.6477,,,,,,,1.0
,,,0.1771,,244.83,-139.629,,,186.511,0.0
,13.3096,,,,29.2147,28.5821,,,135.996,1.0
,,,0.2988,0.1751,19.3121,16.1185,-9.4908,,,1.0
,,,,,-11.9099,,,,,1.0
,,2.882,,,,,,,,1.0
,24.0813,3.2086,,,,74.0868,,,182.771,1.0
,,,,,,,-11.6449,,138.516,1.0
,19.0886,,,,,,7.7604,4.305,278.132,1.0
,,,,0.45,,,9.5088,,169.578,1.0
,,2.9513,0.2785,,,-21.6896,-2.3961,,201.078,1.0
31.1873,14.4675,,,0.2542,-6.4781,,,,,0.0
,17.3022,,0.2421,,,,,,,1.0
,,,,,,,-15.8941,,,1.0
,,,,,,113.146,,85.27,,0.0
,,,,,,-8.8511,,25.1635,,0.0
,,,0.5054,,,,,,,0.0
,,3.0631,,,15.6043,-33.6197,5.6718,5.4670000000000005,,1.0
,,,0.139,0.0803,57.6289,36.5916,-13.8653,,,1.0
,,,,,,,10.5278,17.677,,1.0
,,,,0.3174,,,,13.9345,,1.0
42.1522,,,,,,,,,,1.0
,,2.9852,,0.1392,,,,11.932,,1.0
,,,0.2313,,,,-28.3713,,,0.0
33.7304,,,,,,,,10.213,,1.0
,,4.3622,,,,,-21.2584,76.113,348.978,0.0
,10.6084,2.2393,0.7723,,,,,,194.547,0.0
,,3.0527,0.1949,0.0996,,,-24.542,,271.141,1.0
,,,,,,,,,,1.0
,,,,0.0804,,,-22.3833,1.8306,,1.0
,,,,0.2778,,-15.5452,,,169.5017,0.0
31.0187,,,,,,,,,,1.0
,,,,0.1683,,5.9987,,,171.238,1.0
,,4.0186,,,21.2107,,23.6105,,,1.0
,10.917,,,,,11.5245,,,,0.0
,,3.0183,,,34.6101,61.6557,8.7783,,,1.0
,,,,,6.7341,,,,,0.0
25.9888,,,,0.5458,-1.8577,,-9.8427,44.8164,,0.0
,,,,0.2985,,,,,,1.0
,,3.3832,,,39.8728,40.5254,,,197.426,1.0
61.9225,,,0.1836,,,,,,,1.0
,12.3841,2.6469,,0.168,,,,,,1.0
,,,,,,,,0.4799,,1.0
,,,,0.1385,-66.5168,,15.9757,,,1.0
,,,,,,-13.0095,,,117.879,1.0
,,,,,-27.6623,,2.9768,,,0.0
,9.9909,,0.8127,,9.6883,,14.4927,,,0.0
,,,0.3385,,-6.8331,,12.9576,0.972,248.741,1.0
,11.9517,,,0.3932,,,3.8522,,,1.0
,,,,0.527,12.2571,,,,,1.0
,,2.6707,0.4184,0.2188,,,6.7528,,,0.0
20.7445,17.3249,2.5916,,,11.7553,,,,,1.0
,11.3238,,,,,,,,,0.0
,21.6106,3.2456,,,,,,,,1.0
,,,0.2399,,,,33.2536,11.885,,1.0
,,,0.3494,0.2084,,,,,,1.0
37.3038,11.8145,,,,,,,22.2935,,1.0
,18.3025,,,,25.1272,19.8852,11.1359,41.034,,1.0
,,,0.1852,0.106,,,,,,1.0
,,3.1396,0.1714,0.0602,-65.4577,-64.7042,,,,0.0
,,,,0.1555,,19.6105,,,,1.0
,,,,,,-5.925,,,,1.0
,,,,,,,,,,1.0
,,2.2989,,0.3593,,-8.7048,,,,0.0
